Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 1123 - Election Day	45	59	876	118	-1	0	15	104
Precinct 1123 - Vote By Mail	116	130	876	254	-2	0	10	246
Precinct 1124 - Election Day	52	39	773	109	0	0	18	91
Precinct 1124 - Vote By Mail	87	99	773	200	-1	0	15	186
Precinct 1125 - Election Day	32	39	987	80	-2	0	11	71
Precinct 1125 - Vote By Mail	136	166	987	329	-4	0	31	302
Precinct 1126 - Election Day	37	47	900	92	-1	0	9	84
Precinct 1126 - Vote By Mail	152	116	900	292	-1	0	25	268
Precinct 1127 - Election Day	50	77	875	141	-1	0	15	127
Precinct 1127 - Vote By Mail	105	162	875	277	-1	0	11	267
Precinct 1128 - Election Day	40	59	813	104	0	0	5	99
Precinct 1128 - Vote By Mail	98	129	813	246	-1	0	20	227
Precinct 1129 - Election Day	52	57	924	120	0	0	11	109
Precinct 1129 - Vote By Mail	100	156	924	274	2	0	16	256
Precinct 1131 - Election Day	42	36	783	85	0	0	7	78
Precinct 1131 - Vote By Mail	126	139	783	288	0	0	23	265
Precinct 1132 - Election Day	53	49	910	112	0	0	10	102
Precinct 1132 - Vote By Mail	126	182	910	324	-3	0	19	308
Precinct 1133 - Election Day	30	59	826	99	0	0	10	89
Precinct 1133 - Vote By Mail	106	174	826	292	-2	0	14	280
Precinct 1134 - Election Day	55	59	727	126	0	0	12	114
Precinct 1134 - Vote By Mail	79	145	727	241	-1	0	18	224
Precinct 1135 - Election Day	32	33	511	71	-1	0	7	65
Precinct 1135 - Vote By Mail	73	128	511	217	2	0	14	201
Precinct 1136 - Election Day	36	54	807	97	0	0	7	90
Precinct 1136 - Vote By Mail	120	155	807	287	1	0	11	275
Precinct 1141 - Election Day	50	84	998	149	1	0	14	134
Precinct 1141 - Vote By Mail	155	197	998	368	0	0	16	352
Precinct 1142 - Election Day	52	59	822	120	0	0	9	111
Precinct 1142 - Vote By Mail	97	154	822	266	0	0	15	251
Precinct 1143 - Election Day	69	68	989	147	1	0	9	137
Precinct 1143 - Vote By Mail	131	148	989	311	2	0	30	279
Precinct 1144 - Election Day	59	83	870	148	-2	0	8	142
Precinct 1144 - Vote By Mail	87	163	870	264	-1	0	15	250
Precinct 1145 - Election Day	44	75	879	136	1	0	16	119
Precinct 1145 - Vote By Mail	148	202	879	370	-2	0	22	350
Precinct 1146 - Election Day	44	72	971	124	0	0	8	116
Precinct 1146 - Vote By Mail	143	163	971	326	-1	0	21	306
Precinct 1147 - Election Day	56	94	853	166	2	0	14	150
Precinct 1147 - Vote By Mail	113	148	853	279	1	1	16	261
Precinct 1148 - Election Day	40	69	918	121	0	0	12	109
Precinct 1148 - Vote By Mail	101	196	918	314	0	1	16	297
Precinct 1149 - Election Day	63	76	873	148	-2	0	11	139
Precinct 1149 - Vote By Mail	109	151	873	285	1	0	24	260
Precinct 1152 - Election Day	40	79	838	125	-2	0	8	119
Precinct 1152 - Vote By Mail	107	160	838	286	0	0	19	267
Precinct 1153 - Election Day	69	63	909	139	0	0	7	132
Precinct 1153 - Vote By Mail	107	174	909	306	2	0	23	281
Precinct 7001 - Election Day	58	57	735	119	-1	0	5	115
Precinct 7001 - Vote By Mail	112	132	735	266	2	0	20	244
Precinct 7002 - Election Day	63	61	641	132	0	0	8	124
Precinct 7002 - Vote By Mail	81	85	641	173	1	0	6	166
Precinct 7003 - Election Day	73	104	864	188	0	0	11	177
Precinct 7003 - Vote By Mail	146	176	864	340	0	1	17	322
Precinct 7004 - Election Day	76	88	835	175	0	0	11	164
Precinct 7004 - Vote By Mail	139	155	835	306	-1	0	13	294
Precinct 7005 - Election Day	70	95	812	180	1	0	14	165
Precinct 7005 - Vote By Mail	138	144	812	295	1	0	12	282
Precinct 7006 - Election Day	69	133	884	213	1	0	10	202
Precinct 7006 - Vote By Mail	119	158	884	290	-2	0	15	277
Precinct 7007 - Election Day	94	128	916	233	-2	0	13	222
Precinct 7007 - Vote By Mail	136	171	916	323	-1	0	17	307
Precinct 7008 - Election Day	86	92	861	187	0	0	9	178
Precinct 7008 - Vote By Mail	150	164	861	345	1	0	30	314
Precinct 7009 - Election Day	55	67	864	133	-1	0	12	122
Precinct 7009 - Vote By Mail	126	167	864	312	-1	0	20	293
Precinct 7011 - Election Day	50	68	976	141	0	1	22	118
Precinct 7011 - Vote By Mail	100	94	976	205	0	0	11	194
Precinct 7012 - Election Day	102	113	1,061	224	0	0	9	215
Precinct 7012 - Vote By Mail	181	170	1,061	383	1	0	31	351
Precinct 7013 - Election Day	69	58	805	132	0	0	5	127
Precinct 7013 - Vote By Mail	119	123	805	251	-2	0	11	242
Precinct 7014 - Election Day	77	101	1,213	188	-3	0	13	178
Precinct 7014 - Vote By Mail	205	208	1,213	434	-1	0	22	413
Precinct 7015 MB - Vote By Mail	9	23	93	34	1	0	1	32
Precinct 7016 - Election Day	43	51	891	112	0	0	18	94
Precinct 7016 - Vote By Mail	82	124	891	221	-1	0	16	206
Precinct 7017 - Election Day	37	17	734	79	0	1	24	54
Precinct 7017 - Vote By Mail	87	65	734	167	-1	0	16	152
Precinct 7018 - Election Day	42	41	908	88	-2	0	7	83
Precinct 7018 - Vote By Mail	171	143	908	343	2	0	27	314
Precinct 7019 - Election Day	57	41	864	111	2	0	11	98
Precinct 7019 - Vote By Mail	137	184	864	349	-1	0	29	321
Precinct 7021 - Election Day	54	55	927	129	1	0	19	109
Precinct 7021 - Vote By Mail	118	91	927	220	-3	1	13	209
Precinct 7022 - Election Day	75	70	923	164	0	1	18	145
Precinct 7022 - Vote By Mail	135	113	923	270	3	0	19	248
Precinct 7023 - Election Day	65	50	906	131	1	0	15	115
Precinct 7023 - Vote By Mail	140	139	906	301	-4	1	25	279
Precinct 7024 - Election Day	17	8	386	30	0	0	5	25
Precinct 7024 - Vote By Mail	29	15	386	47	0	0	3	44
Precinct 7025 - Election Day	30	26	448	66	2	0	8	56
Precinct 7025 - Vote By Mail	38	34	448	78	1	0	5	72
Precinct 7026 - Election Day	28	50	971	90	0	0	12	78
Precinct 7026 - Vote By Mail	137	183	971	350	4	1	25	320
Precinct 7027 - Election Day	60	57	845	136	-1	0	20	117
Precinct 7027 - Vote By Mail	117	134	845	271	2	0	18	251
Precinct 7028 - Election Day	87	52	835	157	0	0	18	139
Precinct 7028 - Vote By Mail	85	81	835	180	-2	0	16	166
Precinct 7029 - Election Day	56	44	855	115	0	1	14	100
Precinct 7029 - Vote By Mail	93	57	855	166	1	0	15	150
Precinct 7030 - Election Day	43	48	729	94	-2	0	5	91
Precinct 7030 - Vote By Mail	95	161	729	277	3	0	18	256
Precinct 7031 - Election Day	26	17	611	50	0	1	6	43
Precinct 7031 - Vote By Mail	102	101	611	224	3	0	18	203
Precinct 7032 - Election Day	51	45	867	126	-1	0	31	96
Precinct 7032 - Vote By Mail	124	89	867	238	1	0	24	213
Precinct 7033 - Election Day	49	62	765	135	0	0	24	111
Precinct 7033 - Vote By Mail	96	67	765	181	-1	0	19	163
Precinct 7034 - Election Day	45	42	914	97	0	0	10	87
Precinct 7034 - Vote By Mail	95	43	914	154	1	0	15	138
Precinct 7035 - Election Day	42	27	553	73	0	0	4	69
Precinct 7035 - Vote By Mail	77	81	553	170	0	0	12	158
Precinct 7036 - Election Day	25	25	898	52	0	0	2	50
Precinct 7036 - Vote By Mail	128	115	898	265	0	1	21	243
Precinct 7037 - Election Day	47	16	730	73	-1	0	11	63
Precinct 7037 - Vote By Mail	33	16	730	64	3	0	12	49
Precinct 7038 - Election Day	32	40	880	84	0	0	12	72
Precinct 7038 - Vote By Mail	108	123	880	255	-1	0	25	231
Precinct 7039 - Election Day	48	55	768	111	-1	0	9	103
Precinct 7039 - Vote By Mail	74	134	768	225	1	0	16	208
Precinct 7041 MB - Vote By Mail	10	14	60	24	0	0	0	24
Precinct 7042 - Election Day	27	38	632	75	0	0	10	65
Precinct 7042 - Vote By Mail	78	86	632	191	2	0	25	164
Precinct 7043 - Election Day	41	40	915	97	1	0	15	81
Precinct 7043 - Vote By Mail	132	131	915	282	2	0	17	263
Precinct 7044 - Election Day	37	31	805	86	-1	0	19	68
Precinct 7044 - Vote By Mail	54	58	805	125	-1	0	14	112
Precinct 7045 - Election Day	37	41	763	87	-1	0	10	78
Precinct 7045 - Vote By Mail	116	145	763	282	1	0	20	261
Precinct 7046 - Election Day	19	29	385	54	0	0	6	48
Precinct 7046 - Vote By Mail	51	76	385	136	0	1	8	127
Precinct 7047 - Election Day	32	34	781	68	-1	0	3	66
Precinct 7047 - Vote By Mail	138	141	781	298	1	1	17	279
Precinct 7048 - Election Day	46	36	815	94	0	0	12	82
Precinct 7048 - Vote By Mail	110	106	815	248	-1	0	33	216
Precinct 7049 - Election Day	49	49	751	108	0	0	10	98
Precinct 7049 - Vote By Mail	82	134	751	241	0	0	25	216
Precinct 7051 - Election Day	25	35	839	70	-2	0	12	60
Precinct 7051 - Vote By Mail	122	160	839	302	2	0	18	282
Precinct 7052 - Election Day	57	54	806	120	-1	0	10	111
Precinct 7052 - Vote By Mail	117	139	806	278	2	1	19	256
Precinct 7053 - Election Day	17	22	548	44	0	0	5	39
Precinct 7053 - Vote By Mail	86	100	548	205	1	0	18	186
Precinct 7054 - Election Day	61	68	1,024	141	3	0	9	129
Precinct 7054 - Vote By Mail	132	124	1,024	275	1	0	18	256
Precinct 7055 - Election Day	40	32	699	83	-3	0	14	72
Precinct 7055 - Vote By Mail	109	128	699	256	-1	0	20	237
Precinct 7101 MB - Vote By Mail	45	29	141	83	0	0	9	74
Precinct 7201 - Election Day	65	68	900	147	2	0	12	133
Precinct 7201 - Vote By Mail	143	165	900	333	-1	1	25	308
Precinct 7202 - Election Day	58	71	830	138	0	0	9	129
Precinct 7202 - Vote By Mail	112	135	830	271	0	2	22	247
Precinct 7203 - Election Day	69	88	867	174	-1	0	18	157
Precinct 7203 - Vote By Mail	107	114	867	243	3	0	19	221
Precinct 7204 - Election Day	74	70	888	157	0	0	13	144
Precinct 7204 - Vote By Mail	148	176	888	340	-4	0	20	324
Precinct 7205 - Election Day	80	95	847	183	0	1	7	175
Precinct 7205 - Vote By Mail	138	151	847	309	3	0	17	289
Precinct 7206 - Election Day	46	36	375	88	0	0	6	82
Precinct 7206 - Vote By Mail	41	71	375	124	0	0	12	112
Precinct 7207 - Election Day	50	53	744	119	-1	0	17	103
Precinct 7207 - Vote By Mail	97	115	744	231	0	2	17	212
Precinct 7208 - Election Day	34	36	567	76	0	0	6	70
Precinct 7208 - Vote By Mail	94	94	567	206	0	0	18	188
Precinct 7209 - Election Day	34	28	586	69	0	0	7	62
Precinct 7209 - Vote By Mail	150	154	586	326	1	0	21	304
Precinct 7301 - Election Day	78	55	1,002	150	0	0	17	133
Precinct 7301 - Vote By Mail	155	116	1,002	299	2	0	26	271
Precinct 7302 - Election Day	40	67	806	121	0	0	14	107
Precinct 7302 - Vote By Mail	173	157	806	352	3	0	19	330
Precinct 7303 - Election Day	68	88	986	167	-2	0	13	156
Precinct 7303 - Vote By Mail	126	164	986	318	4	0	24	290
Precinct 7304 - Election Day	97	91	972	203	0	0	15	188
Precinct 7304 - Vote By Mail	140	167	972	330	2	0	21	307
Precinct 7305 - Election Day	67	95	851	171	-1	0	10	162
Precinct 7305 - Vote By Mail	109	181	851	306	1	0	15	290
Precinct 7306 - Election Day	62	100	1,014	179	0	0	17	162
Precinct 7306 - Vote By Mail	116	162	1,014	302	2	0	22	278
Precinct 7307 - Election Day	66	62	726	143	0	0	15	128
Precinct 7307 - Vote By Mail	94	109	726	226	5	0	18	203
Precinct 7308 - Election Day	56	70	598	133	0	0	7	126
Precinct 7308 - Vote By Mail	75	114	598	204	1	0	14	189
Precinct 7309 - Election Day	60	88	826	160	1	0	11	148
Precinct 7309 - Vote By Mail	101	87	826	209	2	0	19	188
Precinct 7311 - Election Day	73	90	901	175	0	0	12	163
Precinct 7311 - Vote By Mail	130	117	901	266	1	0	18	247
Precinct 7312 - Election Day	50	72	810	128	-1	0	7	122
Precinct 7312 - Vote By Mail	122	181	810	332	4	0	25	303
Precinct 7313 - Election Day	58	63	925	135	1	0	13	121
Precinct 7313 - Vote By Mail	146	154	925	315	-1	1	15	300
Precinct 7314 - Election Day	42	33	760	92	0	0	17	75
Precinct 7314 - Vote By Mail	124	69	760	213	0	3	17	193
Precinct 7315 - Election Day	51	56	725	119	0	0	12	107
Precinct 7315 - Vote By Mail	78	92	725	178	2	1	5	170
Precinct 7316 - Election Day	54	57	824	122	0	0	11	111
Precinct 7316 - Vote By Mail	119	125	824	266	0	0	22	244
Precinct 7317 - Election Day	47	63	886	117	0	0	7	110
Precinct 7317 - Vote By Mail	141	181	886	340	2	0	16	322
Precinct 7318 - Election Day	41	67	709	123	0	0	15	108
Precinct 7318 - Vote By Mail	123	102	709	243	-3	1	20	225
Precinct 7319 - Election Day	83	84	1,035	182	0	0	15	167
Precinct 7319 - Vote By Mail	134	134	1,035	296	0	0	28	268
Precinct 7321 - Election Day	39	46	644	100	0	0	15	85
Precinct 7321 - Vote By Mail	78	114	644	211	3	0	16	192
Precinct 7322 - Election Day	28	23	859	60	0	0	9	51
Precinct 7322 - Vote By Mail	181	87	859	304	-4	0	40	268
Precinct 7323 - Election Day	55	78	881	146	2	0	11	133
Precinct 7323 - Vote By Mail	127	124	881	273	0	0	22	251
Precinct 7324 - Election Day	59	55	687	125	0	0	11	114
Precinct 7324 - Vote By Mail	89	86	687	198	-3	0	26	175
Precinct 7325 - Election Day	68	66	870	150	0	0	16	134
Precinct 7325 - Vote By Mail	122	128	870	276	-1	0	27	250
Precinct 7326 - Election Day	58	74	853	150	0	0	18	132
Precinct 7326 - Vote By Mail	126	108	853	256	1	0	21	234
Precinct 7327 - Election Day	25	21	684	62	0	2	14	46
Precinct 7327 - Vote By Mail	152	99	684	277	-3	0	29	251
Precinct 7328 - Election Day	27	31	950	70	0	0	12	58
Precinct 7328 - Vote By Mail	201	130	950	391	-1	3	58	331
Precinct 7329 - Election Day	32	36	610	71	-1	0	4	68
Precinct 7329 - Vote By Mail	92	94	610	205	-1	0	20	186
Precinct 7331 - Election Day	57	62	860	130	0	0	11	119
Precinct 7331 - Vote By Mail	150	184	860	357	-3	0	26	334
Precinct 7332 - Election Day	79	64	799	154	0	0	11	143
Precinct 7332 - Vote By Mail	84	107	799	209	0	0	18	191
Precinct 7333 - Election Day	73	86	974	174	0	0	15	159
Precinct 7333 - Vote By Mail	141	150	974	323	3	0	29	291
Precinct 7334 - Election Day	49	58	854	113	0	0	6	107
Precinct 7334 - Vote By Mail	136	118	854	275	0	0	21	254
Precinct 7335 - Election Day	62	72	936	144	0	0	10	134
Precinct 7335 - Vote By Mail	157	172	936	354	-2	0	27	329
Precinct 7336 - Election Day	67	78	920	155	0	0	10	145
Precinct 7336 - Vote By Mail	123	174	920	324	0	0	27	297
Precinct 7337 - Election Day	52	55	825	115	-1	0	9	107
Precinct 7337 - Vote By Mail	141	141	825	305	2	0	21	282
Precinct 7338 - Election Day	43	45	884	100	1	0	11	88
Precinct 7338 - Vote By Mail	177	151	884	364	-7	0	43	328
Precinct 7339 - Election Day	49	55	618	111	-1	1	7	104
Precinct 7339 - Vote By Mail	97	74	618	181	-1	0	11	171
Precinct 7341 - Election Day	53	62	877	124	-1	0	10	115
Precinct 7341 - Vote By Mail	117	111	877	246	-1	0	19	228
Precinct 7342 - Election Day	103	113	911	234	2	0	16	216
Precinct 7342 - Vote By Mail	105	134	911	251	0	1	11	239
Precinct 7343 - Election Day	67	69	707	144	0	0	8	136
Precinct 7343 - Vote By Mail	93	83	707	186	1	0	9	176
Precinct 7344 - Election Day	74	93	1,039	179	-1	0	13	167
Precinct 7344 - Vote By Mail	159	161	1,039	334	-2	0	16	320
Precinct 7345 - Election Day	78	94	1,077	183	0	0	11	172
Precinct 7345 - Vote By Mail	121	135	1,077	283	2	0	25	256
Precinct 7346 - Election Day	84	66	877	168	1	0	17	150
Precinct 7346 - Vote By Mail	103	101	877	221	-1	0	18	204
Precinct 7347 - Election Day	66	62	968	137	0	0	9	128
Precinct 7347 - Vote By Mail	154	117	968	279	-1	1	8	271
Precinct 7348 - Election Day	68	63	832	139	-1	0	9	131
Precinct 7348 - Vote By Mail	93	90	832	202	3	0	16	183
Precinct 7349 - Election Day	67	71	921	147	-1	0	10	138
Precinct 7349 - Vote By Mail	127	123	921	282	3	0	29	250
Precinct 7501 - Election Day	52	56	554	118	-1	0	11	108
Precinct 7501 - Vote By Mail	82	69	554	168	0	0	17	151
Precinct 7502 - Election Day	38	64	741	113	1	0	10	102
Precinct 7502 - Vote By Mail	152	183	741	349	-8	0	22	335
Precinct 7503 - Election Day	64	49	727	132	0	0	19	113
Precinct 7503 - Vote By Mail	103	103	727	226	-1	0	21	206
Precinct 7504 - Election Day	38	31	484	76	0	0	7	69
Precinct 7504 - Vote By Mail	67	75	484	158	4	0	12	142
Precinct 7505 - Election Day	69	47	871	131	0	0	15	116
Precinct 7505 - Vote By Mail	211	153	871	417	1	1	51	364
Precinct 7506 - Election Day	79	43	920	133	-1	0	12	122
Precinct 7506 - Vote By Mail	130	93	920	252	0	0	29	223
Precinct 7507 - Election Day	90	44	919	158	-2	0	26	134
Precinct 7507 - Vote By Mail	144	87	919	255	4	1	19	231
Precinct 7508 - Election Day	45	52	702	106	0	0	9	97
Precinct 7508 - Vote By Mail	154	153	702	340	-1	0	34	307
Precinct 7509/7511 - Election Day	93	73	909	171	-2	1	6	166
Precinct 7509/7511 - Vote By Mail	149	145	909	319	1	0	24	294
Precinct 7512 - Election Day	43	43	604	96	-1	0	11	86
Precinct 7512 - Vote By Mail	83	95	604	196	3	0	15	178
Precinct 7513 - Election Day	77	50	790	142	-2	0	17	127
Precinct 7513 - Vote By Mail	105	81	790	208	2	0	20	186
Precinct 7514 - Election Day	48	23	863	95	-3	0	27	71
Precinct 7514 - Vote By Mail	140	64	863	235	1	0	30	204
Precinct 7515 - Election Day	83	51	845	150	0	0	16	134
Precinct 7515 - Vote By Mail	148	115	845	289	3	0	23	263
Precinct 7516 - Election Day	65	68	886	145	0	0	12	133
Precinct 7516 - Vote By Mail	188	166	886	378	-3	2	25	354
Precinct 7517 - Election Day	97	114	863	228	-1	0	18	211
Precinct 7517 - Vote By Mail	104	130	863	251	-2	0	19	234
Precinct 7518 - Election Day	97	125	939	235	0	0	13	222
Precinct 7518 - Vote By Mail	119	161	939	298	-1	0	19	280
Precinct 7519 - Election Day	62	111	726	179	0	0	6	173
Precinct 7519 - Vote By Mail	71	103	726	185	0	0	11	174
Precinct 7521 - Election Day	85	105	802	211	1	0	20	190
Precinct 7521 - Vote By Mail	97	99	802	215	-1	0	20	196
Precinct 7522 - Election Day	66	103	743	175	-1	0	7	169
Precinct 7522 - Vote By Mail	108	105	743	240	0	0	27	213
Precinct 7523 - Election Day	77	119	737	208	0	0	12	196
Precinct 7523 - Vote By Mail	96	112	737	223	-3	0	18	208
Precinct 7524 - Election Day	70	55	646	143	3	0	15	125
Precinct 7524 - Vote By Mail	92	60	646	165	2	1	10	152
Precinct 7525 - Election Day	71	58	779	145	-1	0	17	129
Precinct 7525 - Vote By Mail	108	85	779	214	1	1	19	193
Precinct 7526 - Election Day	89	93	947	197	1	0	14	182
Precinct 7526 - Vote By Mail	148	141	947	313	3	0	21	289
Precinct 7527/7528 - Election Day	67	77	729	162	-2	0	20	144
Precinct 7527/7528 - Vote By Mail	117	100	729	237	1	0	19	217
Precinct 7529 - Election Day	78	121	925	214	0	1	14	199
Precinct 7529 - Vote By Mail	133	143	925	300	1	0	23	276
Precinct 7531 - Election Day	87	83	847	179	-1	0	10	170
Precinct 7531 - Vote By Mail	131	108	847	263	2	0	22	239
Precinct 7532 - Election Day	72	90	823	172	1	0	9	162
Precinct 7532 - Vote By Mail	106	108	823	226	1	0	11	214
Precinct 7533 - Election Day	93	157	951	268	-1	0	19	250
Precinct 7533 - Vote By Mail	110	170	951	297	1	1	15	280
Precinct 7534 - Election Day	92	133	883	241	0	0	16	225
Precinct 7534 - Vote By Mail	97	132	883	240	0	0	11	229
Precinct 7535 - Election Day	82	104	743	201	0	0	15	186
Precinct 7535 - Vote By Mail	113	129	743	251	-1	0	10	242
Precinct 7536 - Election Day	81	111	856	206	-1	0	15	192
Precinct 7536 - Vote By Mail	118	145	856	279	-2	0	18	263
Precinct 7537 - Election Day	85	95	734	187	0	0	7	180
Precinct 7537 - Vote By Mail	91	116	734	225	2	0	16	207
Precinct 7538 - Election Day	82	128	757	223	0	0	13	210
Precinct 7538 - Vote By Mail	120	122	757	256	-2	0	16	242
Precinct 7539 - Election Day	85	137	884	250	2	0	26	222
Precinct 7539 - Vote By Mail	132	136	884	286	-3	0	21	268
Precinct 7541 - Election Day	85	108	791	215	0	0	22	193
Precinct 7541 - Vote By Mail	117	110	791	245	0	1	17	227
Precinct 7542 - Election Day	81	94	787	183	-1	0	9	175
Precinct 7542 - Vote By Mail	117	122	787	247	-3	0	11	239
Precinct 7543 - Election Day	84	82	910	187	2	0	19	166
Precinct 7543 - Vote By Mail	144	172	910	332	1	0	15	316
Precinct 7544 - Election Day	74	101	877	186	0	0	11	175
Precinct 7544 - Vote By Mail	135	175	877	331	-2	0	23	310
Precinct 7545 - Election Day	79	92	877	179	0	0	8	171
Precinct 7545 - Vote By Mail	142	138	877	291	-1	0	12	280
Precinct 7546 - Election Day	96	103	913	219	0	0	20	199
Precinct 7546 - Vote By Mail	127	168	913	310	2	1	12	295
Precinct 7547 - Election Day	120	110	987	244	-2	0	16	230
Precinct 7547 - Vote By Mail	147	150	987	322	6	0	19	297
Precinct 7548 - Election Day	122	106	1,054	236	-1	1	8	228
Precinct 7548 - Vote By Mail	166	162	1,054	345	2	0	15	328
Precinct 7549 - Election Day	62	90	785	165	-1	0	14	152
Precinct 7549 - Vote By Mail	120	134	785	281	3	0	24	254
Precinct 7551 - Election Day	95	89	705	199	0	0	15	184
Precinct 7551 - Vote By Mail	97	127	705	240	-2	0	18	224
Precinct 7552 - Election Day	81	99	718	191	0	0	11	180
Precinct 7552 - Vote By Mail	117	99	718	232	-2	0	18	216
Precinct 7553 MB - Vote By Mail	46	33	171	87	0	0	8	79
Precinct 7554 - Election Day	84	87	785	179	-1	0	9	171
Precinct 7554 - Vote By Mail	153	150	785	323	0	1	19	303
Precinct 7555 - Election Day	111	116	847	242	0	0	15	227
Precinct 7555 - Vote By Mail	119	169	847	304	2	0	14	288
Precinct 7556/7557 - Election Day	95	113	961	223	-1	0	16	208
Precinct 7556/7557 - Vote By Mail	190	204	961	422	0	0	28	394
Precinct 7601 - Election Day	66	52	744	128	-4	0	14	118
Precinct 7601 - Vote By Mail	96	70	744	185	6	0	13	166
Precinct 7602 - Election Day	68	62	880	147	0	0	17	130
Precinct 7602 - Vote By Mail	118	106	880	243	-1	0	20	224
Precinct 7603 - Election Day	63	75	826	152	-1	1	14	138
Precinct 7603 - Vote By Mail	104	95	826	215	-1	0	17	199
Precinct 7604 - Election Day	56	65	906	133	0	1	11	121
Precinct 7604 - Vote By Mail	126	90	906	233	0	0	17	216
Precinct 7605 - Election Day	37	29	651	77	0	0	11	66
Precinct 7605 - Vote By Mail	94	51	651	155	1	1	8	145
Precinct 7606 - Election Day	57	56	895	127	2	0	12	113
Precinct 7606 - Vote By Mail	98	101	895	212	1	0	12	199
Precinct 7607 - Election Day	56	55	955	120	0	0	9	111
Precinct 7607 - Vote By Mail	120	130	955	265	-3	1	17	250
Precinct 7608 - Election Day	26	15	388	46	0	0	5	41
Precinct 7608 - Vote By Mail	78	30	388	119	0	0	11	108
Precinct 7609 - Election Day	46	38	916	101	1	0	16	84
Precinct 7609 - Vote By Mail	172	80	916	297	1	0	44	252
Precinct 7611 - Election Day	40	28	756	76	0	0	8	68
Precinct 7611 - Vote By Mail	127	50	756	204	2	1	24	177
Precinct 7612 - Election Day	30	36	574	76	2	1	7	66
Precinct 7612 - Vote By Mail	97	87	574	210	1	0	25	184
Precinct 7613 - Election Day	63	64	887	140	-1	0	14	127
Precinct 7613 - Vote By Mail	122	75	887	215	0	0	18	197
Precinct 7614 - Election Day	59	54	1,015	123	-3	0	13	113
Precinct 7614 - Vote By Mail	137	83	1,015	238	1	0	17	220
Precinct 7615 - Election Day	50	41	832	108	0	0	17	91
Precinct 7615 - Vote By Mail	88	62	832	170	0	0	20	150
Precinct 7616 - Election Day	70	48	951	129	1	0	10	118
Precinct 7616 - Vote By Mail	176	139	951	331	-1	0	17	315
Precinct 7617 - Election Day	41	30	751	84	0	0	13	71
Precinct 7617 - Vote By Mail	106	89	751	223	-2	0	30	195
Precinct 7618 - Election Day	53	59	866	123	0	0	11	112
Precinct 7618 - Vote By Mail	118	132	866	272	2	0	20	250
Precinct 7619 - Election Day	69	76	993	154	-1	0	10	145
Precinct 7619 - Vote By Mail	133	150	993	308	-3	0	28	283
Precinct 7621 - Election Day	78	80	1,132	163	-1	0	6	158
