Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 1119 - Vote By Mail	143	113	745	274	-1	0	19	256
Precinct 1121 - Election Day	46	53	653	104	0	0	5	99
Precinct 1121 - Vote By Mail	91	111	653	221	1	0	18	202
Precinct 1122 - Election Day	33	26	607	69	0	0	10	59
Precinct 1122 - Vote By Mail	88	112	607	213	-1	0	14	200
Precinct 1123 - Election Day	54	57	876	118	-1	0	8	111
Precinct 1123 - Vote By Mail	101	146	876	254	-2	1	8	247
Precinct 1124 - Election Day	58	40	773	109	0	0	11	98
Precinct 1124 - Vote By Mail	90	92	773	200	-1	1	18	182
Precinct 1125 - Election Day	46	33	987	80	-2	0	3	79
Precinct 1125 - Vote By Mail	113	194	987	329	-4	0	26	307
Precinct 1126 - Election Day	43	41	900	92	-1	0	9	84
Precinct 1126 - Vote By Mail	133	141	900	292	-1	0	19	274
Precinct 1127 - Election Day	75	56	875	141	-1	0	11	131
Precinct 1127 - Vote By Mail	118	140	875	277	-1	0	20	258
Precinct 1128 - Election Day	50	48	813	104	0	0	6	98
Precinct 1128 - Vote By Mail	98	127	813	246	-1	0	22	225
Precinct 1129 - Election Day	49	63	924	120	0	0	8	112
Precinct 1129 - Vote By Mail	122	130	924	274	2	0	20	252
Precinct 1131 - Election Day	49	32	783	85	0	0	4	81
Precinct 1131 - Vote By Mail	133	138	783	288	0	0	17	271
Precinct 1132 - Election Day	45	53	910	112	0	0	14	98
Precinct 1132 - Vote By Mail	140	159	910	324	-3	0	28	299
Precinct 1133 - Election Day	43	45	826	99	0	0	11	88
Precinct 1133 - Vote By Mail	142	131	826	292	-2	0	21	273
Precinct 1134 - Election Day	62	52	727	126	0	0	12	114
Precinct 1134 - Vote By Mail	106	117	727	241	-1	0	19	223
Precinct 1135 - Election Day	45	25	511	71	-1	0	2	70
Precinct 1135 - Vote By Mail	82	110	511	217	2	0	23	192
Precinct 1136 - Election Day	43	47	807	97	0	0	7	90
Precinct 1136 - Vote By Mail	136	127	807	287	1	0	23	263
Precinct 1141 - Election Day	69	67	998	149	1	0	12	136
Precinct 1141 - Vote By Mail	201	145	998	368	0	0	22	346
Precinct 1142 - Election Day	64	42	822	120	0	0	14	106
Precinct 1142 - Vote By Mail	137	111	822	266	0	0	18	248
Precinct 1143 - Election Day	91	48	989	147	1	0	7	139
Precinct 1143 - Vote By Mail	140	149	989	311	2	0	20	289
Precinct 1144 - Election Day	75	68	870	148	-2	0	7	143
Precinct 1144 - Vote By Mail	122	125	870	264	-1	0	18	247
Precinct 1145 - Election Day	75	47	879	136	1	0	13	122
Precinct 1145 - Vote By Mail	188	168	879	370	-2	1	15	356
Precinct 1146 - Election Day	67	52	971	124	0	0	5	119
Precinct 1146 - Vote By Mail	154	146	971	326	-1	0	27	300
Precinct 1147 - Election Day	100	54	853	166	2	0	10	154
Precinct 1147 - Vote By Mail	147	108	853	279	1	0	23	255
Precinct 1148 - Election Day	62	49	918	121	0	0	10	111
Precinct 1148 - Vote By Mail	124	171	918	314	0	0	19	295
Precinct 1149 - Election Day	76	63	873	148	-2	0	11	139
Precinct 1149 - Vote By Mail	117	140	873	285	1	0	27	257
Precinct 1152 - Election Day	73	45	838	125	-2	0	9	118
Precinct 1152 - Vote By Mail	128	140	838	286	0	0	18	268
Precinct 1153 - Election Day	62	64	909	139	0	0	13	126
Precinct 1153 - Vote By Mail	161	129	909	306	2	0	14	290
Precinct 7001 - Election Day	78	36	735	119	-1	0	6	114
Precinct 7001 - Vote By Mail	178	67	735	266	2	0	19	245
Precinct 7002 - Election Day	99	21	641	132	0	0	12	120
Precinct 7002 - Vote By Mail	115	48	641	173	1	0	9	163
Precinct 7003 - Election Day	127	47	864	188	0	0	14	174
Precinct 7003 - Vote By Mail	227	98	864	340	0	0	15	325
Precinct 7004 - Election Day	115	49	835	175	0	0	11	164
Precinct 7004 - Vote By Mail	215	81	835	306	-1	0	11	296
Precinct 7005 - Election Day	129	39	812	180	1	0	11	168
Precinct 7005 - Vote By Mail	213	66	812	295	1	0	15	279
Precinct 7006 - Election Day	147	55	884	213	1	0	10	202
Precinct 7006 - Vote By Mail	194	80	884	290	-2	0	18	274
Precinct 7007 - Election Day	169	52	916	233	-2	0	14	221
Precinct 7007 - Vote By Mail	227	75	916	323	-1	0	22	302
Precinct 7008 - Election Day	130	43	861	187	0	0	14	173
Precinct 7008 - Vote By Mail	238	89	861	345	1	0	17	327
Precinct 7009 - Election Day	84	41	864	133	-1	0	9	125
Precinct 7009 - Vote By Mail	205	90	864	312	-1	0	18	295
Precinct 7011 - Election Day	80	45	976	141	0	0	16	125
Precinct 7011 - Vote By Mail	116	81	976	205	0	0	8	197
Precinct 7012 - Election Day	141	67	1,061	224	0	1	15	208
Precinct 7012 - Vote By Mail	277	85	1,061	383	1	0	20	362
Precinct 7013 - Election Day	100	26	805	132	0	0	6	126
Precinct 7013 - Vote By Mail	194	51	805	251	-2	0	8	245
Precinct 7014 - Election Day	136	47	1,213	188	-3	0	8	183
Precinct 7014 - Vote By Mail	323	97	1,213	434	-1	0	15	420
Precinct 7015 MB - Vote By Mail	19	12	93	34	1	0	2	31
Precinct 7016 - Election Day	50	48	891	112	0	0	14	98
Precinct 7016 - Vote By Mail	78	125	891	221	-1	0	19	203
Precinct 7017 - Election Day	28	30	734	79	0	0	21	58
Precinct 7017 - Vote By Mail	85	68	734	167	-1	0	15	153
Precinct 7018 - Election Day	43	38	908	88	-2	0	9	81
Precinct 7018 - Vote By Mail	133	184	908	343	2	0	24	317
Precinct 7019 - Election Day	58	41	864	111	2	0	10	99
Precinct 7019 - Vote By Mail	159	157	864	349	-1	0	34	316
Precinct 7021 - Election Day	60	52	927	129	1	0	16	112
Precinct 7021 - Vote By Mail	103	97	927	220	-3	0	23	200
Precinct 7022 - Election Day	81	65	923	164	0	0	18	146
Precinct 7022 - Vote By Mail	136	114	923	270	3	0	17	250
Precinct 7023 - Election Day	63	47	906	131	1	0	20	110
Precinct 7023 - Vote By Mail	143	138	906	301	-4	2	22	281
Precinct 7024 - Election Day	10	13	386	30	0	0	7	23
Precinct 7024 - Vote By Mail	20	23	386	47	0	0	4	43
Precinct 7025 - Election Day	23	37	448	66	2	0	4	60
Precinct 7025 - Vote By Mail	52	21	448	78	1	0	4	73
Precinct 7026 - Election Day	36	45	971	90	0	0	9	81
Precinct 7026 - Vote By Mail	129	189	971	350	4	0	28	318
Precinct 7027 - Election Day	61	55	845	136	-1	0	21	116
Precinct 7027 - Vote By Mail	115	127	845	271	2	0	27	242
Precinct 7028 - Election Day	76	71	835	157	0	0	10	147
Precinct 7028 - Vote By Mail	96	79	835	180	-2	0	7	175
Precinct 7029 - Election Day	45	59	855	115	0	0	11	104
Precinct 7029 - Vote By Mail	76	76	855	166	1	0	13	152
Precinct 7030 - Election Day	30	59	729	94	-2	0	7	89
Precinct 7030 - Vote By Mail	103	164	729	277	3	0	7	267
Precinct 7031 - Election Day	20	24	611	50	0	1	5	44
Precinct 7031 - Vote By Mail	110	86	611	224	3	0	25	196
Precinct 7032 - Election Day	52	59	867	126	-1	0	16	111
Precinct 7032 - Vote By Mail	85	126	867	238	1	0	26	211
Precinct 7033 - Election Day	54	65	765	135	0	0	16	119
Precinct 7033 - Vote By Mail	76	85	765	181	-1	0	21	161
Precinct 7034 - Election Day	41	42	914	97	0	0	14	83
Precinct 7034 - Vote By Mail	49	89	914	154	1	0	15	138
Precinct 7035 - Election Day	35	31	553	73	0	0	7	66
Precinct 7035 - Vote By Mail	91	75	553	170	0	0	4	166
Precinct 7036 - Election Day	20	31	898	52	0	0	1	51
Precinct 7036 - Vote By Mail	110	134	898	265	0	0	21	244
Precinct 7037 - Election Day	27	35	730	73	-1	0	12	62
Precinct 7037 - Vote By Mail	22	33	730	64	3	0	6	55
Precinct 7038 - Election Day	26	45	880	84	0	0	13	71
Precinct 7038 - Vote By Mail	92	147	880	255	-1	0	17	239
Precinct 7039 - Election Day	49	56	768	111	-1	0	7	105
Precinct 7039 - Vote By Mail	96	108	768	225	1	0	20	204
Precinct 7041 MB - Vote By Mail	11	12	60	24	0	0	1	23
Precinct 7042 - Election Day	26	42	632	75	0	0	7	68
Precinct 7042 - Vote By Mail	76	93	632	191	2	0	20	169
Precinct 7043 - Election Day	38	45	915	97	1	0	13	83
Precinct 7043 - Vote By Mail	118	136	915	282	2	1	25	254
Precinct 7044 - Election Day	38	37	805	86	-1	0	12	75
Precinct 7044 - Vote By Mail	44	72	805	125	-1	0	10	116
Precinct 7045 - Election Day	37	35	763	87	-1	0	16	72
Precinct 7045 - Vote By Mail	96	166	763	282	1	0	19	262
Precinct 7046 - Election Day	27	21	385	54	0	0	6	48
Precinct 7046 - Vote By Mail	55	71	385	136	0	0	10	126
Precinct 7047 - Election Day	36	31	781	68	-1	0	2	67
Precinct 7047 - Vote By Mail	127	150	781	298	1	1	19	277
Precinct 7048 - Election Day	31	52	815	94	0	0	11	83
Precinct 7048 - Vote By Mail	98	121	815	248	-1	0	30	219
Precinct 7049 - Election Day	50	48	751	108	0	0	10	98
Precinct 7049 - Vote By Mail	83	140	751	241	0	0	18	223
Precinct 7051 - Election Day	33	26	839	70	-2	0	13	59
Precinct 7051 - Vote By Mail	107	183	839	302	2	0	10	290
Precinct 7052 - Election Day	53	54	806	120	-1	0	14	107
Precinct 7052 - Vote By Mail	104	148	806	278	2	0	24	252
Precinct 7053 - Election Day	24	18	548	44	0	0	2	42
Precinct 7053 - Vote By Mail	104	81	548	205	1	0	19	185
Precinct 7054 - Election Day	66	64	1,024	141	3	1	7	130
Precinct 7054 - Vote By Mail	115	136	1,024	275	1	0	23	251
Precinct 7055 - Election Day	54	23	699	83	-3	0	9	77
Precinct 7055 - Vote By Mail	143	94	699	256	-1	0	20	237
Precinct 7101 MB - Vote By Mail	63	15	141	83	0	0	5	78
Precinct 7201 - Election Day	90	40	900	147	2	0	15	130
Precinct 7201 - Vote By Mail	199	111	900	333	-1	0	24	310
Precinct 7202 - Election Day	86	39	830	138	0	0	13	125
Precinct 7202 - Vote By Mail	169	78	830	271	0	0	24	247
Precinct 7203 - Election Day	118	45	867	174	-1	0	12	163
Precinct 7203 - Vote By Mail	151	69	867	243	3	0	20	220
Precinct 7204 - Election Day	104	39	888	157	0	0	14	143
Precinct 7204 - Vote By Mail	221	101	888	340	-4	0	22	322
Precinct 7205 - Election Day	122	50	847	183	0	0	11	172
Precinct 7205 - Vote By Mail	215	78	847	309	3	1	12	293
Precinct 7206 - Election Day	59	25	375	88	0	0	4	84
Precinct 7206 - Vote By Mail	82	34	375	124	0	0	8	116
Precinct 7207 - Election Day	77	30	744	119	-1	0	13	107
Precinct 7207 - Vote By Mail	138	77	744	231	0	0	16	215
Precinct 7208 - Election Day	52	17	567	76	0	0	7	69
Precinct 7208 - Vote By Mail	128	63	567	206	0	0	15	191
Precinct 7209 - Election Day	51	13	586	69	0	0	5	64
Precinct 7209 - Vote By Mail	247	62	586	326	1	0	16	309
Precinct 7301 - Election Day	94	43	1,002	150	0	0	13	137
Precinct 7301 - Vote By Mail	154	119	1,002	299	2	0	24	273
Precinct 7302 - Election Day	82	26	806	121	0	0	13	108
Precinct 7302 - Vote By Mail	201	115	806	352	3	0	33	316
Precinct 7303 - Election Day	119	32	986	167	-2	0	18	151
Precinct 7303 - Vote By Mail	184	95	986	318	4	0	35	279
Precinct 7304 - Election Day	141	48	972	203	0	0	14	189
Precinct 7304 - Vote By Mail	207	101	972	330	2	0	20	308
Precinct 7305 - Election Day	116	47	851	171	-1	0	9	163
Precinct 7305 - Vote By Mail	193	93	851	306	1	0	19	286
Precinct 7306 - Election Day	102	54	1,014	179	0	0	23	156
Precinct 7306 - Vote By Mail	178	90	1,014	302	2	0	32	268
Precinct 7307 - Election Day	96	33	726	143	0	0	14	129
Precinct 7307 - Vote By Mail	133	66	726	226	5	0	22	199
Precinct 7308 - Election Day	91	34	598	133	0	0	8	125
Precinct 7308 - Vote By Mail	154	46	598	204	1	0	3	200
Precinct 7309 - Election Day	98	47	826	160	1	0	14	145
Precinct 7309 - Vote By Mail	126	70	826	209	2	0	11	196
Precinct 7311 - Election Day	118	49	901	175	0	0	8	167
Precinct 7311 - Vote By Mail	181	70	901	266	1	0	14	251
Precinct 7312 - Election Day	78	40	810	128	-1	0	11	118
Precinct 7312 - Vote By Mail	216	86	810	332	4	0	26	302
Precinct 7313 - Election Day	77	39	925	135	1	0	18	116
Precinct 7313 - Vote By Mail	194	101	925	315	-1	0	21	295
Precinct 7314 - Election Day	45	29	760	92	0	0	18	74
Precinct 7314 - Vote By Mail	80	92	760	213	0	0	41	172
Precinct 7315 - Election Day	75	29	725	119	0	0	15	104
Precinct 7315 - Vote By Mail	105	63	725	178	2	0	8	168
Precinct 7316 - Election Day	78	28	824	122	0	0	16	106
Precinct 7316 - Vote By Mail	136	104	824	266	0	0	26	240
Precinct 7317 - Election Day	74	36	886	117	0	0	7	110
Precinct 7317 - Vote By Mail	189	122	886	340	2	0	27	311
Precinct 7318 - Election Day	79	28	709	123	0	0	16	107
Precinct 7318 - Vote By Mail	147	75	709	243	-3	0	24	222
Precinct 7319 - Election Day	115	54	1,035	182	0	0	13	169
Precinct 7319 - Vote By Mail	194	74	1,035	296	0	0	28	268
Precinct 7321 - Election Day	42	43	644	100	0	1	14	85
Precinct 7321 - Vote By Mail	102	87	644	211	3	0	19	189
Precinct 7322 - Election Day	29	16	859	60	0	0	15	45
Precinct 7322 - Vote By Mail	101	139	859	304	-4	1	67	240
Precinct 7323 - Election Day	91	35	881	146	2	0	18	126
Precinct 7323 - Vote By Mail	166	82	881	273	0	0	25	248
Precinct 7324 - Election Day	72	37	687	125	0	0	16	109
Precinct 7324 - Vote By Mail	116	65	687	198	-3	0	20	181
Precinct 7325 - Election Day	96	43	870	150	0	0	11	139
Precinct 7325 - Vote By Mail	156	90	870	276	-1	0	31	246
Precinct 7326 - Election Day	83	55	853	150	0	0	12	138
Precinct 7326 - Vote By Mail	146	86	853	256	1	0	23	232
Precinct 7327 - Election Day	30	22	684	62	0	0	10	52
Precinct 7327 - Vote By Mail	116	111	684	277	-3	0	53	227
Precinct 7328 - Election Day	38	18	950	70	0	0	14	56
Precinct 7328 - Vote By Mail	173	124	950	391	-1	0	95	297
Precinct 7329 - Election Day	45	26	610	71	-1	0	1	71
Precinct 7329 - Vote By Mail	120	60	610	205	-1	0	26	180
Precinct 7331 - Election Day	75	43	860	130	0	0	12	118
Precinct 7331 - Vote By Mail	234	93	860	357	-3	0	33	327
Precinct 7332 - Election Day	103	33	799	154	0	0	18	136
Precinct 7332 - Vote By Mail	136	58	799	209	0	0	15	194
Precinct 7333 - Election Day	117	48	974	174	0	0	9	165
Precinct 7333 - Vote By Mail	198	99	974	323	3	0	23	297
Precinct 7334 - Election Day	76	25	854	113	0	0	12	101
Precinct 7334 - Vote By Mail	183	67	854	275	0	0	25	250
Precinct 7335 - Election Day	99	34	936	144	0	0	11	133
Precinct 7335 - Vote By Mail	228	102	936	354	-2	2	24	330
Precinct 7336 - Election Day	102	39	920	155	0	0	14	141
Precinct 7336 - Vote By Mail	204	104	920	324	0	0	16	308
Precinct 7337 - Election Day	76	30	825	115	-1	0	10	106
Precinct 7337 - Vote By Mail	200	78	825	305	2	0	25	278
Precinct 7338 - Election Day	53	32	884	100	1	0	14	85
Precinct 7338 - Vote By Mail	153	143	884	364	-7	0	75	296
Precinct 7339 - Election Day	76	27	618	111	-1	0	9	103
Precinct 7339 - Vote By Mail	114	53	618	181	-1	0	15	167
Precinct 7341 - Election Day	73	38	877	124	-1	0	14	111
Precinct 7341 - Vote By Mail	157	68	877	246	-1	0	22	225
Precinct 7342 - Election Day	153	58	911	234	2	1	20	211
Precinct 7342 - Vote By Mail	181	57	911	251	0	0	13	238
Precinct 7343 - Election Day	112	27	707	144	0	0	5	139
Precinct 7343 - Vote By Mail	141	28	707	186	1	0	16	169
Precinct 7344 - Election Day	109	57	1,039	179	-1	0	14	166
Precinct 7344 - Vote By Mail	236	85	1,039	334	-2	0	15	321
Precinct 7345 - Election Day	126	45	1,077	183	0	0	12	171
Precinct 7345 - Vote By Mail	190	71	1,077	283	2	0	20	261
Precinct 7346 - Election Day	109	44	877	168	1	0	14	153
Precinct 7346 - Vote By Mail	148	66	877	221	-1	0	8	214
Precinct 7347 - Election Day	97	33	968	137	0	0	7	130
Precinct 7347 - Vote By Mail	215	54	968	279	-1	0	11	269
Precinct 7348 - Election Day	88	43	832	139	-1	0	9	131
Precinct 7348 - Vote By Mail	121	59	832	202	3	1	18	180
Precinct 7349 - Election Day	110	32	921	147	-1	0	6	142
Precinct 7349 - Vote By Mail	179	78	921	282	3	0	22	257
Precinct 7501 - Election Day	86	28	554	118	-1	0	5	114
Precinct 7501 - Vote By Mail	109	47	554	168	0	0	12	156
Precinct 7502 - Election Day	77	32	741	113	1	0	3	109
Precinct 7502 - Vote By Mail	211	115	741	349	-8	0	31	326
Precinct 7503 - Election Day	75	38	727	132	0	0	19	113
Precinct 7503 - Vote By Mail	160	57	727	226	-1	0	10	217
Precinct 7504 - Election Day	39	23	484	76	0	0	14	62
Precinct 7504 - Vote By Mail	90	46	484	158	4	0	18	136
Precinct 7505 - Election Day	87	29	871	131	0	0	15	116
Precinct 7505 - Vote By Mail	292	85	871	417	1	0	39	377
Precinct 7506 - Election Day	84	43	920	133	-1	0	7	127
Precinct 7506 - Vote By Mail	148	81	920	252	0	0	23	229
Precinct 7507 - Election Day	74	59	919	158	-2	0	27	133
Precinct 7507 - Vote By Mail	154	74	919	255	4	1	22	228
Precinct 7508 - Election Day	61	37	702	106	0	0	8	98
Precinct 7508 - Vote By Mail	208	91	702	340	-1	0	42	299
Precinct 7509/7511 - Election Day	117	45	909	171	-2	0	11	162
Precinct 7509/7511 - Vote By Mail	196	102	909	319	1	0	20	298
Precinct 7512 - Election Day	61	23	604	96	-1	0	13	84
Precinct 7512 - Vote By Mail	123	54	604	196	3	0	16	177
Precinct 7513 - Election Day	86	41	790	142	-2	0	17	127
Precinct 7513 - Vote By Mail	124	60	790	208	2	0	22	184
Precinct 7514 - Election Day	45	34	863	95	-3	0	19	79
Precinct 7514 - Vote By Mail	102	95	863	235	1	0	37	197
Precinct 7515 - Election Day	88	46	845	150	0	0	16	134
Precinct 7515 - Vote By Mail	150	101	845	289	3	0	35	251
Precinct 7516 - Election Day	103	30	886	145	0	0	12	133
Precinct 7516 - Vote By Mail	241	117	886	378	-3	0	23	358
Precinct 7517 - Election Day	152	59	863	228	-1	0	18	211
Precinct 7517 - Vote By Mail	170	71	863	251	-2	0	12	241
Precinct 7518 - Election Day	177	49	939	235	0	0	9	226
Precinct 7518 - Vote By Mail	193	93	939	298	-1	0	13	286
Precinct 7519 - Election Day	124	47	726	179	0	0	8	171
Precinct 7519 - Vote By Mail	116	49	726	185	0	0	20	165
Precinct 7521 - Election Day	146	45	802	211	1	0	19	191
Precinct 7521 - Vote By Mail	162	39	802	215	-1	0	15	201
Precinct 7522 - Election Day	132	34	743	175	-1	0	10	166
Precinct 7522 - Vote By Mail	167	58	743	240	0	0	15	225
Precinct 7523 - Election Day	151	44	737	208	0	0	13	195
Precinct 7523 - Vote By Mail	154	56	737	223	-3	0	16	210
Precinct 7524 - Election Day	94	35	646	143	3	0	11	129
Precinct 7524 - Vote By Mail	108	45	646	165	2	0	10	153
Precinct 7525 - Election Day	90	39	779	145	-1	0	17	129
Precinct 7525 - Vote By Mail	141	52	779	214	1	0	20	193
Precinct 7526 - Election Day	144	41	947	197	1	0	11	185
Precinct 7526 - Vote By Mail	234	58	947	313	3	0	18	292
Precinct 7527/7528 - Election Day	124	24	729	162	-2	0	16	148
Precinct 7527/7528 - Vote By Mail	167	52	729	237	1	0	17	219
Precinct 7529 - Election Day	155	41	925	214	0	0	18	196
Precinct 7529 - Vote By Mail	214	69	925	300	1	0	16	283
Precinct 7531 - Election Day	140	32	847	179	-1	0	8	172
Precinct 7531 - Vote By Mail	194	48	847	263	2	0	19	242
Precinct 7532 - Election Day	114	46	823	172	1	0	11	160
Precinct 7532 - Vote By Mail	154	61	823	226	1	1	9	215
Precinct 7533 - Election Day	199	54	951	268	-1	0	16	253
Precinct 7533 - Vote By Mail	210	77	951	297	1	0	9	287
Precinct 7534 - Election Day	177	54	883	241	0	0	10	231
Precinct 7534 - Vote By Mail	168	57	883	240	0	0	15	225
Precinct 7535 - Election Day	141	44	743	201	0	0	16	185
Precinct 7535 - Vote By Mail	192	48	743	251	-1	0	12	240
Precinct 7536 - Election Day	158	34	856	206	-1	0	15	192
Precinct 7536 - Vote By Mail	203	63	856	279	-2	0	15	266
Precinct 7537 - Election Day	136	44	734	187	0	0	7	180
Precinct 7537 - Vote By Mail	171	42	734	225	2	0	10	213
Precinct 7538 - Election Day	155	55	757	223	0	0	13	210
Precinct 7538 - Vote By Mail	193	51	757	256	-2	0	14	244
Precinct 7539 - Election Day	185	46	884	250	2	0	17	231
Precinct 7539 - Vote By Mail	210	60	884	286	-3	0	19	270
Precinct 7541 - Election Day	145	46	791	215	0	0	24	191
Precinct 7541 - Vote By Mail	188	50	791	245	0	0	7	238
Precinct 7542 - Election Day	131	45	787	183	-1	0	8	176
Precinct 7542 - Vote By Mail	192	46	787	247	-3	0	12	238
Precinct 7543 - Election Day	123	45	910	187	2	0	17	168
Precinct 7543 - Vote By Mail	244	72	910	332	1	0	15	316
Precinct 7544 - Election Day	125	47	877	186	0	0	14	172
Precinct 7544 - Vote By Mail	239	71	877	331	-2	0	23	310
Precinct 7545 - Election Day	118	52	877	179	0	0	9	170
Precinct 7545 - Vote By Mail	201	69	877	291	-1	0	22	270
Precinct 7546 - Election Day	149	51	913	219	0	0	19	200
Precinct 7546 - Vote By Mail	240	56	913	310	2	0	12	296
Precinct 7547 - Election Day	173	49	987	244	-2	0	24	222
Precinct 7547 - Vote By Mail	234	69	987	322	6	0	13	303
Precinct 7548 - Election Day	173	54	1,054	236	-1	0	10	227
Precinct 7548 - Vote By Mail	246	82	1,054	345	2	0	15	328
Precinct 7549 - Election Day	119	34	785	165	-1	0	13	153
Precinct 7549 - Vote By Mail	190	61	785	281	3	0	27	251
Precinct 7551 - Election Day	136	43	705	199	0	0	20	179
Precinct 7551 - Vote By Mail	172	56	705	240	-2	0	14	228
Precinct 7552 - Election Day	141	35	718	191	0	0	15	176
Precinct 7552 - Vote By Mail	174	39	718	232	-2	0	21	213
Precinct 7553 MB - Vote By Mail	71	12	171	87	0	0	4	83
Precinct 7554 - Election Day	119	47	785	179	-1	0	14	166
Precinct 7554 - Vote By Mail	230	72	785	323	0	0	21	302
Precinct 7555 - Election Day	179	43	847	242	0	0	20	222
Precinct 7555 - Vote By Mail	202	78	847	304	2	0	22	280
Precinct 7556/7557 - Election Day	162	45	961	223	-1	0	17	207
Precinct 7556/7557 - Vote By Mail	310	87	961	422	0	0	25	397
Precinct 7601 - Election Day	82	34	744	128	-4	0	16	116
Precinct 7601 - Vote By Mail	107	58	744	185	6	0	14	165
Precinct 7602 - Election Day	95	36	880	147	0	0	16	131
Precinct 7602 - Vote By Mail	162	65	880	243	-1	0	17	227
Precinct 7603 - Election Day	103	37	826	152	-1	1	12	140
Precinct 7603 - Vote By Mail	148	50	826	215	-1	0	18	198
Precinct 7604 - Election Day	82	40	906	133	0	1	10	122
Precinct 7604 - Vote By Mail	169	51	906	233	0	0	13	220
Precinct 7605 - Election Day	45	21	651	77	0	0	11	66
Precinct 7605 - Vote By Mail	91	45	651	155	1	0	18	136
Precinct 7606 - Election Day	82	31	895	127	2	0	12	113
Precinct 7606 - Vote By Mail	133	61	895	212	1	0	17	194
Precinct 7607 - Election Day	84	26	955	120	0	0	10	110
Precinct 7607 - Vote By Mail	183	69	955	265	-3	0	16	252
Precinct 7608 - Election Day	29	7	388	46	0	0	10	36
Precinct 7608 - Vote By Mail	57	43	388	119	0	0	19	100
Precinct 7609 - Election Day	62	19	916	101	1	0	19	81
Precinct 7609 - Vote By Mail	160	85	916	297	1	0	51	245
Precinct 7611 - Election Day	47	17	756	76	0	0	12	64
Precinct 7611 - Vote By Mail	126	50	756	204	2	0	26	176
Precinct 7612 - Election Day	39	25	574	76	2	0	10	64
Precinct 7612 - Vote By Mail	129	55	574	210	1	0	25	184
Precinct 7613 - Election Day	86	37	887	140	-1	0	18	123
Precinct 7613 - Vote By Mail	125	66	887	215	0	0	24	191
Precinct 7614 - Election Day	77	32	1,015	123	-3	0	17	109
Precinct 7614 - Vote By Mail	158	62	1,015	238	1	0	17	220
Precinct 7615 - Election Day	59	31	832	108	0	0	18	90
Precinct 7615 - Vote By Mail	90	56	832	170	0	0	24	146
Precinct 7616 - Election Day	88	32	951	129	1	0	8	120
Precinct 7616 - Vote By Mail	254	56	951	331	-1	0	22	310
Precinct 7617 - Election Day	45	26	751	84	0	0	13	71
Precinct 7617 - Vote By Mail	137	61	751	223	-2	0	27	198
Precinct 7618 - Election Day	78	38	866	123	0	0	7	116
Precinct 7618 - Vote By Mail	177	74	866	272	2	2	17	251
Precinct 7619 - Election Day	109	33	993	154	-1	0	13	142
Precinct 7619 - Vote By Mail	209	74	993	308	-3	0	28	283
Precinct 7621 - Election Day	109	46	1,132	163	-1	0	9	155
