Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 1124 - Election Day	73	21	773	109	0	0	15	94
Precinct 1124 - Vote By Mail	96	92	773	200	-1	1	12	188
Precinct 1125 - Election Day	50	24	987	80	-2	0	8	74
Precinct 1125 - Vote By Mail	159	154	987	329	-4	0	20	313
Precinct 1126 - Election Day	60	25	900	92	-1	0	8	85
Precinct 1126 - Vote By Mail	157	114	900	292	-1	0	22	271
Precinct 1127 - Election Day	73	59	875	141	-1	0	10	132
Precinct 1127 - Vote By Mail	104	166	875	277	-1	0	8	270
Precinct 1128 - Election Day	51	50	813	104	0	0	3	101
Precinct 1128 - Vote By Mail	105	125	813	246	-1	0	17	230
Precinct 1129 - Election Day	61	45	924	120	0	1	13	106
Precinct 1129 - Vote By Mail	131	129	924	274	2	0	12	260
Precinct 1131 - Election Day	50	27	783	85	0	0	8	77
Precinct 1131 - Vote By Mail	114	152	783	288	0	0	22	266
Precinct 1132 - Election Day	62	39	910	112	0	0	11	101
Precinct 1132 - Vote By Mail	158	156	910	324	-3	0	13	314
Precinct 1133 - Election Day	50	38	826	99	0	0	11	88
Precinct 1133 - Vote By Mail	134	152	826	292	-2	0	8	286
Precinct 1134 - Election Day	79	36	727	126	0	0	11	115
Precinct 1134 - Vote By Mail	97	131	727	241	-1	0	14	228
Precinct 1135 - Election Day	39	26	511	71	-1	0	7	65
Precinct 1135 - Vote By Mail	84	119	511	217	2	0	12	203
Precinct 1136 - Election Day	47	40	807	97	0	0	10	87
Precinct 1136 - Vote By Mail	115	154	807	287	1	0	17	269
Precinct 1141 - Election Day	83	50	998	149	1	0	15	133
Precinct 1141 - Vote By Mail	179	176	998	368	0	0	13	355
Precinct 1142 - Election Day	71	42	822	120	0	0	7	113
Precinct 1142 - Vote By Mail	133	121	822	266	0	0	12	254
Precinct 1143 - Election Day	105	34	989	147	1	0	7	139
Precinct 1143 - Vote By Mail	172	117	989	311	2	0	20	289
Precinct 1144 - Election Day	92	53	870	148	-2	0	5	145
Precinct 1144 - Vote By Mail	123	124	870	264	-1	0	18	247
Precinct 1145 - Election Day	82	39	879	136	1	0	14	121
Precinct 1145 - Vote By Mail	199	155	879	370	-2	0	18	354
Precinct 1146 - Election Day	89	25	971	124	0	0	10	114
Precinct 1146 - Vote By Mail	177	136	971	326	-1	0	14	313
Precinct 1147 - Election Day	96	56	853	166	2	0	12	152
Precinct 1147 - Vote By Mail	144	121	853	279	1	0	13	265
Precinct 1148 - Election Day	57	53	918	121	0	0	11	110
Precinct 1148 - Vote By Mail	133	167	918	314	0	0	14	300
Precinct 1149 - Election Day	94	49	873	148	-2	0	7	143
Precinct 1149 - Vote By Mail	143	121	873	285	1	0	20	264
Precinct 1152 - Election Day	66	54	838	125	-2	0	7	120
Precinct 1152 - Vote By Mail	132	134	838	286	0	0	20	266
Precinct 1153 - Election Day	66	66	909	139	0	0	7	132
Precinct 1153 - Vote By Mail	158	132	909	306	2	0	14	290
Precinct 7001 - Election Day	80	34	735	119	-1	0	6	114
Precinct 7001 - Vote By Mail	128	120	735	266	2	1	15	248
Precinct 7002 - Election Day	80	45	641	132	0	0	7	125
Precinct 7002 - Vote By Mail	93	76	641	173	1	0	3	169
Precinct 7003 - Election Day	107	72	864	188	0	0	9	179
Precinct 7003 - Vote By Mail	163	160	864	340	0	0	17	323
Precinct 7004 - Election Day	94	72	835	175	0	0	9	166
Precinct 7004 - Vote By Mail	143	154	835	306	-1	0	10	297
Precinct 7005 - Election Day	115	53	812	180	1	0	11	168
Precinct 7005 - Vote By Mail	151	132	812	295	1	0	11	283
Precinct 7006 - Election Day	152	53	884	213	1	0	7	205
Precinct 7006 - Vote By Mail	179	100	884	290	-2	0	13	279
Precinct 7007 - Election Day	130	96	916	233	-2	1	8	226
Precinct 7007 - Vote By Mail	158	151	916	323	-1	1	14	309
Precinct 7008 - Election Day	115	64	861	187	0	0	8	179
Precinct 7008 - Vote By Mail	147	179	861	345	1	0	18	326
Precinct 7009 - Election Day	76	47	864	133	-1	0	11	123
Precinct 7009 - Vote By Mail	163	132	864	312	-1	0	18	295
Precinct 7011 - Election Day	87	37	976	141	0	0	17	124
Precinct 7011 - Vote By Mail	123	71	976	205	0	0	11	194
Precinct 7012 - Election Day	135	85	1,061	224	0	0	4	220
Precinct 7012 - Vote By Mail	198	166	1,061	383	1	0	18	364
Precinct 7013 - Election Day	86	39	805	132	0	0	7	125
Precinct 7013 - Vote By Mail	130	116	805	251	-2	0	7	246
Precinct 7014 - Election Day	118	67	1,213	188	-3	0	6	185
Precinct 7014 - Vote By Mail	218	204	1,213	434	-1	0	13	422
Precinct 7015 MB - Vote By Mail	23	8	93	34	1	0	2	31
Precinct 7016 - Election Day	72	25	891	112	0	0	15	97
Precinct 7016 - Vote By Mail	95	109	891	221	-1	0	18	204
Precinct 7017 - Election Day	51	11	734	79	0	0	17	62
Precinct 7017 - Vote By Mail	104	52	734	167	-1	0	12	156
Precinct 7018 - Election Day	61	23	908	88	-2	0	6	84
Precinct 7018 - Vote By Mail	155	163	908	343	2	0	23	318
Precinct 7019 - Election Day	66	32	864	111	2	0	11	98
Precinct 7019 - Vote By Mail	155	169	864	349	-1	0	26	324
Precinct 7021 - Election Day	77	33	927	129	1	0	18	110
Precinct 7021 - Vote By Mail	143	65	927	220	-3	0	15	208
Precinct 7022 - Election Day	111	34	923	164	0	0	19	145
Precinct 7022 - Vote By Mail	148	100	923	270	3	1	18	248
Precinct 7023 - Election Day	82	30	906	131	1	1	17	112
Precinct 7023 - Vote By Mail	177	103	906	301	-4	0	25	280
Precinct 7024 - Election Day	22	2	386	30	0	0	6	24
Precinct 7024 - Vote By Mail	37	7	386	47	0	1	2	44
Precinct 7025 - Election Day	41	15	448	66	2	0	8	56
Precinct 7025 - Vote By Mail	54	19	448	78	1	0	4	73
Precinct 7026 - Election Day	41	39	971	90	0	0	10	80
Precinct 7026 - Vote By Mail	118	207	971	350	4	0	21	325
Precinct 7027 - Election Day	81	39	845	136	-1	0	17	120
Precinct 7027 - Vote By Mail	137	115	845	271	2	0	17	252
Precinct 7028 - Election Day	102	36	835	157	0	0	19	138
Precinct 7028 - Vote By Mail	102	59	835	180	-2	0	21	161
Precinct 7029 - Election Day	82	19	855	115	0	0	14	101
Precinct 7029 - Vote By Mail	122	34	855	166	1	0	9	156
Precinct 7030 - Election Day	40	50	729	94	-2	0	6	90
Precinct 7030 - Vote By Mail	102	154	729	277	3	0	18	256
Precinct 7031 - Election Day	30	15	611	50	0	0	5	45
Precinct 7031 - Vote By Mail	114	93	611	224	3	0	14	207
Precinct 7032 - Election Day	69	35	867	126	-1	0	23	104
Precinct 7032 - Vote By Mail	141	76	867	238	1	0	20	217
Precinct 7033 - Election Day	82	35	765	135	0	0	18	117
Precinct 7033 - Vote By Mail	105	58	765	181	-1	0	19	163
Precinct 7034 - Election Day	70	18	914	97	0	0	9	88
Precinct 7034 - Vote By Mail	114	23	914	154	1	1	15	137
Precinct 7035 - Election Day	53	16	553	73	0	0	4	69
Precinct 7035 - Vote By Mail	93	69	553	170	0	0	8	162
Precinct 7036 - Election Day	26	24	898	52	0	0	2	50
Precinct 7036 - Vote By Mail	125	126	898	265	0	0	14	251
Precinct 7037 - Election Day	54	8	730	73	-1	1	11	62
Precinct 7037 - Vote By Mail	38	17	730	64	3	0	6	55
Precinct 7038 - Election Day	53	21	880	84	0	0	10	74
Precinct 7038 - Vote By Mail	109	122	880	255	-1	0	25	231
Precinct 7039 - Election Day	54	47	768	111	-1	0	11	101
Precinct 7039 - Vote By Mail	80	127	768	225	1	0	17	207
Precinct 7041 MB - Vote By Mail	10	14	60	24	0	0	0	24
Precinct 7042 - Election Day	46	21	632	75	0	0	8	67
Precinct 7042 - Vote By Mail	97	70	632	191	2	0	22	167
Precinct 7043 - Election Day	63	18	915	97	1	1	14	81
Precinct 7043 - Vote By Mail	142	120	915	282	2	0	18	262
Precinct 7044 - Election Day	58	14	805	86	-1	0	15	72
Precinct 7044 - Vote By Mail	69	46	805	125	-1	0	11	115
Precinct 7045 - Election Day	43	37	763	87	-1	0	8	80
Precinct 7045 - Vote By Mail	108	154	763	282	1	0	19	262
Precinct 7046 - Election Day	28	22	385	54	0	0	4	50
Precinct 7046 - Vote By Mail	51	70	385	136	0	0	15	121
Precinct 7047 - Election Day	45	22	781	68	-1	0	2	67
Precinct 7047 - Vote By Mail	128	154	781	298	1	1	14	282
Precinct 7048 - Election Day	54	31	815	94	0	0	9	85
Precinct 7048 - Vote By Mail	123	101	815	248	-1	0	25	224
Precinct 7049 - Election Day	54	43	751	108	0	0	11	97
Precinct 7049 - Vote By Mail	89	134	751	241	0	0	18	223
Precinct 7051 - Election Day	46	17	839	70	-2	0	9	63
Precinct 7051 - Vote By Mail	110	173	839	302	2	0	17	283
Precinct 7052 - Election Day	65	47	806	120	-1	0	9	112
Precinct 7052 - Vote By Mail	104	158	806	278	2	0	14	262
Precinct 7053 - Election Day	26	14	548	44	0	0	4	40
Precinct 7053 - Vote By Mail	78	108	548	205	1	0	18	186
Precinct 7054 - Election Day	99	32	1,024	141	3	0	7	131
Precinct 7054 - Vote By Mail	162	90	1,024	275	1	1	21	252
Precinct 7055 - Election Day	45	31	699	83	-3	0	10	76
Precinct 7055 - Vote By Mail	111	130	699	256	-1	0	16	241
Precinct 7101 MB - Vote By Mail	51	25	141	83	0	0	7	76
Precinct 7201 - Election Day	63	72	900	147	2	0	10	135
Precinct 7201 - Vote By Mail	153	166	900	333	-1	0	15	319
Precinct 7202 - Election Day	65	63	830	138	0	0	10	128
Precinct 7202 - Vote By Mail	93	161	830	271	0	1	16	254
Precinct 7203 - Election Day	101	58	867	174	-1	0	16	159
Precinct 7203 - Vote By Mail	138	92	867	243	3	1	9	230
Precinct 7204 - Election Day	79	67	888	157	0	0	11	146
Precinct 7204 - Vote By Mail	152	171	888	340	-4	0	21	323
Precinct 7205 - Election Day	84	93	847	183	0	0	6	177
Precinct 7205 - Vote By Mail	126	168	847	309	3	0	12	294
Precinct 7206 - Election Day	42	43	375	88	0	0	3	85
Precinct 7206 - Vote By Mail	57	58	375	124	0	0	9	115
Precinct 7207 - Election Day	71	39	744	119	-1	0	10	110
Precinct 7207 - Vote By Mail	108	108	744	231	0	1	14	216
Precinct 7208 - Election Day	49	22	567	76	0	0	5	71
Precinct 7208 - Vote By Mail	101	96	567	206	0	0	9	197
Precinct 7209 - Election Day	39	25	586	69	0	0	5	64
Precinct 7209 - Vote By Mail	141	167	586	326	1	0	17	308
Precinct 7301 - Election Day	89	44	1,002	150	0	0	17	133
Precinct 7301 - Vote By Mail	180	97	1,002	299	2	0	20	277
Precinct 7302 - Election Day	62	43	806	121	0	0	16	105
Precinct 7302 - Vote By Mail	153	177	806	352	3	0	19	330
Precinct 7303 - Election Day	94	59	986	167	-2	0	16	153
Precinct 7303 - Vote By Mail	145	150	986	318	4	0	19	295
Precinct 7304 - Election Day	116	80	972	203	0	0	7	196
Precinct 7304 - Vote By Mail	136	171	972	330	2	0	21	307
Precinct 7305 - Election Day	83	79	851	171	-1	0	10	162
Precinct 7305 - Vote By Mail	119	169	851	306	1	0	17	288
Precinct 7306 - Election Day	90	76	1,014	179	0	0	13	166
Precinct 7306 - Vote By Mail	131	146	1,014	302	2	0	23	277
Precinct 7307 - Election Day	77	55	726	143	0	0	11	132
Precinct 7307 - Vote By Mail	94	110	726	226	5	0	17	204
Precinct 7308 - Election Day	73	54	598	133	0	0	6	127
Precinct 7308 - Vote By Mail	94	95	598	204	1	0	14	189
Precinct 7309 - Election Day	92	54	826	160	1	0	13	146
Precinct 7309 - Vote By Mail	112	81	826	209	2	2	12	193
Precinct 7311 - Election Day	88	76	901	175	0	0	11	164
Precinct 7311 - Vote By Mail	128	120	901	266	1	0	17	248
Precinct 7312 - Election Day	49	72	810	128	-1	0	8	121
Precinct 7312 - Vote By Mail	112	190	810	332	4	0	26	302
Precinct 7313 - Election Day	81	45	925	135	1	0	8	126
Precinct 7313 - Vote By Mail	156	146	925	315	-1	0	14	302
Precinct 7314 - Election Day	55	20	760	92	0	0	17	75
Precinct 7314 - Vote By Mail	135	60	760	213	0	0	18	195
Precinct 7315 - Election Day	76	29	725	119	0	0	14	105
Precinct 7315 - Vote By Mail	103	67	725	178	2	0	6	170
Precinct 7316 - Election Day	81	30	824	122	0	0	11	111
Precinct 7316 - Vote By Mail	156	96	824	266	0	1	13	252
Precinct 7317 - Election Day	64	49	886	117	0	0	4	113
Precinct 7317 - Vote By Mail	151	169	886	340	2	0	18	320
Precinct 7318 - Election Day	55	54	709	123	0	0	14	109
Precinct 7318 - Vote By Mail	118	107	709	243	-3	0	21	225
Precinct 7319 - Election Day	94	77	1,035	182	0	0	11	171
Precinct 7319 - Vote By Mail	132	146	1,035	296	0	0	18	278
Precinct 7321 - Election Day	54	35	644	100	0	0	11	89
Precinct 7321 - Vote By Mail	93	102	644	211	3	0	13	195
Precinct 7322 - Election Day	41	11	859	60	0	0	8	52
Precinct 7322 - Vote By Mail	180	89	859	304	-4	0	39	269
Precinct 7323 - Election Day	79	54	881	146	2	0	11	133
Precinct 7323 - Vote By Mail	138	121	881	273	0	1	13	259
Precinct 7324 - Election Day	71	42	687	125	0	0	12	113
Precinct 7324 - Vote By Mail	104	79	687	198	-3	0	18	183
Precinct 7325 - Election Day	94	43	870	150	0	0	13	137
Precinct 7325 - Vote By Mail	142	119	870	276	-1	0	16	261
Precinct 7326 - Election Day	89	42	853	150	0	0	19	131
Precinct 7326 - Vote By Mail	133	96	853	256	1	0	26	229
Precinct 7327 - Election Day	36	16	684	62	0	0	10	52
Precinct 7327 - Vote By Mail	158	87	684	277	-3	0	35	245
Precinct 7328 - Election Day	40	19	950	70	0	0	11	59
Precinct 7328 - Vote By Mail	214	122	950	391	-1	1	55	336
Precinct 7329 - Election Day	27	41	610	71	-1	0	4	68
Precinct 7329 - Vote By Mail	98	90	610	205	-1	1	17	188
Precinct 7331 - Election Day	61	60	860	130	0	0	9	121
Precinct 7331 - Vote By Mail	155	184	860	357	-3	0	21	339
Precinct 7332 - Election Day	113	31	799	154	0	0	10	144
Precinct 7332 - Vote By Mail	141	53	799	209	0	0	15	194
Precinct 7333 - Election Day	115	47	974	174	0	0	12	162
Precinct 7333 - Vote By Mail	170	132	974	323	3	0	18	302
Precinct 7334 - Election Day	79	30	854	113	0	0	4	109
Precinct 7334 - Vote By Mail	168	94	854	275	0	0	13	262
Precinct 7335 - Election Day	93	43	936	144	0	0	8	136
Precinct 7335 - Vote By Mail	168	160	936	354	-2	0	28	328
Precinct 7336 - Election Day	90	56	920	155	0	0	9	146
Precinct 7336 - Vote By Mail	145	155	920	324	0	0	24	300
Precinct 7337 - Election Day	71	37	825	115	-1	0	8	108
Precinct 7337 - Vote By Mail	150	135	825	305	2	1	17	285
Precinct 7338 - Election Day	54	31	884	100	1	0	14	85
Precinct 7338 - Vote By Mail	180	152	884	364	-7	0	39	332
Precinct 7339 - Election Day	79	27	618	111	-1	0	6	106
Precinct 7339 - Vote By Mail	117	55	618	181	-1	0	10	172
Precinct 7341 - Election Day	84	31	877	124	-1	0	10	115
Precinct 7341 - Vote By Mail	177	61	877	246	-1	0	9	238
Precinct 7342 - Election Day	169	50	911	234	2	0	13	219
Precinct 7342 - Vote By Mail	156	85	911	251	0	1	9	241
Precinct 7343 - Election Day	110	29	707	144	0	0	5	139
Precinct 7343 - Vote By Mail	134	44	707	186	1	1	6	178
Precinct 7344 - Election Day	123	47	1,039	179	-1	0	10	170
Precinct 7344 - Vote By Mail	214	113	1,039	334	-2	0	9	327
Precinct 7345 - Election Day	134	43	1,077	183	0	0	6	177
Precinct 7345 - Vote By Mail	171	89	1,077	283	2	0	21	260
Precinct 7346 - Election Day	133	23	877	168	1	0	11	156
Precinct 7346 - Vote By Mail	151	56	877	221	-1	0	15	207
Precinct 7347 - Election Day	108	23	968	137	0	0	6	131
Precinct 7347 - Vote By Mail	207	65	968	279	-1	0	8	272
Precinct 7348 - Election Day	95	38	832	139	-1	0	7	133
Precinct 7348 - Vote By Mail	144	42	832	202	3	0	13	186
Precinct 7349 - Election Day	108	33	921	147	-1	1	6	141
Precinct 7349 - Vote By Mail	169	91	921	282	3	0	19	260
Precinct 7501 - Election Day	45	68	554	118	-1	0	6	113
Precinct 7501 - Vote By Mail	63	94	554	168	0	0	11	157
Precinct 7502 - Election Day	64	40	741	113	1	0	8	104
Precinct 7502 - Vote By Mail	156	169	741	349	-8	1	31	325
Precinct 7503 - Election Day	80	35	727	132	0	0	17	115
Precinct 7503 - Vote By Mail	132	81	727	226	-1	1	13	213
Precinct 7504 - Election Day	47	20	484	76	0	0	9	67
Precinct 7504 - Vote By Mail	93	53	484	158	4	1	7	146
Precinct 7505 - Election Day	72	42	871	131	0	0	17	114
Precinct 7505 - Vote By Mail	247	141	871	417	1	0	28	388
Precinct 7506 - Election Day	95	30	920	133	-1	0	9	125
Precinct 7506 - Vote By Mail	141	80	920	252	0	0	31	221
Precinct 7507 - Election Day	106	32	919	158	-2	1	21	138
Precinct 7507 - Vote By Mail	163	72	919	255	4	1	15	235
Precinct 7508 - Election Day	65	34	702	106	0	0	7	99
Precinct 7508 - Vote By Mail	174	132	702	340	-1	1	34	306
Precinct 7509/7511 - Election Day	117	50	909	171	-2	0	6	167
Precinct 7509/7511 - Vote By Mail	195	101	909	319	1	0	22	296
Precinct 7512 - Election Day	46	41	604	96	-1	0	10	87
Precinct 7512 - Vote By Mail	117	64	604	196	3	0	12	181
Precinct 7513 - Election Day	94	35	790	142	-2	0	15	129
Precinct 7513 - Vote By Mail	144	45	790	208	2	0	17	189
Precinct 7514 - Election Day	67	11	863	95	-3	0	20	78
Precinct 7514 - Vote By Mail	168	35	863	235	1	1	30	203
Precinct 7515 - Election Day	106	30	845	150	0	0	14	136
Precinct 7515 - Vote By Mail	172	93	845	289	3	0	21	265
Precinct 7516 - Election Day	92	40	886	145	0	0	13	132
Precinct 7516 - Vote By Mail	222	129	886	378	-3	1	29	351
Precinct 7517 - Election Day	155	64	863	228	-1	0	10	219
Precinct 7517 - Vote By Mail	164	78	863	251	-2	0	11	242
Precinct 7518 - Election Day	170	56	939	235	0	0	9	226
Precinct 7518 - Vote By Mail	181	100	939	298	-1	0	18	281
Precinct 7519 - Election Day	131	43	726	179	0	0	5	174
Precinct 7519 - Vote By Mail	119	56	726	185	0	1	9	175
Precinct 7521 - Election Day	143	50	802	211	1	0	17	193
Precinct 7521 - Vote By Mail	133	70	802	215	-1	0	13	203
Precinct 7522 - Election Day	126	41	743	175	-1	0	9	167
Precinct 7522 - Vote By Mail	147	75	743	240	0	0	18	222
Precinct 7523 - Election Day	160	37	737	208	0	0	11	197
Precinct 7523 - Vote By Mail	143	63	737	223	-3	1	19	206
Precinct 7524 - Election Day	87	43	646	143	3	0	10	130
Precinct 7524 - Vote By Mail	102	48	646	165	2	0	13	150
Precinct 7525 - Election Day	104	27	779	145	-1	0	15	131
Precinct 7525 - Vote By Mail	139	66	779	214	1	0	8	205
Precinct 7526 - Election Day	138	45	947	197	1	0	13	183
Precinct 7526 - Vote By Mail	194	104	947	313	3	0	12	298
Precinct 7527/7528 - Election Day	112	34	729	162	-2	0	18	146
Precinct 7527/7528 - Vote By Mail	156	70	729	237	1	0	10	226
Precinct 7529 - Election Day	173	32	925	214	0	0	9	205
Precinct 7529 - Vote By Mail	197	81	925	300	1	1	20	278
Precinct 7531 - Election Day	125	46	847	179	-1	0	9	171
Precinct 7531 - Vote By Mail	165	81	847	263	2	0	15	246
Precinct 7532 - Election Day	122	42	823	172	1	0	7	164
Precinct 7532 - Vote By Mail	123	92	823	226	1	0	10	215
Precinct 7533 - Election Day	197	62	951	268	-1	0	10	259
Precinct 7533 - Vote By Mail	208	80	951	297	1	0	8	288
Precinct 7534 - Election Day	178	55	883	241	0	0	8	233
Precinct 7534 - Vote By Mail	151	80	883	240	0	0	9	231
Precinct 7535 - Election Day	135	56	743	201	0	0	10	191
Precinct 7535 - Vote By Mail	167	81	743	251	-1	0	4	248
Precinct 7536 - Election Day	140	57	856	206	-1	0	10	197
Precinct 7536 - Vote By Mail	172	95	856	279	-2	1	13	267
Precinct 7537 - Election Day	131	51	734	187	0	0	5	182
Precinct 7537 - Vote By Mail	139	73	734	225	2	0	11	212
Precinct 7538 - Election Day	169	45	757	223	0	0	9	214
Precinct 7538 - Vote By Mail	165	82	757	256	-2	0	11	247
Precinct 7539 - Election Day	188	47	884	250	2	0	13	235
Precinct 7539 - Vote By Mail	179	100	884	286	-3	0	10	279
Precinct 7541 - Election Day	154	52	791	215	0	0	9	206
Precinct 7541 - Vote By Mail	153	78	791	245	0	0	14	231
Precinct 7542 - Election Day	132	45	787	183	-1	0	7	177
Precinct 7542 - Vote By Mail	172	67	787	247	-3	0	11	239
Precinct 7543 - Election Day	129	35	910	187	2	1	20	164
Precinct 7543 - Vote By Mail	229	93	910	332	1	0	9	322
Precinct 7544 - Election Day	132	44	877	186	0	0	10	176
Precinct 7544 - Vote By Mail	205	110	877	331	-2	1	17	315
Precinct 7545 - Election Day	137	39	877	179	0	0	3	176
Precinct 7545 - Vote By Mail	175	104	877	291	-1	0	13	279
Precinct 7546 - Election Day	139	64	913	219	0	0	16	203
Precinct 7546 - Vote By Mail	194	104	913	310	2	0	10	298
Precinct 7547 - Election Day	176	55	987	244	-2	0	15	231
Precinct 7547 - Vote By Mail	217	80	987	322	6	0	19	297
Precinct 7548 - Election Day	163	64	1,054	236	-1	1	9	227
Precinct 7548 - Vote By Mail	211	120	1,054	345	2	1	11	331
Precinct 7549 - Election Day	118	38	785	165	-1	0	10	156
Precinct 7549 - Vote By Mail	162	97	785	281	3	1	18	259
Precinct 7551 - Election Day	116	72	705	199	0	0	11	188
Precinct 7551 - Vote By Mail	136	93	705	240	-2	0	13	229
Precinct 7552 - Election Day	115	68	718	191	0	0	8	183
Precinct 7552 - Vote By Mail	119	101	718	232	-2	0	14	220
Precinct 7553 MB - Vote By Mail	46	34	171	87	0	0	7	80
Precinct 7554 - Election Day	95	72	785	179	-1	0	13	167
Precinct 7554 - Vote By Mail	150	160	785	323	0	0	13	310
Precinct 7555 - Election Day	136	92	847	242	0	0	14	228
Precinct 7555 - Vote By Mail	139	152	847	304	2	0	11	291
Precinct 7556/7557 - Election Day	116	96	961	223	-1	0	12	212
Precinct 7556/7557 - Vote By Mail	188	215	961	422	0	0	19	403
Precinct 7601 - Election Day	99	21	744	128	-4	0	12	120
Precinct 7601 - Vote By Mail	136	34	744	185	6	0	9	170
Precinct 7602 - Election Day	109	25	880	147	0	0	13	134
Precinct 7602 - Vote By Mail	188	43	880	243	-1	0	13	231
Precinct 7603 - Election Day	125	19	826	152	-1	1	8	144
Precinct 7603 - Vote By Mail	155	48	826	215	-1	0	13	203
Precinct 7604 - Election Day	96	27	906	133	0	0	10	123
Precinct 7604 - Vote By Mail	178	37	906	233	0	1	17	215
Precinct 7605 - Election Day	57	11	651	77	0	0	9	68
Precinct 7605 - Vote By Mail	114	27	651	155	1	0	13	141
Precinct 7606 - Election Day	91	23	895	127	2	0	11	114
Precinct 7606 - Vote By Mail	172	32	895	212	1	0	7	204
Precinct 7607 - Election Day	92	19	955	120	0	0	9	111
Precinct 7607 - Vote By Mail	192	61	955	265	-3	0	15	253
Precinct 7608 - Election Day	34	7	388	46	0	0	5	41
Precinct 7608 - Vote By Mail	85	21	388	119	0	0	13	106
Precinct 7609 - Election Day	78	8	916	101	1	0	14	86
Precinct 7609 - Vote By Mail	216	39	916	297	1	0	41	255
Precinct 7611 - Election Day	57	8	756	76	0	0	11	65
Precinct 7611 - Vote By Mail	150	29	756	204	2	0	23	179
Precinct 7612 - Election Day	44	23	574	76	2	0	7	67
Precinct 7612 - Vote By Mail	110	81	574	210	1	1	17	191
Precinct 7613 - Election Day	117	13	887	140	-1	1	10	130
Precinct 7613 - Vote By Mail	164	34	887	215	0	0	17	198
Precinct 7614 - Election Day	100	13	1,015	123	-3	0	13	113
Precinct 7614 - Vote By Mail	188	32	1,015	238	1	0	17	220
Precinct 7615 - Election Day	64	24	832	108	0	0	20	88
Precinct 7615 - Vote By Mail	120	30	832	170	0	0	20	150
Precinct 7616 - Election Day	74	45	951	129	1	0	9	119
Precinct 7616 - Vote By Mail	198	114	951	331	-1	1	19	312
Precinct 7617 - Election Day	55	15	751	84	0	0	14	70
Precinct 7617 - Vote By Mail	150	53	751	223	-2	0	22	203
Precinct 7618 - Election Day	80	37	866	123	0	0	6	117
Precinct 7618 - Vote By Mail	149	106	866	272	2	0	15	255
Precinct 7619 - Election Day	111	37	993	154	-1	0	7	148
Precinct 7619 - Vote By Mail	186	102	993	308	-3	1	22	288
Precinct 7621 - Election Day	112	47	1,132	163	-1	0	5	159
