Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 1143 - None	298	108	1,034	440	1	0	33	406
Precinct 1144 - None	136	53	907	205	2	0	14	189
Precinct 1144 - None	250	101	907	387	0	2	34	351
Precinct 1145 - None	120	50	888	189	1	0	18	170
Precinct 1145 - None	323	112	888	461	-3	0	29	435
Precinct 1146 - None	137	40	1,011	186	-1	0	10	177
Precinct 1146 - None	315	109	1,011	454	0	0	30	424
Precinct 1147 - None	147	45	877	210	4	0	14	192
Precinct 1147 - None	272	94	877	396	2	0	28	366
Precinct 1148 - None	123	50	962	196	1	0	22	173
Precinct 1148 - None	276	130	962	444	0	0	38	406
Precinct 1149 - None	146	51	907	210	1	0	12	197
Precinct 1149 - None	273	103	907	407	-6	0	37	376
Precinct 1152 - None	129	47	864	198	-1	0	23	176
Precinct 1152 - None	262	99	864	388	0	0	27	361
Precinct 1153 - None	124	57	951	210	0	1	28	181
Precinct 1153 - None	277	102	951	415	-1	0	37	379
Precinct 7001 - None	138	27	776	176	0	0	11	165
Precinct 7001 - None	303	97	776	429	0	0	29	400
Precinct 7002 - None	131	26	706	176	1	0	18	157
Precinct 7002 - None	234	79	706	332	1	0	18	313
Precinct 7003 - None	179	41	884	238	0	0	18	220
Precinct 7003 - None	351	112	884	498	0	0	35	463
Precinct 7004 - None	179	42	881	241	1	0	19	221
Precinct 7004 - None	360	106	881	496	1	1	28	466
Precinct 7005 - None	199	42	847	253	1	0	11	241
Precinct 7005 - None	362	87	847	480	-1	0	32	449
Precinct 7006 - None	195	41	917	254	1	1	16	236
Precinct 7006 - None	333	89	917	442	1	1	18	422
Precinct 7007 - None	229	40	949	283	0	0	14	269
Precinct 7007 - None	386	100	949	516	-1	1	30	486
Precinct 7008 - None	202	49	932	264	-1	0	14	251
Precinct 7008 - None	385	115	932	546	2	0	44	500
Precinct 7009 - None	144	29	905	185	0	0	12	173
Precinct 7009 - None	379	105	905	513	0	0	29	484
Precinct 7011 - None	142	46	985	204	0	0	16	188
Precinct 7011 - None	213	58	985	294	-1	0	24	271
Precinct 7012 - None	230	65	1,109	313	0	0	18	295
Precinct 7012 - None	409	148	1,109	594	1	0	36	557
Precinct 7013 - None	200	48	956	267	0	0	19	248
Precinct 7013 - None	347	112	956	501	3	0	39	459
Precinct 7014 - None	275	80	1,460	367	-2	0	14	355
Precinct 7014 - None	551	191	1,460	802	0	0	60	742
Precinct 7015 MB - None	36	6	95	44	0	0	2	42
Precinct 7016 - None	108	40	918	171	1	0	22	148
Precinct 7016 - None	183	80	918	280	-1	2	16	263
Precinct 7017 - None	86	39	754	149	0	0	24	125
Precinct 7017 - None	176	56	754	252	2	0	18	232
Precinct 7018 - None	93	37	977	155	0	0	25	130
Precinct 7018 - None	293	121	977	448	-2	0	36	414
Precinct 7019 - None	127	35	899	182	4	0	16	162
Precinct 7019 - None	278	96	899	413	1	0	38	374
Precinct 7021 - None	144	27	947	184	0	0	13	171
Precinct 7021 - None	234	46	947	305	-1	0	26	280
Precinct 7022 - None	145	49	945	215	0	0	21	194
Precinct 7022 - None	237	74	945	352	0	1	40	311
Precinct 7023 - None	130	37	928	178	-1	0	12	167
Precinct 7023 - None	264	103	928	400	1	2	30	367
Precinct 7024 - None	44	22	414	70	0	0	4	66
Precinct 7024 - None	48	25	414	78	0	0	5	73
Precinct 7025 - None	52	23	477	85	0	0	10	75
Precinct 7025 - None	86	33	477	128	-1	1	9	119
Precinct 7026 - None	89	45	1,011	149	0	1	14	134
Precinct 7026 - None	291	132	1,011	455	0	1	31	423
Precinct 7027 - None	130	37	869	195	0	0	28	167
Precinct 7027 - None	221	101	869	353	-1	0	32	322
Precinct 7028 - None	159	38	850	213	-1	0	17	197
Precinct 7028 - None	198	62	850	282	0	0	22	260
Precinct 7029 - None	123	39	901	184	0	0	22	162
Precinct 7029 - None	174	55	901	251	0	0	22	229
Precinct 7030 - None	77	36	759	119	0	0	6	113
Precinct 7030 - None	212	112	759	357	0	0	33	324
Precinct 7031 - None	56	23	641	91	0	0	12	79
Precinct 7031 - None	218	70	641	309	-1	0	22	288
Precinct 7032 - None	117	40	904	173	1	0	15	157
Precinct 7032 - None	219	72	904	316	2	0	23	291
Precinct 7033 - None	127	46	798	191	1	0	17	173
Precinct 7033 - None	171	52	798	247	-2	0	26	223
Precinct 7034 - None	124	38	958	197	0	0	35	162
Precinct 7034 - None	140	47	958	201	0	0	14	187
Precinct 7035 - None	71	37	606	122	1	0	13	108
Precinct 7035 - None	182	65	606	262	-1	0	16	247
Precinct 7036 - None	69	37	921	117	0	0	11	106
Precinct 7036 - None	212	102	921	342	2	0	26	314
Precinct 7037 - None	80	39	735	135	-5	0	21	119
Precinct 7037 - None	64	21	735	98	-1	0	14	85
Precinct 7038 - None	78	43	911	135	0	0	14	121
Precinct 7038 - None	207	119	911	351	0	0	25	326
Precinct 7039 - None	121	38	784	178	1	0	18	159
Precinct 7039 - None	197	77	784	306	3	0	29	274
Precinct 7041 MB - None	21	10	61	33	0	0	2	31
Precinct 7042 - None	71	33	639	118	0	0	14	104
Precinct 7042 - None	175	56	639	258	0	0	27	231
Precinct 7043 - None	129	34	957	176	0	0	13	163
Precinct 7043 - None	265	111	957	404	-1	0	29	376
Precinct 7044 - None	92	53	827	167	1	0	21	145
Precinct 7044 - None	106	58	827	193	0	0	29	164
Precinct 7045 - None	82	21	779	120	0	0	17	103
Precinct 7045 - None	195	119	779	344	2	0	28	314
Precinct 7046 - None	67	15	402	94	0	0	12	82
Precinct 7046 - None	110	50	402	175	1	0	14	160
Precinct 7047 - None	80	30	823	119	0	0	9	110
Precinct 7047 - None	262	91	823	388	1	0	34	353
Precinct 7048 - None	97	36	858	150	3	0	14	133
Precinct 7048 - None	202	87	858	318	4	0	25	289
Precinct 7049 - None	108	41	792	173	-1	0	25	149
Precinct 7049 - None	177	103	792	305	2	0	23	280
Precinct 7051 - None	74	26	861	114	0	0	14	100
Precinct 7051 - None	226	114	861	380	1	0	39	340
Precinct 7052 - None	118	31	852	161	1	0	11	149
Precinct 7052 - None	274	93	852	402	-1	0	36	367
Precinct 7053 - None	61	26	548	102	0	0	15	87
Precinct 7053 - None	178	81	548	278	0	0	19	259
Precinct 7054 - None	153	50	1,073	215	1	0	11	203
Precinct 7054 - None	263	108	1,073	410	5	0	34	371
Precinct 7055 - None	140	40	808	190	-3	0	13	180
Precinct 7055 - None	314	103	808	440	-1	1	23	417
Precinct 7101 MB - None	96	22	155	120	-1	0	3	118
Precinct 7201 - None	161	59	936	245	1	0	24	220
Precinct 7201 - None	330	133	936	518	1	0	54	463
Precinct 7202 - None	155	55	850	227	-1	0	18	210
Precinct 7202 - None	258	140	850	431	2	1	30	398
Precinct 7203 - None	199	64	921	291	3	0	25	263
Precinct 7203 - None	280	108	921	423	0	0	35	388
Precinct 7204 - None	162	46	918	233	0	0	25	208
Precinct 7204 - None	375	122	918	531	-1	0	35	497
Precinct 7205 - None	171	59	875	251	2	0	19	230
Precinct 7205 - None	353	109	875	485	0	1	22	462
Precinct 7206 - None	99	27	378	135	1	0	8	126
Precinct 7206 - None	120	53	378	191	0	0	18	173
Precinct 7207 - None	142	37	812	196	-2	0	19	179
Precinct 7207 - None	267	133	812	434	4	0	30	400
Precinct 7208 - None	82	21	600	111	-1	0	9	103
Precinct 7208 - None	210	93	600	328	-4	0	29	303
Precinct 7209 - None	74	29	626	107	-4	0	8	103
Precinct 7209 - None	274	107	626	423	-1	1	42	381
Precinct 7301 - None	167	39	1,016	228	-1	0	23	206
Precinct 7301 - None	291	100	1,016	435	2	1	41	391
Precinct 7302 - None	136	32	814	188	0	1	19	168
Precinct 7302 - None	305	98	814	458	0	0	55	403
Precinct 7303 - None	195	64	1,042	281	0	0	22	259
Precinct 7303 - None	303	130	1,042	482	-1	0	50	433
Precinct 7304 - None	193	59	1,002	278	0	0	26	252
Precinct 7304 - None	318	132	1,002	493	-2	0	45	450
Precinct 7305 - None	167	58	871	240	0	1	14	225
Precinct 7305 - None	304	123	871	460	2	1	30	427
Precinct 7306 - None	208	80	1,056	317	3	1	25	288
Precinct 7306 - None	329	118	1,056	498	-2	0	53	447
Precinct 7307 - None	161	33	767	210	-1	0	17	194
Precinct 7307 - None	238	75	767	346	2	0	31	313
Precinct 7308 - None	131	37	603	177	0	0	9	168
Precinct 7308 - None	218	70	603	313	2	1	22	288
Precinct 7309 - None	179	60	884	263	2	0	22	239
Precinct 7309 - None	276	114	884	439	4	0	45	390
Precinct 7311 - None	195	61	917	268	2	0	10	256
Precinct 7311 - None	318	103	917	448	-6	0	33	421
Precinct 7312 - None	142	40	821	203	0	0	21	182
Precinct 7312 - None	300	123	821	470	1	0	46	423
Precinct 7313 - None	153	52	968	225	3	1	16	205
Precinct 7313 - None	324	116	968	485	3	0	42	440
Precinct 7314 - None	71	32	787	125	0	0	22	103
Precinct 7314 - None	179	47	787	271	-1	0	46	226
Precinct 7315 - None	158	43	760	220	-5	0	24	201
Precinct 7315 - None	199	60	760	282	1	0	22	259
Precinct 7316 - None	137	43	853	205	0	0	25	180
Precinct 7316 - None	220	98	853	367	1	0	48	318
Precinct 7317 - None	135	39	904	189	0	0	15	174
Precinct 7317 - None	302	116	904	454	-2	0	38	418
Precinct 7318 - None	116	42	727	179	1	0	20	158
Precinct 7318 - None	241	97	727	390	-3	0	55	338
Precinct 7319 - None	207	60	1,079	301	0	0	34	267
Precinct 7319 - None	319	146	1,079	516	1	1	49	465
Precinct 7321 - None	93	43	671	149	-2	0	15	136
Precinct 7321 - None	189	72	671	286	1	0	24	261
Precinct 7322 - None	41	14	874	65	-1	0	11	55
Precinct 7322 - None	197	89	874	337	-3	0	54	286
Precinct 7323 - None	150	59	950	234	0	0	25	209
Precinct 7323 - None	296	113	950	455	0	0	46	409
Precinct 7324 - None	132	40	755	190	-1	0	19	172
Precinct 7324 - None	257	81	755	364	1	0	25	338
Precinct 7325 - None	156	60	904	243	0	0	27	216
Precinct 7325 - None	293	100	904	436	1	0	42	393
Precinct 7326 - None	143	41	876	200	0	0	16	184
Precinct 7326 - None	271	122	876	430	1	0	36	393
Precinct 7327 - None	46	17	699	71	0	0	8	63
Precinct 7327 - None	174	76	699	276	-2	0	28	250
Precinct 7328 - None	52	25	973	94	-2	0	19	77
Precinct 7328 - None	232	101	973	394	3	0	58	333
Precinct 7329 - None	84	36	640	112	-17	0	9	120
Precinct 7329 - None	199	94	640	321	2	0	26	293
Precinct 7331 - None	136	58	852	213	1	0	18	194
Precinct 7331 - None	299	127	852	461	-1	0	36	426
Precinct 7332 - None	163	45	834	225	0	0	17	208
Precinct 7332 - None	265	69	834	364	-1	0	31	334
Precinct 7333 - None	210	59	1,044	298	0	0	29	269
Precinct 7333 - None	381	117	1,044	543	5	0	40	498
Precinct 7334 - None	142	39	881	199	1	1	16	181
Precinct 7334 - None	320	103	881	462	4	0	35	423
Precinct 7335 - None	154	55	970	225	1	0	15	209
Precinct 7335 - None	359	129	970	523	-2	0	37	488
Precinct 7336 - None	165	58	955	238	-1	1	15	223
Precinct 7336 - None	334	149	955	523	2	0	38	483
Precinct 7337 - None	122	46	851	179	-1	0	12	168
Precinct 7337 - None	338	96	851	464	-3	1	32	434
Precinct 7338 - None	100	36	915	153	0	0	17	136
Precinct 7338 - None	255	122	915	426	-3	0	52	377
Precinct 7339 - None	116	44	669	174	1	0	13	160
Precinct 7339 - None	223	63	669	309	-1	0	24	286
Precinct 7341 - None	177	60	908	260	0	0	23	237
Precinct 7341 - None	272	91	908	401	3	1	34	363
Precinct 7342 - None	239	75	947	334	0	1	19	314
Precinct 7342 - None	301	87	947	414	1	1	24	388
Precinct 7343 - None	175	39	731	234	0	0	20	214
Precinct 7343 - None	226	70	731	316	1	0	19	296
Precinct 7344 - None	212	52	1,110	291	0	0	27	264
Precinct 7344 - None	386	126	1,110	538	-3	0	29	512
Precinct 7345 - None	231	70	1,141	329	0	0	28	301
Precinct 7345 - None	377	110	1,141	521	2	0	32	487
Precinct 7346 - None	186	45	920	250	-3	0	22	231
Precinct 7346 - None	285	77	920	384	0	0	22	362
Precinct 7347 - None	180	39	1,040	241	-2	0	24	219
Precinct 7347 - None	371	64	1,040	480	4	0	41	435
Precinct 7348 - None	152	41	861	210	0	0	17	193
Precinct 7348 - None	245	75	861	353	-1	0	34	320
Precinct 7349 - None	182	47	957	248	-3	0	22	229
Precinct 7349 - None	304	85	957	427	3	0	35	389
Precinct 7501 - None	119	40	565	172	-1	0	14	159
Precinct 7501 - None	200	88	565	308	2	0	18	288
Precinct 7502 - None	129	38	784	180	1	0	12	167
Precinct 7502 - None	290	111	784	447	0	0	46	401
Precinct 7503 - None	148	38	764	208	0	0	22	186
Precinct 7503 - None	267	85	764	388	3	1	32	352
Precinct 7504 - None	80	19	503	112	1	0	12	99
Precinct 7504 - None	137	65	503	222	2	0	18	202
Precinct 7505 - None	99	40	869	158	1	0	18	139
Precinct 7505 - None	333	134	869	532	4	2	59	467
Precinct 7506 - None	168	40	999	226	-3	0	21	208
Precinct 7506 - None	328	95	999	473	1	0	49	423
Precinct 7507 - None	135	51	955	211	1	0	24	186
Precinct 7507 - None	253	68	955	344	-2	0	25	321
Precinct 7508 - None	111	28	727	154	-1	0	16	139
Precinct 7508 - None	291	94	727	427	4	0	38	385
Precinct 7509/7511 - None	171	47	932	235	3	0	14	218
Precinct 7509/7511 - None	328	94	932	470	1	0	47	422
Precinct 7512 - None	93	37	612	150	1	0	19	130
Precinct 7512 - None	202	53	612	283	0	0	28	255
Precinct 7513 - None	158	33	818	225	0	1	33	191
Precinct 7513 - None	234	59	818	315	0	0	22	293
Precinct 7514 - None	83	37	874	140	0	0	20	120
Precinct 7514 - None	196	70	874	305	3	0	36	266
Precinct 7515 - None	144	46	869	212	2	0	20	190
Precinct 7515 - None	274	86	869	389	-1	1	29	360
Precinct 7516 - None	123	32	922	172	2	0	15	155
Precinct 7516 - None	363	128	922	538	0	1	46	491
Precinct 7517 - None	229	48	863	289	1	0	11	277
Precinct 7517 - None	316	72	863	410	0	0	22	388
Precinct 7518 - None	246	39	950	309	2	0	22	285
Precinct 7518 - None	368	79	950	480	1	0	32	447
Precinct 7519 - None	179	39	737	224	0	0	6	218
Precinct 7519 - None	260	68	737	355	-1	0	28	328
Precinct 7521 - None	212	48	812	292	6	0	26	260
Precinct 7521 - None	282	57	812	354	-1	1	15	339
Precinct 7522 - None	167	28	764	207	0	1	11	195
Precinct 7522 - None	305	62	764	397	1	0	29	367
Precinct 7523 - None	211	44	747	275	0	0	20	255
Precinct 7523 - None	275	65	747	359	1	0	18	340
Precinct 7524 - None	147	21	615	181	1	0	12	168
Precinct 7524 - None	193	55	615	262	1	0	13	248
Precinct 7525 - None	154	27	800	205	2	0	22	181
Precinct 7525 - None	242	69	800	341	0	0	30	311
Precinct 7526 - None	223	51	1,011	292	-1	0	19	274
Precinct 7526 - None	407	98	1,011	552	1	0	46	505
Precinct 7527/7528 - None	156	42	725	211	0	0	13	198
Precinct 7527/7528 - None	259	59	725	339	0	0	21	318
Precinct 7529 - None	228	41	948	295	2	0	24	269
Precinct 7529 - None	365	77	948	486	-1	0	45	442
Precinct 7531 - None	177	40	865	228	0	0	11	217
Precinct 7531 - None	333	79	865	442	0	0	30	412
Precinct 7532 - None	178	42	852	246	1	0	25	220
Precinct 7532 - None	288	93	852	398	1	0	16	381
Precinct 7533 - None	294	50	1,015	357	1	0	12	344
Precinct 7533 - None	356	94	1,015	490	0	0	40	450
Precinct 7534 - None	245	53	936	322	-1	0	25	298
Precinct 7534 - None	323	67	936	415	0	0	25	390
Precinct 7535 - None	217	27	767	262	3	1	14	244
Precinct 7535 - None	289	62	767	387	0	0	36	351
Precinct 7536 - None	215	56	863	291	1	0	19	271
Precinct 7536 - None	328	70	863	421	-1	1	23	398
Precinct 7537 - None	193	36	752	240	-1	0	12	229
Precinct 7537 - None	268	67	752	363	1	0	27	335
Precinct 7538 - None	190	39	771	246	2	0	15	229
Precinct 7538 - None	317	61	771	400	0	0	22	378
Precinct 7539 - None	269	44	922	330	-1	0	18	313
Precinct 7539 - None	337	61	922	428	0	0	30	398
Precinct 7541 - None	200	39	805	248	-2	0	11	239
Precinct 7541 - None	292	91	805	400	0	0	17	383
Precinct 7542 - None	223	38	821	272	-1	0	12	261
Precinct 7542 - None	305	64	821	389	0	0	20	369
Precinct 7543 - None	165	35	909	216	-2	0	18	200
Precinct 7543 - None	351	99	909	467	2	1	14	450
Precinct 7544 - None	196	48	898	258	-2	0	16	244
Precinct 7544 - None	371	75	898	479	3	0	30	446
Precinct 7545 - None	210	45	918	273	-2	0	20	255
Precinct 7545 - None	350	96	918	480	-2	0	36	446
Precinct 7546 - None	236	52	982	304	0	0	16	288
Precinct 7546 - None	403	90	982	517	-1	0	25	493
Precinct 7547 - None	258	33	1,029	315	1	0	23	291
Precinct 7547 - None	395	77	1,029	505	2	0	31	472
Precinct 7548 - None	254	50	1,073	319	0	0	15	304
Precinct 7548 - None	394	84	1,073	512	1	0	33	478
Precinct 7549 - None	155	40	811	215	1	0	19	195
Precinct 7549 - None	315	89	811	431	-4	0	31	404
Precinct 7551 - None	184	43	741	239	0	0	12	227
Precinct 7551 - None	306	73	741	394	0	0	15	379
Precinct 7552 - None	186	39	727	241	2	0	14	225
Precinct 7552 - None	282	60	727	361	-1	0	20	342
Precinct 7553 MB - None	84	30	180	126	2	0	10	114
Precinct 7554 - None	176	56	808	247	1	0	14	232
Precinct 7554 - None	320	84	808	442	3	2	33	404
Precinct 7555 - None	232	39	886	290	-1	0	20	271
Precinct 7555 - None	325	102	886	459	-1	0	33	427
Precinct 7556/7557 - None	193	67	969	275	0	0	15	260
Precinct 7556/7557 - None	438	109	969	573	0	0	26	547
Precinct 7601 - None	141	34	767	191	1	0	15	175
Precinct 7601 - None	213	55	767	290	1	0	21	268
Precinct 7602 - None	159	27	901	213	0	1	26	186
Precinct 7602 - None	274	80	901	379	1	0	24	354
Precinct 7603 - None	192	41	830	250	-1	1	17	233
Precinct 7603 - None	284	72	830	376	-2	0	22	356
Precinct 7604 - None	194	50	954	266	1	1	20	244
Precinct 7604 - None	254	73	954	352	2	0	23	327
Precinct 7605 - None	87	15	648	120	0	1	17	102
Precinct 7605 - None	144	37	648	203	-1	0	23	181
Precinct 7606 - None	141	34	924	205	2	0	28	175
Precinct 7606 - None	261	47	924	330	0	0	22	308
Precinct 7607 - None	150	41	960	215	1	0	23	191
Precinct 7607 - None	295	83	960	407	2	0	27	378
Precinct 7608 - None	41	17	392	70	1	0	11	58
Precinct 7608 - None	91	23	392	136	0	0	22	114
Precinct 7609 - None	76	24	926	120	-1	1	20	100
Precinct 7609 - None	227	75	926	352	4	0	46	302
Precinct 7611 - None	81	25	755	126	1	0	19	106
Precinct 7611 - None	177	46	755	269	1	0	45	223
Precinct 7612 - None	64	13	583	97	2	0	18	77
Precinct 7612 - None	193	51	583	265	0	0	21	244
Precinct 7613 - None	133	41	908	204	3	0	27	174
Precinct 7613 - None	229	76	908	340	0	0	35	305
Precinct 7614 - None	155	34	1,029	223	4	0	30	189
Precinct 7614 - None	261	79	1,029	375	1	0	34	340
Precinct 7615 - None	106	30	762	162	2	0	24	136
Precinct 7615 - None	165	48	762	237	0	0	24	213
Precinct 7616 - None	192	87	1,203	324	5	0	40	279
Precinct 7616 - None	495	149	1,203	686	0	1	41	644
Precinct 7617 - None	60	22	768	102	1	0	19	82
Precinct 7617 - None	175	59	768	261	-1	0	28	234
Precinct 7618 - None	139	22	862	168	-2	0	9	161
Precinct 7618 - None	284	98	862	407	3	0	22	382
Precinct 7619 - None	160	48	1,063	219	-1	0	12	208
Precinct 7619 - None	406	122	1,063	563	-2	1	36	528
Precinct 7621 - None	205	68	1,320	287	-1	0	15	273
Precinct 7621 - None	442	175	1,320	668	2	0	49	617
Precinct 7622 - None	103	39	988	170	-1	1	28	142
Precinct 7622 - None	207	60	988	301	2	0	32	267
Precinct 7623 - None	125	37	746	184	1	0	21	162
Precinct 7623 - None	200	73	746	297	1	0	23	273
Precinct 7624 - None	103	30	859	142	-4	0	13	133
Precinct 7624 - None	204	63	859	290	1	0	22	267
Precinct 7625 - None	40	18	822	66	1	0	7	58
Precinct 7625 - None	304	92	822	475	0	0	79	396
Precinct 7626 - None	151	61	1,114	227	0	0	15	212
Precinct 7626 - None	387	176	1,114	612	-1	0	50	563
Precinct 7627 - None	170	71	1,187	267	-1	1	26	241
Precinct 7627 - None	334	196	1,187	582	2	0	50	530
Precinct 7628 - None	179	31	960	241	1	0	30	210
Precinct 7628 - None	326	78	960	428	0	0	24	404
Precinct 7629 - None	158	35	809	208	3	0	12	193
Precinct 7629 - None	243	76	809	343	0	0	24	319
Precinct 7631 - None	195	52	1,155	270	2	0	21	247
Precinct 7631 - None	405	129	1,155	577	0	0	43	534
Precinct 7632 - None	206	60	1,124	289	3	0	20	266
Precinct 7632 - None	400	131	1,124	561	0	0	30	531
Precinct 7633 - None	91	35	741	137	0	0	11	126
Precinct 7633 - None	253	99	741	392	3	0	37	352
Precinct 7634 - None	128	41	900	195	-1	0	27	169
Precinct 7634 - None	285	93	900	421	0	0	43	378
Precinct 7635 - None	112	34	840	158	0	0	12	146
Precinct 7635 - None	252	93	840	382	2	0	35	345
Precinct 7636 - None	164	65	938	251	1	0	21	229
Precinct 7636 - None	286	147	938	465	1	0	31	433
Precinct 7637 - None	114	65	809	193	-2	0	16	179
Precinct 7637 - None	280	99	809	404	-1	0	26	379
Precinct 7638 - None	161	103	1,467	295	0	1	30	264
Precinct 7638 - None	515	285	1,467	871	5	1	65	800
Precinct 7639 - None	147	73	1,011	242	-2	0	24	220
Precinct 7639 - None	334	179	1,011	559	0	0	46	513
Precinct 7641 - None	129	66	972	205	0	0	10	195
Precinct 7641 - None	375	142	972	549	0	0	32	517
Precinct 7642 - None	104	36	937	153	0	0	13	140
Precinct 7642 - None	240	92	937	394	-1	0	63	332
Precinct 7643 - None	109	40	920	169	0	0	20	149
Precinct 7643 - None	332	136	920	507	1	0	38	468
Precinct 7644 - None	217	88	1,175	330	2	0	23	305
Precinct 7644 - None	365	150	1,175	554	2	1	36	515
Precinct 7645 - None	87	25	640	120	-1	0	9	112
Precinct 7645 - None	240	110	640	377	0	0	27	350
Precinct 7646 - None	169	77	1,100	267	-1	1	21	246
Precinct 7646 - None	378	170	1,100	592	4	1	39	548
Precinct 7647 - None	144	42	1,075	205	0	0	19	186
Precinct 7647 - None	200	59	1,075	283	0	0	24	259
Precinct 7648 MB - None	0	0	1	0	0	0	0	0
Precinct 7649 - None	134	28	891	178	3	0	13	162
Precinct 7649 - None	262	104	891	395	2	0	27	366
Precinct 7651 - None	104	46	677	166	-5	0	21	150
Precinct 7651 - None	205	115	677	351	5	0	26	320
Precinct 7652 - None	89	33	628	135	0	0	13	122
Precinct 7652 - None	193	82	628	301	4	0	22	275
Precinct 7653 - None	196	78	1,280	300	0	0	26	274
Precinct 7653 - None	411	198	1,280	673	0	1	63	609
Precinct 7701 - None	211	67	1,064	296	-1	0	19	278
Precinct 7701 - None	415	135	1,064	597	1	0	46	550
Precinct 7702 - None	118	47	748	180	-2	0	17	165
Precinct 7702 - None	270	111	748	415	0	0	34	381
Precinct 7703 MB - None	50	13	171	79	4	0	12	63
Precinct 7704 - None	164	78	1,008	257	1	0	14	242
Precinct 7704 - None	343	170	1,008	557	1	0	43	513
Precinct 7705 - None	101	39	568	149	-2	0	11	140
Precinct 7705 - None	220	88	568	335	0	0	27	308
Precinct 7706 - None	176	61	840	252	1	0	14	237
Precinct 7706 - None	309	129	840	467	-1	0	30	438
