Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 7036 - Election Day	59	29	921	117	0	0	29	88
Precinct 7036 - Vote By Mail	179	47	921	342	0	0	116	226
Precinct 7037 - Election Day	47	22	735	135	0	0	66	69
Precinct 7037 - Vote By Mail	43	23	735	98	0	0	32	66
Precinct 7038 - Election Day	65	20	911	135	0	0	50	85
Precinct 7038 - Vote By Mail	182	61	911	351	0	0	108	243
Precinct 7039 - Election Day	86	32	784	178	0	0	60	118
Precinct 7039 - Vote By Mail	150	48	784	306	0	0	108	198
Precinct 7041 MB - Vote By Mail	7	11	61	33	0	0	15	18
Precinct 7042 - Election Day	63	26	639	118	0	0	29	89
Precinct 7042 - Vote By Mail	119	41	639	258	0	0	98	160
Precinct 7043 - Election Day	90	44	957	176	0	0	42	134
Precinct 7043 - Vote By Mail	185	57	957	404	0	0	162	242
Precinct 7044 - Election Day	82	32	827	167	0	0	53	114
Precinct 7044 - Vote By Mail	92	29	827	193	0	0	72	121
Precinct 7045 - Election Day	35	29	779	120	0	0	56	64
Precinct 7045 - Vote By Mail	138	53	779	344	0	0	153	191
Precinct 7046 - Election Day	42	18	402	94	0	0	34	60
Precinct 7046 - Vote By Mail	72	39	402	175	0	0	64	111
Precinct 7047 - Election Day	56	20	823	119	0	0	43	76
Precinct 7047 - Vote By Mail	196	46	823	388	0	0	146	242
Precinct 7048 - Election Day	74	23	858	150	3	0	50	97
Precinct 7048 - Vote By Mail	158	51	858	318	0	0	109	209
Precinct 7049 - Election Day	89	27	792	173	0	0	57	116
Precinct 7049 - Vote By Mail	139	49	792	305	0	0	117	188
Precinct 7051 - Election Day	39	27	861	114	0	0	48	66
Precinct 7051 - Vote By Mail	177	60	861	380	0	0	143	237
Precinct 7052 - Election Day	67	40	852	161	0	0	54	107
Precinct 7052 - Vote By Mail	187	70	852	402	0	0	145	257
Precinct 7053 - Election Day	39	18	548	102	0	0	45	57
Precinct 7053 - Vote By Mail	141	35	548	278	0	0	102	176
Precinct 7054 - Election Day	84	49	1,073	215	0	0	82	133
Precinct 7054 - Vote By Mail	181	101	1,073	410	0	0	128	282
Precinct 7055 - Election Day	92	31	808	190	0	0	67	123
Precinct 7055 - Vote By Mail	187	91	808	440	0	0	162	278
Precinct 7101 MB - Vote By Mail	53	19	155	120	1	0	47	72
Precinct 7201 - Election Day	85	39	936	245	0	0	121	124
Precinct 7201 - Vote By Mail	218	77	936	518	0	0	223	295
Precinct 7202 - Election Day	94	26	850	227	0	0	107	120
Precinct 7202 - Vote By Mail	199	56	850	431	0	0	176	255
Precinct 7203 - Election Day	122	49	921	291	1	0	119	171
Precinct 7203 - Vote By Mail	166	66	921	423	0	0	191	232
Precinct 7204 - Election Day	98	35	918	233	0	0	100	133
Precinct 7204 - Vote By Mail	244	61	918	531	0	1	225	305
Precinct 7205 - Election Day	111	30	875	251	0	0	110	141
Precinct 7205 - Vote By Mail	225	50	875	485	0	0	210	275
Precinct 7206 - Election Day	63	19	378	135	0	0	53	82
Precinct 7206 - Vote By Mail	79	28	378	191	0	0	84	107
Precinct 7207 - Election Day	91	26	812	196	0	0	79	117
Precinct 7207 - Vote By Mail	178	70	812	434	0	0	186	248
Precinct 7208 - Election Day	40	19	600	111	0	0	52	59
Precinct 7208 - Vote By Mail	164	41	600	328	0	0	123	205
Precinct 7209 - Election Day	43	18	626	107	0	0	46	61
Precinct 7209 - Vote By Mail	189	50	626	423	0	1	183	239
Precinct 7301 - Election Day	105	38	1,016	228	0	0	85	143
Precinct 7301 - Vote By Mail	189	63	1,016	435	0	0	183	252
Precinct 7302 - Election Day	74	37	814	188	0	0	77	111
Precinct 7302 - Vote By Mail	204	62	814	458	0	0	192	266
Precinct 7303 - Election Day	109	52	1,042	281	0	1	119	161
Precinct 7303 - Vote By Mail	216	70	1,042	482	0	0	196	286
Precinct 7304 - Election Day	101	51	1,002	278	0	0	126	152
Precinct 7304 - Vote By Mail	199	86	1,002	493	0	0	208	285
Precinct 7305 - Election Day	103	35	871	240	0	0	102	138
Precinct 7305 - Vote By Mail	198	54	871	460	0	0	208	252
Precinct 7306 - Election Day	122	62	1,056	317	0	0	133	184
Precinct 7306 - Vote By Mail	196	76	1,056	498	0	0	226	272
Precinct 7307 - Election Day	77	37	767	210	0	0	96	114
Precinct 7307 - Vote By Mail	140	64	767	346	0	0	142	204
Precinct 7308 - Election Day	78	29	603	177	0	0	70	107
Precinct 7308 - Vote By Mail	138	39	603	313	0	0	136	177
Precinct 7309 - Election Day	102	30	884	263	0	0	131	132
Precinct 7309 - Vote By Mail	197	65	884	439	0	0	177	262
Precinct 7311 - Election Day	114	41	917	268	0	0	113	155
Precinct 7311 - Vote By Mail	201	58	917	448	0	0	189	259
Precinct 7312 - Election Day	104	20	821	203	0	0	79	124
Precinct 7312 - Vote By Mail	221	45	821	470	0	0	204	266
Precinct 7313 - Election Day	79	45	968	225	1	0	100	124
Precinct 7313 - Vote By Mail	220	63	968	485	0	0	202	283
Precinct 7314 - Election Day	45	35	787	125	0	0	45	80
Precinct 7314 - Vote By Mail	125	28	787	271	0	0	118	153
Precinct 7315 - Election Day	87	41	760	220	0	0	92	128
Precinct 7315 - Vote By Mail	103	51	760	282	0	0	128	154
Precinct 7316 - Election Day	74	33	853	205	0	0	98	107
Precinct 7316 - Vote By Mail	138	68	853	367	0	0	161	206
Precinct 7317 - Election Day	73	34	904	189	0	0	82	107
Precinct 7317 - Vote By Mail	209	65	904	454	0	0	180	274
Precinct 7318 - Election Day	72	25	727	179	0	0	82	97
Precinct 7318 - Vote By Mail	163	59	727	390	0	0	168	222
Precinct 7319 - Election Day	131	54	1,079	301	0	1	115	185
Precinct 7319 - Vote By Mail	216	63	1,079	516	0	1	236	279
Precinct 7321 - Election Day	56	23	671	149	0	0	70	79
Precinct 7321 - Vote By Mail	109	57	671	286	0	0	120	166
Precinct 7322 - Election Day	26	11	874	65	0	0	28	37
Precinct 7322 - Vote By Mail	130	37	874	337	0	0	170	167
Precinct 7323 - Election Day	103	44	950	234	0	0	87	147
Precinct 7323 - Vote By Mail	202	58	950	455	0	0	195	260
Precinct 7324 - Election Day	72	28	755	190	0	0	90	100
Precinct 7324 - Vote By Mail	161	59	755	364	0	1	143	220
Precinct 7325 - Election Day	104	42	904	243	0	0	97	146
Precinct 7325 - Vote By Mail	182	55	904	436	0	0	199	237
Precinct 7326 - Election Day	89	27	876	200	0	0	84	116
Precinct 7326 - Vote By Mail	182	65	876	430	0	0	183	247
Precinct 7327 - Election Day	30	16	699	71	0	0	25	46
Precinct 7327 - Vote By Mail	124	38	699	276	0	0	114	162
Precinct 7328 - Election Day	35	9	973	94	0	0	50	44
Precinct 7328 - Vote By Mail	175	45	973	394	0	0	174	220
Precinct 7329 - Election Day	54	10	640	112	0	0	48	64
Precinct 7329 - Vote By Mail	144	47	640	321	0	0	130	191
Precinct 7331 - Election Day	97	34	852	213	0	0	82	131
Precinct 7331 - Vote By Mail	197	59	852	461	0	0	205	256
Precinct 7332 - Election Day	95	46	834	225	0	0	84	141
Precinct 7332 - Vote By Mail	162	71	834	364	0	0	131	233
Precinct 7333 - Election Day	138	41	1,044	298	0	0	119	179
Precinct 7333 - Vote By Mail	227	95	1,044	543	0	1	220	322
Precinct 7334 - Election Day	66	37	881	199	0	0	96	103
Precinct 7334 - Vote By Mail	196	69	881	462	0	0	197	265
Precinct 7335 - Election Day	98	44	970	225	0	0	83	142
Precinct 7335 - Vote By Mail	212	83	970	523	0	0	228	295
Precinct 7336 - Election Day	92	42	955	238	0	0	104	134
Precinct 7336 - Vote By Mail	222	80	955	523	0	0	221	302
Precinct 7337 - Election Day	77	36	851	179	0	0	66	113
Precinct 7337 - Vote By Mail	192	93	851	464	0	0	179	285
Precinct 7338 - Election Day	71	34	915	153	0	0	48	105
Precinct 7338 - Vote By Mail	203	43	915	426	0	0	180	246
Precinct 7339 - Election Day	84	32	669	174	0	1	57	116
Precinct 7339 - Vote By Mail	142	56	669	309	0	0	111	198
Precinct 7341 - Election Day	109	44	908	260	0	0	107	153
Precinct 7341 - Vote By Mail	191	60	908	401	0	1	149	251
Precinct 7342 - Election Day	146	76	947	334	0	0	112	222
Precinct 7342 - Vote By Mail	186	74	947	414	0	0	154	260
Precinct 7343 - Election Day	108	48	731	234	0	0	78	156
Precinct 7343 - Vote By Mail	150	63	731	316	0	0	103	213
Precinct 7344 - Election Day	127	61	1,110	291	0	0	103	188
Precinct 7344 - Vote By Mail	239	122	1,110	538	0	0	177	361
Precinct 7345 - Election Day	155	62	1,141	329	1	0	111	217
Precinct 7345 - Vote By Mail	214	106	1,141	521	0	0	201	320
Precinct 7346 - Election Day	107	60	920	250	0	0	83	167
Precinct 7346 - Vote By Mail	150	97	920	384	0	0	137	247
Precinct 7347 - Election Day	98	63	1,040	241	0	0	80	161
Precinct 7347 - Vote By Mail	224	106	1,040	480	0	0	150	330
Precinct 7348 - Election Day	99	40	861	210	0	0	71	139
Precinct 7348 - Vote By Mail	159	64	861	353	0	0	130	223
Precinct 7349 - Election Day	117	46	957	248	0	0	85	163
Precinct 7349 - Vote By Mail	181	79	957	427	0	0	167	260
Precinct 7501 - Election Day	84	20	565	172	0	0	68	104
Precinct 7501 - Vote By Mail	130	30	565	308	0	0	148	160
Precinct 7502 - Election Day	79	31	784	180	1	0	69	110
Precinct 7502 - Vote By Mail	173	94	784	447	0	0	180	267
Precinct 7503 - Election Day	95	31	764	208	0	0	82	126
Precinct 7503 - Vote By Mail	184	58	764	388	0	0	146	242
Precinct 7504 - Election Day	52	12	503	112	0	0	48	64
Precinct 7504 - Vote By Mail	113	33	503	222	0	0	76	146
Precinct 7505 - Election Day	73	24	869	158	0	0	61	97
Precinct 7505 - Vote By Mail	264	44	869	532	0	0	224	308
Precinct 7506 - Election Day	106	43	999	226	0	0	77	149
Precinct 7506 - Vote By Mail	226	73	999	473	0	0	174	299
Precinct 7507 - Election Day	99	39	955	211	0	0	73	138
Precinct 7507 - Vote By Mail	158	62	955	344	0	0	124	220
Precinct 7508 - Election Day	63	32	727	154	0	0	59	95
Precinct 7508 - Vote By Mail	186	53	727	427	0	1	187	239
Precinct 7509/7511 - Election Day	102	54	932	235	2	0	77	156
Precinct 7509/7511 - Vote By Mail	209	100	932	470	1	0	160	309
Precinct 7512 - Election Day	56	27	612	150	0	0	67	83
Precinct 7512 - Vote By Mail	132	43	612	283	0	0	108	175
Precinct 7513 - Election Day	103	34	818	225	0	0	88	137
Precinct 7513 - Vote By Mail	150	57	818	315	0	0	108	207
Precinct 7514 - Election Day	73	21	874	140	0	0	46	94
Precinct 7514 - Vote By Mail	148	55	874	305	0	0	102	203
Precinct 7515 - Election Day	88	45	869	212	0	0	79	133
Precinct 7515 - Vote By Mail	177	61	869	389	0	0	151	238
Precinct 7516 - Election Day	73	33	922	172	0	0	66	106
Precinct 7516 - Vote By Mail	268	78	922	538	0	0	192	346
Precinct 7517 - Election Day	132	60	863	289	0	0	97	192
Precinct 7517 - Vote By Mail	164	87	863	410	0	0	159	251
Precinct 7518 - Election Day	126	69	950	309	0	0	114	195
Precinct 7518 - Vote By Mail	191	110	950	480	0	1	178	301
Precinct 7519 - Election Day	88	57	737	224	0	0	79	145
Precinct 7519 - Vote By Mail	126	89	737	355	0	1	139	215
Precinct 7521 - Election Day	105	69	812	292	0	0	118	174
Precinct 7521 - Vote By Mail	140	58	812	354	0	0	156	198
Precinct 7522 - Election Day	74	56	764	207	0	0	77	130
Precinct 7522 - Vote By Mail	163	86	764	397	0	0	148	249
Precinct 7523 - Election Day	113	71	747	275	0	0	91	184
Precinct 7523 - Vote By Mail	146	91	747	359	0	0	122	237
Precinct 7524 - Election Day	73	44	615	181	0	0	64	117
Precinct 7524 - Vote By Mail	124	48	615	262	0	0	90	172
Precinct 7525 - Election Day	88	43	800	205	0	0	74	131
Precinct 7525 - Vote By Mail	137	70	800	341	0	0	134	207
Precinct 7526 - Election Day	109	74	1,011	292	0	0	109	183
Precinct 7526 - Vote By Mail	225	99	1,011	552	0	1	227	324
Precinct 7527/7528 - Election Day	92	49	725	211	0	0	70	141
Precinct 7527/7528 - Vote By Mail	139	74	725	339	0	1	125	213
Precinct 7529 - Election Day	110	71	948	295	0	0	114	181
Precinct 7529 - Vote By Mail	197	125	948	486	0	0	164	322
Precinct 7531 - Election Day	89	68	865	228	0	0	71	157
Precinct 7531 - Vote By Mail	175	107	865	442	0	1	159	282
Precinct 7532 - Election Day	95	58	852	246	0	0	93	153
Precinct 7532 - Vote By Mail	161	77	852	398	0	0	160	238
Precinct 7533 - Election Day	145	106	1,015	357	0	0	106	251
Precinct 7533 - Vote By Mail	192	109	1,015	490	0	0	189	301
Precinct 7534 - Election Day	111	71	936	322	0	0	140	182
Precinct 7534 - Vote By Mail	155	104	936	415	0	0	156	259
Precinct 7535 - Election Day	106	71	767	262	0	1	84	177
Precinct 7535 - Vote By Mail	155	81	767	387	0	0	151	236
Precinct 7536 - Election Day	118	80	863	291	0	0	93	198
Precinct 7536 - Vote By Mail	163	82	863	421	0	1	175	245
Precinct 7537 - Election Day	86	69	752	240	0	0	85	155
Precinct 7537 - Vote By Mail	147	80	752	363	0	0	136	227
Precinct 7538 - Election Day	102	61	771	246	0	0	83	163
Precinct 7538 - Vote By Mail	154	95	771	400	0	0	151	249
Precinct 7539 - Election Day	113	88	922	330	0	0	129	201
Precinct 7539 - Vote By Mail	159	114	922	428	0	0	155	273
Precinct 7541 - Election Day	95	62	805	248	0	0	91	157
Precinct 7541 - Vote By Mail	148	113	805	400	0	0	139	261
Precinct 7542 - Election Day	105	82	821	272	0	0	85	187
Precinct 7542 - Vote By Mail	160	93	821	389	0	0	136	253
Precinct 7543 - Election Day	81	53	909	216	0	0	82	134
Precinct 7543 - Vote By Mail	208	95	909	467	0	0	164	303
Precinct 7544 - Election Day	99	55	898	258	0	0	104	154
Precinct 7544 - Vote By Mail	189	126	898	479	0	1	163	315
Precinct 7545 - Election Day	102	75	918	273	0	0	96	177
Precinct 7545 - Vote By Mail	197	95	918	480	0	0	188	292
Precinct 7546 - Election Day	115	75	982	304	0	0	114	190
Precinct 7546 - Vote By Mail	220	119	982	517	0	0	178	339
Precinct 7547 - Election Day	112	80	1,029	315	0	0	123	192
Precinct 7547 - Vote By Mail	193	126	1,029	505	0	0	186	319
Precinct 7548 - Election Day	132	72	1,073	319	1	0	114	204
Precinct 7548 - Vote By Mail	217	115	1,073	512	0	0	180	332
Precinct 7549 - Election Day	87	39	811	215	0	0	89	126
Precinct 7549 - Vote By Mail	181	70	811	431	0	0	180	251
Precinct 7551 - Election Day	94	59	741	239	0	0	86	153
Precinct 7551 - Vote By Mail	166	95	741	394	0	0	133	261
Precinct 7552 - Election Day	97	48	727	241	0	0	96	145
Precinct 7552 - Vote By Mail	141	73	727	361	0	0	147	214
Precinct 7553 MB - Vote By Mail	76	14	180	126	0	0	36	90
Precinct 7554 - Election Day	100	47	808	247	0	0	100	147
Precinct 7554 - Vote By Mail	172	71	808	442	0	1	198	243
Precinct 7555 - Election Day	145	50	886	290	0	0	95	195
Precinct 7555 - Vote By Mail	184	80	886	459	0	0	195	264
Precinct 7556/7557 - Election Day	111	50	969	275	0	0	114	161
Precinct 7556/7557 - Vote By Mail	265	90	969	573	0	0	218	355
Precinct 7601 - Election Day	88	44	767	191	0	0	59	132
Precinct 7601 - Vote By Mail	137	58	767	290	0	0	95	195
Precinct 7602 - Election Day	86	54	901	213	0	0	73	140
Precinct 7602 - Vote By Mail	165	90	901	379	0	0	124	255
Precinct 7603 - Election Day	101	69	830	250	0	0	80	170
Precinct 7603 - Vote By Mail	154	88	830	376	0	0	134	242
Precinct 7604 - Election Day	112	56	954	266	0	0	98	168
Precinct 7604 - Vote By Mail	164	87	954	352	0	0	101	251
Precinct 7605 - Election Day	56	10	648	120	0	0	54	66
Precinct 7605 - Vote By Mail	97	42	648	203	0	0	64	139
Precinct 7606 - Election Day	82	50	924	205	0	0	73	132
Precinct 7606 - Vote By Mail	141	84	924	330	0	0	105	225
Precinct 7607 - Election Day	84	49	960	215	0	1	81	133
Precinct 7607 - Vote By Mail	188	94	960	407	0	0	125	282
Precinct 7608 - Election Day	28	14	392	70	0	0	28	42
Precinct 7608 - Vote By Mail	69	14	392	136	0	0	53	83
Precinct 7609 - Election Day	50	32	926	120	0	0	38	82
Precinct 7609 - Vote By Mail	174	44	926	352	0	0	134	218
Precinct 7611 - Election Day	68	21	755	126	0	0	37	89
Precinct 7611 - Vote By Mail	139	33	755	269	0	0	97	172
Precinct 7612 - Election Day	41	20	583	97	0	0	36	61
Precinct 7612 - Vote By Mail	120	45	583	265	0	0	100	165
Precinct 7613 - Election Day	93	39	908	204	0	0	72	132
Precinct 7613 - Vote By Mail	157	77	908	340	0	0	106	234
Precinct 7614 - Election Day	100	41	1,029	223	0	0	82	141
Precinct 7614 - Vote By Mail	192	80	1,029	375	0	0	103	272
Precinct 7615 - Election Day	71	36	762	162	0	0	55	107
Precinct 7615 - Vote By Mail	100	49	762	237	0	0	88	149
Precinct 7616 - Election Day	138	40	1,203	324	0	0	146	178
Precinct 7616 - Vote By Mail	337	111	1,203	686	0	0	238	448
Precinct 7617 - Election Day	43	20	768	102	0	0	39	63
Precinct 7617 - Vote By Mail	133	39	768	261	0	0	89	172
Precinct 7618 - Election Day	62	35	862	168	0	0	71	97
Precinct 7618 - Vote By Mail	182	82	862	407	0	0	143	264
Precinct 7619 - Election Day	86	56	1,063	219	0	0	77	142
Precinct 7619 - Vote By Mail	219	133	1,063	563	0	0	211	352
Precinct 7621 - Election Day	134	52	1,320	287	0	0	101	186
Precinct 7621 - Vote By Mail	328	113	1,320	668	0	0	227	441
Precinct 7622 - Election Day	75	42	988	170	0	0	53	117
Precinct 7622 - Vote By Mail	150	57	988	301	0	0	94	207
