Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 7003 - None	187	38	884	238	0	0	13	225
Precinct 7003 - None	385	87	884	498	5	0	21	472
Precinct 7004 - None	192	41	881	241	1	0	7	233
Precinct 7004 - None	378	97	881	496	1	0	20	475
Precinct 7005 - None	211	32	847	253	0	1	9	243
Precinct 7005 - None	388	76	847	480	-1	1	16	464
Precinct 7006 - None	202	42	917	254	1	0	9	244
Precinct 7006 - None	353	70	917	442	1	0	18	423
Precinct 7007 - None	231	47	949	283	0	0	5	278
Precinct 7007 - None	390	106	949	516	2	0	18	496
Precinct 7008 - None	219	40	932	264	1	0	4	259
Precinct 7008 - None	418	100	932	546	5	0	23	518
Precinct 7009 - None	144	33	905	185	0	0	8	177
Precinct 7009 - None	385	113	905	513	1	0	14	498
Precinct 7011 - None	170	22	985	204	0	0	12	192
Precinct 7011 - None	239	45	985	294	0	0	10	284
Precinct 7012 - None	241	64	1,109	313	0	0	8	305
Precinct 7012 - None	447	125	1,109	594	4	0	18	572
Precinct 7013 - None	213	48	956	267	0	0	6	261
Precinct 7013 - None	387	86	956	501	4	0	24	473
Precinct 7014 - None	287	71	1,460	367	0	0	9	358
Precinct 7014 - None	621	148	1,460	802	3	0	30	769
Precinct 7015 MB - None	36	6	95	44	0	0	2	42
Precinct 7016 - None	142	23	918	171	0	0	6	165
Precinct 7016 - None	186	77	918	280	0	1	16	263
Precinct 7017 - None	120	17	754	149	0	0	12	137
Precinct 7017 - None	210	31	754	252	2	0	9	241
Precinct 7018 - None	108	31	977	155	0	0	16	139
Precinct 7018 - None	262	154	977	448	-1	0	33	416
Precinct 7019 - None	146	25	899	182	0	0	11	171
Precinct 7019 - None	263	124	899	413	0	0	26	387
Precinct 7021 - None	149	19	947	184	1	0	15	168
Precinct 7021 - None	226	65	947	305	0	0	14	291
Precinct 7022 - None	179	27	945	215	0	0	9	206
Precinct 7022 - None	265	67	945	352	0	0	20	332
Precinct 7023 - None	151	20	928	178	-1	0	8	171
Precinct 7023 - None	312	63	928	400	0	0	25	375
Precinct 7024 - None	63	4	414	70	0	0	3	67
Precinct 7024 - None	63	10	414	78	0	0	5	73
Precinct 7025 - None	69	9	477	85	0	0	7	78
Precinct 7025 - None	103	20	477	128	-1	0	6	123
Precinct 7026 - None	95	46	1,011	149	0	0	8	141
Precinct 7026 - None	241	196	1,011	455	1	0	17	437
Precinct 7027 - None	145	34	869	195	0	0	16	179
Precinct 7027 - None	214	115	869	353	-1	0	25	329
Precinct 7028 - None	189	15	850	213	-1	0	10	204
Precinct 7028 - None	223	50	850	282	0	0	9	273
Precinct 7029 - None	155	11	901	184	1	0	17	166
Precinct 7029 - None	189	47	901	251	1	0	14	236
Precinct 7030 - None	73	41	759	119	0	0	5	114
Precinct 7030 - None	183	152	759	357	0	2	20	335
Precinct 7031 - None	69	14	641	91	0	0	8	83
Precinct 7031 - None	213	80	641	309	-2	0	18	293
Precinct 7032 - None	131	31	904	173	-1	0	12	162
Precinct 7032 - None	234	57	904	316	2	0	23	291
Precinct 7033 - None	149	27	798	191	3	0	12	176
Precinct 7033 - None	189	49	798	247	-1	1	9	238
Precinct 7034 - None	163	18	958	197	0	1	15	181
Precinct 7034 - None	163	27	958	201	2	0	9	190
Precinct 7035 - None	90	25	606	122	0	0	7	115
Precinct 7035 - None	195	57	606	262	0	0	10	252
Precinct 7036 - None	83	28	921	117	0	0	6	111
Precinct 7036 - None	205	123	921	342	2	0	12	328
Precinct 7037 - None	122	8	735	135	-4	0	9	130
Precinct 7037 - None	76	12	735	98	-1	0	11	88
Precinct 7038 - None	95	30	911	135	0	0	10	125
Precinct 7038 - None	203	125	911	351	-2	0	25	328
Precinct 7039 - None	113	56	784	178	0	0	9	169
Precinct 7039 - None	176	110	784	306	3	0	17	286
Precinct 7041 MB - None	17	15	61	33	0	0	1	32
Precinct 7042 - None	82	32	639	118	0	0	4	114
Precinct 7042 - None	173	72	639	258	-1	1	13	245
Precinct 7043 - None	138	30	957	176	0	1	7	168
Precinct 7043 - None	268	120	957	404	0	0	16	388
Precinct 7044 - None	131	21	827	167	1	0	14	152
Precinct 7044 - None	139	45	827	193	-1	0	10	184
Precinct 7045 - None	77	32	779	120	0	0	11	109
Precinct 7045 - None	166	156	779	344	3	0	19	322
Precinct 7046 - None	68	22	402	94	0	0	4	90
Precinct 7046 - None	104	60	402	175	3	0	8	164
Precinct 7047 - None	85	25	823	119	0	0	9	110
Precinct 7047 - None	224	146	823	388	1	0	17	370
Precinct 7048 - None	102	34	858	150	4	0	10	136
Precinct 7048 - None	184	111	858	318	1	0	22	295
Precinct 7049 - None	111	51	792	173	-1	0	12	162
Precinct 7049 - None	146	144	792	305	2	0	13	290
Precinct 7051 - None	76	25	861	114	1	0	12	101
Precinct 7051 - None	193	156	861	380	1	0	30	349
Precinct 7052 - None	108	49	852	161	1	0	3	157
Precinct 7052 - None	223	147	852	402	0	0	32	370
Precinct 7053 - None	65	30	548	102	1	0	6	95
Precinct 7053 - None	163	103	548	278	0	0	12	266
Precinct 7054 - None	176	33	1,073	215	1	0	5	209
Precinct 7054 - None	296	92	1,073	410	3	0	19	388
Precinct 7055 - None	150	32	808	190	0	0	8	182
Precinct 7055 - None	309	119	808	440	0	0	12	428
Precinct 7101 MB - None	98	14	155	120	1	1	6	112
Precinct 7201 - None	165	63	936	245	1	0	16	228
Precinct 7201 - None	318	165	936	518	2	0	33	483
Precinct 7202 - None	164	55	850	227	-1	0	9	219
Precinct 7202 - None	265	142	850	431	4	0	20	407
Precinct 7203 - None	209	69	921	291	3	0	10	278
Precinct 7203 - None	292	111	921	423	-1	0	21	403
Precinct 7204 - None	152	67	918	233	0	0	14	219
Precinct 7204 - None	356	149	918	531	3	0	23	505
Precinct 7205 - None	166	64	875	251	1	0	20	230
Precinct 7205 - None	330	141	875	485	0	1	13	471
Precinct 7206 - None	95	35	378	135	1	0	4	130
Precinct 7206 - None	124	61	378	191	2	0	4	185
Precinct 7207 - None	145	38	812	196	-2	0	15	183
Precinct 7207 - None	297	104	812	434	6	1	26	401
Precinct 7208 - None	89	17	600	111	-1	0	6	106
Precinct 7208 - None	220	87	600	328	-1	0	22	307
Precinct 7209 - None	84	22	626	107	0	0	1	106
Precinct 7209 - None	297	93	626	423	2	0	31	390
Precinct 7301 - None	163	49	1,016	228	0	0	16	212
Precinct 7301 - None	305	101	1,016	435	1	0	28	406
Precinct 7302 - None	119	57	814	188	0	0	12	176
Precinct 7302 - None	294	127	814	458	2	1	34	421
Precinct 7303 - None	212	58	1,042	281	0	0	11	270
Precinct 7303 - None	316	135	1,042	482	2	0	29	451
Precinct 7304 - None	203	63	1,002	278	0	0	12	266
Precinct 7304 - None	321	145	1,002	493	1	2	24	466
Precinct 7305 - None	162	64	871	240	0	0	14	226
Precinct 7305 - None	287	156	871	460	0	1	16	443
Precinct 7306 - None	218	82	1,056	317	0	0	17	300
Precinct 7306 - None	323	147	1,056	498	0	0	28	470
Precinct 7307 - None	161	42	767	210	0	0	7	203
Precinct 7307 - None	222	97	767	346	3	0	24	319
Precinct 7308 - None	126	43	603	177	0	0	8	169
Precinct 7308 - None	191	98	603	313	4	0	20	289
Precinct 7309 - None	194	55	884	263	0	0	14	249
Precinct 7309 - None	285	120	884	439	4	0	30	405
Precinct 7311 - None	211	48	917	268	2	0	7	259
Precinct 7311 - None	304	121	917	448	-3	1	25	425
Precinct 7312 - None	143	49	821	203	0	0	11	192
Precinct 7312 - None	292	135	821	470	3	0	40	427
Precinct 7313 - None	166	43	968	225	1	0	15	209
Precinct 7313 - None	327	126	968	485	5	0	27	453
Precinct 7314 - None	83	25	787	125	0	0	17	108
Precinct 7314 - None	175	46	787	271	-2	0	52	221
Precinct 7315 - None	166	41	760	220	-2	0	15	207
Precinct 7315 - None	189	70	760	282	2	1	20	259
Precinct 7316 - None	148	42	853	205	0	0	15	190
Precinct 7316 - None	241	102	853	367	1	0	23	343
Precinct 7317 - None	131	46	904	189	0	0	12	177
Precinct 7317 - None	301	123	904	454	0	0	30	424
Precinct 7318 - None	119	49	727	179	0	0	11	168
Precinct 7318 - None	257	108	727	390	0	0	25	365
Precinct 7319 - None	219	62	1,079	301	1	0	19	281
Precinct 7319 - None	344	133	1,079	516	4	0	35	477
Precinct 7321 - None	98	44	671	149	0	0	7	142
Precinct 7321 - None	174	87	671	286	1	0	24	261
Precinct 7322 - None	46	11	874	65	0	0	8	57
Precinct 7322 - None	211	92	874	337	0	0	34	303
Precinct 7323 - None	158	61	950	234	0	0	15	219
Precinct 7323 - None	302	120	950	455	2	0	31	422
Precinct 7324 - None	124	50	755	190	1	0	15	174
Precinct 7324 - None	253	89	755	364	2	0	20	342
Precinct 7325 - None	162	61	904	243	0	0	20	223
Precinct 7325 - None	291	111	904	436	3	0	31	402
Precinct 7326 - None	152	34	876	200	0	1	13	186
Precinct 7326 - None	295	103	876	430	2	1	29	398
Precinct 7327 - None	47	15	699	71	0	0	9	62
Precinct 7327 - None	160	90	699	276	-1	0	27	250
Precinct 7328 - None	62	20	973	94	-2	0	14	82
Precinct 7328 - None	257	87	973	394	0	0	50	344
Precinct 7329 - None	77	25	640	112	0	0	10	102
Precinct 7329 - None	204	97	640	321	5	0	15	301
Precinct 7331 - None	123	72	852	213	-1	1	18	195
Precinct 7331 - None	290	142	852	461	3	0	26	432
Precinct 7332 - None	184	34	834	225	0	0	7	218
Precinct 7332 - None	277	64	834	364	1	0	22	341
Precinct 7333 - None	217	68	1,044	298	0	0	13	285
Precinct 7333 - None	377	132	1,044	543	5	0	29	509
Precinct 7334 - None	149	38	881	199	0	0	12	187
Precinct 7334 - None	332	103	881	462	5	0	22	435
Precinct 7335 - None	170	44	970	225	0	0	11	214
Precinct 7335 - None	357	138	970	523	3	0	25	495
Precinct 7336 - None	171	54	955	238	-1	0	14	225
Precinct 7336 - None	321	174	955	523	3	0	25	495
Precinct 7337 - None	123	45	851	179	0	0	11	168
Precinct 7337 - None	323	116	851	464	3	0	22	439
Precinct 7338 - None	100	39	915	153	1	0	13	139
Precinct 7338 - None	266	129	915	426	1	1	29	395
Precinct 7339 - None	142	28	669	174	0	0	4	170
Precinct 7339 - None	232	63	669	309	0	0	14	295
Precinct 7341 - None	187	57	908	260	0	0	16	244
Precinct 7341 - None	295	79	908	401	3	0	24	374
Precinct 7342 - None	258	58	947	334	-1	0	19	316
Precinct 7342 - None	302	96	947	414	1	0	15	398
Precinct 7343 - None	190	31	731	234	1	0	12	221
Precinct 7343 - None	236	57	731	316	6	0	17	293
Precinct 7344 - None	217	56	1,110	291	1	0	17	273
Precinct 7344 - None	392	128	1,110	538	-4	0	22	520
Precinct 7345 - None	255	59	1,141	329	-1	0	16	314
Precinct 7345 - None	392	100	1,141	521	3	0	26	492
Precinct 7346 - None	202	34	920	250	1	0	13	236
Precinct 7346 - None	301	66	920	384	-2	0	19	367
Precinct 7347 - None	186	35	1,040	241	1	0	19	221
Precinct 7347 - None	389	68	1,040	480	6	0	17	457
Precinct 7348 - None	160	39	861	210	1	0	10	199
Precinct 7348 - None	265	66	861	353	-1	0	23	331
Precinct 7349 - None	187	52	957	248	0	0	9	239
Precinct 7349 - None	305	97	957	427	3	0	22	402
Precinct 7501 - None	130	35	565	172	-1	0	8	165
Precinct 7501 - None	210	78	565	308	4	0	16	288
Precinct 7502 - None	126	47	784	180	1	0	6	173
Precinct 7502 - None	306	102	784	447	2	0	37	408
Precinct 7503 - None	157	37	764	208	1	0	13	194
Precinct 7503 - None	272	86	764	388	4	0	26	358
Precinct 7504 - None	82	23	503	112	0	0	7	105
Precinct 7504 - None	156	39	503	222	2	0	25	195
Precinct 7505 - None	126	22	869	158	2	0	8	148
Precinct 7505 - None	402	92	869	532	5	1	32	494
Precinct 7506 - None	176	35	999	226	0	0	15	211
Precinct 7506 - None	340	108	999	473	3	0	22	448
Precinct 7507 - None	162	37	955	211	0	0	12	199
Precinct 7507 - None	277	46	955	344	-2	0	23	323
Precinct 7508 - None	112	27	727	154	0	1	14	139
Precinct 7508 - None	293	94	727	427	3	0	37	387
Precinct 7509/7511 - None	181	43	932	235	3	0	8	224
Precinct 7509/7511 - None	347	91	932	470	4	0	28	438
Precinct 7512 - None	93	45	612	150	0	0	12	138
Precinct 7512 - None	189	74	612	283	-1	0	21	263
Precinct 7513 - None	173	32	818	225	0	0	20	205
Precinct 7513 - None	260	40	818	315	3	0	12	300
Precinct 7514 - None	121	5	874	140	0	0	14	126
Precinct 7514 - None	242	36	874	305	1	1	25	278
Precinct 7515 - None	161	37	869	212	0	0	14	198
Precinct 7515 - None	282	90	869	389	-1	0	18	372
Precinct 7516 - None	129	29	922	172	1	0	13	158
Precinct 7516 - None	381	123	922	538	-1	0	35	504
Precinct 7517 - None	246	36	863	289	0	0	7	282
Precinct 7517 - None	335	58	863	410	0	1	16	393
Precinct 7518 - None	261	39	950	309	0	0	9	300
Precinct 7518 - None	380	64	950	480	2	0	34	444
Precinct 7519 - None	181	35	737	224	0	0	8	216
Precinct 7519 - None	282	54	737	355	1	0	18	336
Precinct 7521 - None	244	30	812	292	6	0	12	274
Precinct 7521 - None	314	25	812	354	0	0	15	339
Precinct 7522 - None	166	31	764	207	0	0	10	197
Precinct 7522 - None	336	46	764	397	2	0	13	382
Precinct 7523 - None	218	49	747	275	-1	0	9	267
Precinct 7523 - None	297	50	747	359	3	0	9	347
Precinct 7524 - None	158	19	615	181	1	0	3	177
Precinct 7524 - None	213	36	615	262	3	0	10	249
Precinct 7525 - None	172	21	800	205	0	0	12	193
Precinct 7525 - None	279	42	800	341	-1	0	21	321
Precinct 7526 - None	239	42	1,011	292	0	0	11	281
Precinct 7526 - None	442	80	1,011	552	2	1	27	522
Precinct 7527/7528 - None	178	23	725	211	0	0	10	201
Precinct 7527/7528 - None	276	42	725	339	0	0	21	318
Precinct 7529 - None	251	31	948	295	-3	0	16	282
Precinct 7529 - None	417	47	948	486	1	0	21	464
Precinct 7531 - None	199	23	865	228	-1	0	7	222
Precinct 7531 - None	375	53	865	442	1	0	13	428
Precinct 7532 - None	196	35	852	246	3	0	12	231
Precinct 7532 - None	306	74	852	398	0	0	18	380
Precinct 7533 - None	304	45	1,015	357	0	0	8	349
Precinct 7533 - None	390	78	1,015	490	0	0	22	468
Precinct 7534 - None	281	28	936	322	0	0	13	309
Precinct 7534 - None	337	59	936	415	0	1	18	396
Precinct 7535 - None	224	28	767	262	2	0	8	252
Precinct 7535 - None	303	58	767	387	3	0	23	361
Precinct 7536 - None	247	36	863	291	-1	0	9	283
Precinct 7536 - None	344	63	863	421	0	1	13	407
Precinct 7537 - None	208	26	752	240	-1	0	7	234
Precinct 7537 - None	302	48	752	363	0	0	13	350
Precinct 7538 - None	190	38	771	246	0	0	18	228
Precinct 7538 - None	329	49	771	400	2	0	20	378
Precinct 7539 - None	283	33	922	330	0	1	13	316
Precinct 7539 - None	348	66	922	428	2	0	12	414
Precinct 7541 - None	207	32	805	248	0	0	9	239
Precinct 7541 - None	323	66	805	400	0	0	11	389
Precinct 7542 - None	240	24	821	272	0	0	8	264
Precinct 7542 - None	327	51	821	389	0	0	11	378
Precinct 7543 - None	183	19	909	216	0	0	14	202
Precinct 7543 - None	406	53	909	467	3	0	5	459
Precinct 7544 - None	209	37	898	258	0	0	12	246
Precinct 7544 - None	381	76	898	479	4	1	17	457
Precinct 7545 - None	214	46	918	273	0	0	13	260
Precinct 7545 - None	371	91	918	480	-1	1	18	462
Precinct 7546 - None	247	44	982	304	0	0	13	291
Precinct 7546 - None	418	71	982	517	5	0	23	489
Precinct 7547 - None	284	25	1,029	315	0	0	6	309
Precinct 7547 - None	435	56	1,029	505	2	0	12	491
Precinct 7548 - None	267	35	1,073	319	1	0	16	302
Precinct 7548 - None	424	72	1,073	512	1	0	15	496
Precinct 7549 - None	170	32	811	215	0	0	13	202
Precinct 7549 - None	337	74	811	431	-3	0	23	411
Precinct 7551 - None	194	40	741	239	0	0	5	234
Precinct 7551 - None	335	40	741	394	1	1	17	375
Precinct 7552 - None	188	38	727	241	1	0	14	226
Precinct 7552 - None	309	36	727	361	1	0	15	345
Precinct 7553 MB - None	92	26	180	126	1	0	7	118
Precinct 7554 - None	189	50	808	247	0	0	8	239
Precinct 7554 - None	328	90	808	442	4	0	20	418
Precinct 7555 - None	245	39	886	290	-6	0	12	284
Precinct 7555 - None	349	80	886	459	1	0	29	429
Precinct 7556/7557 - None	214	54	969	275	1	0	6	268
Precinct 7556/7557 - None	467	84	969	573	0	1	21	551
Precinct 7601 - None	151	28	767	191	0	0	12	179
Precinct 7601 - None	243	34	767	290	1	1	11	277
Precinct 7602 - None	166	29	901	213	0	0	18	195
Precinct 7602 - None	306	55	901	379	3	0	15	361
Precinct 7603 - None	214	23	830	250	0	0	13	237
Precinct 7603 - None	301	66	830	376	0	0	9	367
Precinct 7604 - None	219	34	954	266	0	0	13	253
Precinct 7604 - None	287	42	954	352	2	1	20	329
Precinct 7605 - None	93	15	648	120	0	1	11	108
Precinct 7605 - None	150	35	648	203	-1	0	19	185
Precinct 7606 - None	157	26	924	205	3	0	19	183
Precinct 7606 - None	260	57	924	330	1	0	12	317
Precinct 7607 - None	169	25	960	215	-1	0	22	194
Precinct 7607 - None	323	64	960	407	3	0	17	387
Precinct 7608 - None	49	11	392	70	0	0	10	60
Precinct 7608 - None	94	27	392	136	0	0	15	121
Precinct 7609 - None	93	8	926	120	-1	0	20	101
Precinct 7609 - None	256	48	926	352	5	1	42	304
Precinct 7611 - None	102	13	755	126	0	0	11	115
Precinct 7611 - None	200	37	755	269	2	0	30	237
Precinct 7612 - None	63	24	583	97	1	0	9	87
Precinct 7612 - None	179	65	583	265	0	0	21	244
Precinct 7613 - None	164	22	908	204	-1	0	19	186
Precinct 7613 - None	263	56	908	340	1	0	20	319
Precinct 7614 - None	172	28	1,029	223	2	0	21	200
Precinct 7614 - None	308	51	1,029	375	1	0	15	359
Precinct 7615 - None	113	23	762	162	2	0	24	136
Precinct 7615 - None	177	38	762	237	-2	0	24	215
Precinct 7616 - None	240	64	1,203	324	0	0	20	304
Precinct 7616 - None	535	122	1,203	686	0	0	29	657
Precinct 7617 - None	74	16	768	102	1	0	11	90
Precinct 7617 - None	193	45	768	261	0	0	23	238
Precinct 7618 - None	136	25	862	168	0	0	7	161
Precinct 7618 - None	311	79	862	407	4	0	13	390
Precinct 7619 - None	173	38	1,063	219	0	0	8	211
Precinct 7619 - None	425	113	1,063	563	-1	0	26	538
Precinct 7621 - None	224	48	1,320	287	1	0	14	272
Precinct 7621 - None	490	139	1,320	668	4	0	35	629
Precinct 7622 - None	129	22	988	170	0	1	18	151
Precinct 7622 - None	234	44	988	301	4	0	19	278
Precinct 7623 - None	158	17	746	184	0	0	9	175
Precinct 7623 - None	237	45	746	297	2	0	13	282
Precinct 7624 - None	118	17	859	142	0	0	7	135
Precinct 7624 - None	226	45	859	290	1	0	18	271
Precinct 7625 - None	45	15	822	66	0	0	6	60
Precinct 7625 - None	302	104	822	475	1	0	68	406
Precinct 7626 - None	155	61	1,114	227	0	1	10	216
Precinct 7626 - None	429	159	1,114	612	0	0	24	588
Precinct 7627 - None	183	76	1,187	267	0	0	8	259
Precinct 7627 - None	368	178	1,187	582	5	1	30	546
Precinct 7628 - None	192	39	960	241	0	0	10	231
Precinct 7628 - None	340	68	960	428	2	0	18	408
Precinct 7629 - None	180	18	809	208	1	0	9	198
Precinct 7629 - None	260	69	809	343	3	1	10	329
Precinct 7631 - None	204	52	1,155	270	0	0	14	256
Precinct 7631 - None	421	122	1,155	577	2	0	32	543
Precinct 7632 - None	220	57	1,124	289	3	0	9	277
Precinct 7632 - None	434	114	1,124	561	1	0	12	548
Precinct 7633 - None	106	22	741	137	0	0	9	128
Precinct 7633 - None	268	93	741	392	1	0	30	361
Precinct 7634 - None	144	39	900	195	0	0	12	183
Precinct 7634 - None	315	80	900	421	2	1	23	395
Precinct 7635 - None	113	35	840	158	0	0	10	148
Precinct 7635 - None	276	85	840	382	2	0	19	361
Precinct 7636 - None	174	63	938	251	1	1	12	237
Precinct 7636 - None	309	128	938	465	3	1	24	437
Precinct 7637 - None	114	70	809	193	-1	0	10	184
Precinct 7637 - None	250	137	809	404	1	0	16	387
Precinct 7638 - None	179	96	1,467	295	0	0	20	275
Precinct 7638 - None	530	300	1,467	871	10	0	31	830
Precinct 7639 - None	151	78	1,011	242	0	0	13	229
Precinct 7639 - None	359	173	1,011	559	1	0	26	532
Precinct 7641 - None	125	69	972	205	-1	0	12	194
Precinct 7641 - None	352	169	972	549	3	0	25	521
Precinct 7642 - None	120	24	937	153	0	0	9	144
Precinct 7642 - None	268	74	937	394	2	1	49	342
Precinct 7643 - None	115	41	920	169	0	0	13	156
Precinct 7643 - None	354	119	920	507	1	0	33	473
Precinct 7644 - None	248	65	1,175	330	1	0	16	313
Precinct 7644 - None	414	112	1,175	554	4	0	24	526
Precinct 7645 - None	86	27	640	120	-1	0	8	113
Precinct 7645 - None	254	98	640	377	2	0	23	352
Precinct 7646 - None	211	44	1,100	267	0	0	12	255
Precinct 7646 - None	417	142	1,100	592	5	0	28	559
Precinct 7647 - None	164	25	1,075	205	-1	0	17	189
Precinct 7647 - None	226	44	1,075	283	-1	0	14	270
Precinct 7648 MB - None	0	0	1	0	0	0	0	0
Precinct 7649 - None	144	28	891	178	1	0	5	172
Precinct 7649 - None	298	72	891	395	5	0	20	370
Precinct 7651 - None	107	50	677	166	1	0	8	157
Precinct 7651 - None	226	106	677	351	4	0	15	332
Precinct 7652 - None	88	39	628	135	0	0	8	127
Precinct 7652 - None	210	71	628	301	6	0	14	281
Precinct 7653 - None	216	64	1,280	300	1	0	19	280
Precinct 7653 - None	458	178	1,280	673	4	2	31	636
Precinct 7701 - None	227	55	1,064	296	0	0	14	282
Precinct 7701 - None	441	127	1,064	597	3	1	25	568
Precinct 7702 - None	124	48	748	180	-1	0	9	172
Precinct 7702 - None	257	135	748	415	3	1	19	392
Precinct 7703 MB - None	59	8	171	79	0	0	12	67
Precinct 7704 - None	157	88	1,008	257	0	0	12	245
Precinct 7704 - None	323	201	1,008	557	3	0	30	524
Precinct 7705 - None	99	48	568	149	-2	0	4	147
Precinct 7705 - None	207	112	568	335	0	0	16	319
Precinct 7706 - None	160	83	840	252	1	0	8	243
Precinct 7706 - None	291	150	840	467	4	0	22	441
Precinct 7707 - None	163	71	857	241	1	0	6	234
Precinct 7707 - None	334	130	857	495	1	0	30	464
