Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 7013 - None	170	301	956	501	3	0	27	471
Precinct 7014 - None	138	214	1,460	367	-2	0	17	352
Precinct 7014 - None	259	504	1,460	802	0	0	39	763
Precinct 7015 MB - None	14	27	95	44	0	0	3	41
Precinct 7016 - None	70	92	918	171	1	0	8	162
Precinct 7016 - None	98	165	918	280	-1	0	18	263
Precinct 7017 - None	54	81	754	149	0	0	14	135
Precinct 7017 - None	82	152	754	252	2	0	16	234
Precinct 7018 - None	50	89	977	155	0	0	16	139
Precinct 7018 - None	198	224	977	448	-2	0	28	422
Precinct 7019 - None	61	108	899	182	4	0	9	169
Precinct 7019 - None	144	237	899	413	1	0	31	381
Precinct 7021 - None	54	121	947	184	0	0	9	175
Precinct 7021 - None	107	187	947	305	-1	0	12	294
Precinct 7022 - None	61	136	945	215	0	0	18	197
Precinct 7022 - None	116	213	945	352	0	0	23	329
Precinct 7023 - None	64	107	928	178	-1	0	8	171
Precinct 7023 - None	150	227	928	400	1	0	22	377
Precinct 7024 - None	27	41	414	70	0	0	2	68
Precinct 7024 - None	42	33	414	78	0	0	3	75
Precinct 7025 - None	38	43	477	85	0	0	4	81
Precinct 7025 - None	37	90	477	128	-1	1	1	127
Precinct 7026 - None	68	71	1,011	149	0	0	10	139
Precinct 7026 - None	229	191	1,011	455	0	0	35	420
Precinct 7027 - None	74	101	869	195	0	0	20	175
Precinct 7027 - None	141	189	869	353	-1	0	24	330
Precinct 7028 - None	83	123	850	213	-1	0	8	206
Precinct 7028 - None	94	169	850	282	0	0	19	263
Precinct 7029 - None	58	109	901	184	0	0	17	167
Precinct 7029 - None	88	153	901	251	0	0	10	241
Precinct 7030 - None	56	59	759	119	0	0	4	115
Precinct 7030 - None	160	172	759	357	0	0	25	332
Precinct 7031 - None	42	37	641	91	0	1	11	79
Precinct 7031 - None	154	137	641	309	-1	0	19	291
Precinct 7032 - None	55	104	904	173	1	2	11	159
Precinct 7032 - None	118	174	904	316	2	0	22	292
Precinct 7033 - None	74	104	798	191	1	0	12	178
Precinct 7033 - None	86	152	798	247	-2	0	11	238
Precinct 7034 - None	56	127	958	197	0	0	14	183
Precinct 7034 - None	59	132	958	201	0	1	9	191
Precinct 7035 - None	36	79	606	122	1	0	6	115
Precinct 7035 - None	106	144	606	262	-1	1	12	250
Precinct 7036 - None	47	66	921	117	0	0	4	113
Precinct 7036 - None	164	161	921	342	2	0	15	325
Precinct 7037 - None	53	78	735	135	-5	0	9	131
Precinct 7037 - None	53	42	735	98	-1	0	4	95
Precinct 7038 - None	52	69	911	135	0	0	14	121
Precinct 7038 - None	166	166	911	351	0	0	19	332
Precinct 7039 - None	57	114	784	178	1	0	6	171
Precinct 7039 - None	141	142	784	306	3	1	19	283
Precinct 7041 MB - None	14	19	61	33	0	0	0	33
Precinct 7042 - None	60	52	639	118	0	0	6	112
Precinct 7042 - None	109	134	639	258	0	0	15	243
Precinct 7043 - None	53	114	957	176	0	1	8	167
Precinct 7043 - None	154	227	957	404	-1	0	24	381
Precinct 7044 - None	65	87	827	167	1	3	11	152
Precinct 7044 - None	78	98	827	193	0	0	17	176
Precinct 7045 - None	37	70	779	120	0	0	13	107
Precinct 7045 - None	160	151	779	344	2	0	31	311
Precinct 7046 - None	31	59	402	94	0	0	4	90
Precinct 7046 - None	66	93	402	175	1	0	15	159
Precinct 7047 - None	43	66	823	119	0	0	10	109
Precinct 7047 - None	163	194	823	388	1	1	29	357
Precinct 7048 - None	47	95	858	150	3	0	5	142
Precinct 7048 - None	144	148	858	318	4	0	22	292
Precinct 7049 - None	78	76	792	173	-1	2	18	154
Precinct 7049 - None	138	150	792	305	2	0	15	288
Precinct 7051 - None	36	68	861	114	0	0	10	104
Precinct 7051 - None	190	153	861	380	1	0	36	343
Precinct 7052 - None	60	90	852	161	1	0	10	150
Precinct 7052 - None	179	187	852	402	-1	0	37	366
Precinct 7053 - None	44	49	548	102	0	0	9	93
Precinct 7053 - None	120	145	548	278	0	1	12	265
Precinct 7054 - None	66	140	1,073	215	1	0	8	206
Precinct 7054 - None	157	232	1,073	410	5	0	16	389
Precinct 7055 - None	76	105	808	190	-3	0	12	181
Precinct 7055 - None	182	234	808	440	-1	0	25	416
Precinct 7101 MB - None	30	86	155	120	-1	0	5	116
Precinct 7201 - None	92	138	936	245	1	1	13	230
Precinct 7201 - None	230	254	936	518	1	0	33	484
Precinct 7202 - None	92	123	850	227	-1	1	12	215
Precinct 7202 - None	189	217	850	431	2	0	23	406
Precinct 7203 - None	100	174	921	291	3	0	14	274
Precinct 7203 - None	155	246	921	423	0	0	22	401
Precinct 7204 - None	96	124	918	233	0	1	12	220
Precinct 7204 - None	211	281	918	531	-1	0	40	492
Precinct 7205 - None	78	147	875	251	2	0	24	225
Precinct 7205 - None	207	250	875	485	0	1	27	457
Precinct 7206 - None	54	74	378	135	1	0	6	128
Precinct 7206 - None	89	94	378	191	0	0	8	183
Precinct 7207 - None	80	105	812	196	-2	0	13	185
Precinct 7207 - None	191	211	812	434	4	0	28	402
Precinct 7208 - None	43	60	600	111	-1	0	9	103
Precinct 7208 - None	144	163	600	328	-4	0	25	307
Precinct 7209 - None	46	55	626	107	-4	0	10	101
Precinct 7209 - None	166	235	626	423	-1	1	22	401
Precinct 7301 - None	108	99	1,016	228	-1	0	22	207
Precinct 7301 - None	219	178	1,016	435	2	0	36	397
Precinct 7302 - None	86	90	814	188	0	1	11	176
Precinct 7302 - None	198	219	814	458	0	0	41	417
Precinct 7303 - None	94	162	1,042	281	0	0	25	256
Precinct 7303 - None	184	263	1,042	482	-1	0	36	447
Precinct 7304 - None	111	150	1,002	278	0	0	17	261
Precinct 7304 - None	196	274	1,002	493	-2	0	25	470
Precinct 7305 - None	94	131	871	240	0	0	15	225
Precinct 7305 - None	197	233	871	460	2	0	28	430
Precinct 7306 - None	117	171	1,056	317	3	0	26	288
Precinct 7306 - None	202	252	1,056	498	-2	1	45	454
Precinct 7307 - None	65	135	767	210	-1	0	11	200
Precinct 7307 - None	145	176	767	346	2	0	23	321
Precinct 7308 - None	66	99	603	177	0	0	12	165
Precinct 7308 - None	136	158	603	313	2	0	17	294
Precinct 7309 - None	101	135	884	263	2	0	25	236
Precinct 7309 - None	187	209	884	439	4	0	39	396
Precinct 7311 - None	99	155	917	268	2	0	12	254
Precinct 7311 - None	191	228	917	448	-6	1	34	419
Precinct 7312 - None	74	110	821	203	0	0	19	184
Precinct 7312 - None	188	249	821	470	1	1	31	437
Precinct 7313 - None	77	129	968	225	3	0	16	206
Precinct 7313 - None	206	238	968	485	3	0	38	444
Precinct 7314 - None	46	62	787	125	0	0	17	108
Precinct 7314 - None	114	102	787	271	-1	0	56	216
Precinct 7315 - None	63	146	760	220	-5	0	16	209
Precinct 7315 - None	118	140	760	282	1	0	23	258
Precinct 7316 - None	79	115	853	205	0	0	11	194
Precinct 7316 - None	156	168	853	367	1	0	42	324
Precinct 7317 - None	69	101	904	189	0	1	18	170
Precinct 7317 - None	216	211	904	454	-2	1	28	427
Precinct 7318 - None	80	83	727	179	1	1	14	163
Precinct 7318 - None	152	201	727	390	-3	0	40	353
Precinct 7319 - None	103	180	1,079	301	0	1	17	283
Precinct 7319 - None	230	250	1,079	516	1	0	35	480
Precinct 7321 - None	78	63	671	149	-2	0	10	141
Precinct 7321 - None	114	150	671	286	1	0	21	264
Precinct 7322 - None	25	34	874	65	-1	0	7	59
Precinct 7322 - None	169	109	874	337	-3	0	62	278
Precinct 7323 - None	81	133	950	234	0	0	20	214
Precinct 7323 - None	199	223	950	455	0	0	33	422
Precinct 7324 - None	76	101	755	190	-1	0	14	177
Precinct 7324 - None	154	179	755	364	1	0	30	333
Precinct 7325 - None	81	138	904	243	0	1	23	219
Precinct 7325 - None	191	210	904	436	1	0	34	401
Precinct 7326 - None	75	106	876	200	0	1	18	181
Precinct 7326 - None	173	224	876	430	1	0	32	397
Precinct 7327 - None	25	38	699	71	0	0	8	63
Precinct 7327 - None	121	100	699	276	-2	0	57	221
Precinct 7328 - None	42	39	973	94	-2	0	15	81
Precinct 7328 - None	161	143	973	394	3	0	87	304
Precinct 7329 - None	53	70	640	112	-17	0	6	123
Precinct 7329 - None	161	123	640	321	2	0	35	284
Precinct 7331 - None	93	98	852	213	1	0	21	191
Precinct 7331 - None	217	216	852	461	-1	0	29	433
Precinct 7332 - None	81	132	834	225	0	0	12	213
Precinct 7332 - None	142	197	834	364	-1	1	25	339
Precinct 7333 - None	116	158	1,044	298	0	0	24	274
Precinct 7333 - None	225	285	1,044	543	5	2	26	510
Precinct 7334 - None	64	119	881	199	1	1	14	183
Precinct 7334 - None	179	252	881	462	4	0	27	431
Precinct 7335 - None	77	133	970	225	1	0	14	210
Precinct 7335 - None	234	271	970	523	-2	1	19	505
Precinct 7336 - None	92	130	955	238	-1	1	16	222
Precinct 7336 - None	232	260	955	523	2	0	29	492
Precinct 7337 - None	67	101	851	179	-1	0	12	168
Precinct 7337 - None	208	222	851	464	-3	1	36	430
Precinct 7338 - None	59	79	915	153	0	0	15	138
Precinct 7338 - None	192	166	915	426	-3	0	71	358
Precinct 7339 - None	63	100	669	174	1	1	9	163
Precinct 7339 - None	123	166	669	309	-1	1	20	289
Precinct 7341 - None	84	160	908	260	0	0	16	244
Precinct 7341 - None	165	210	908	401	3	1	22	375
Precinct 7342 - None	117	196	947	334	0	0	21	313
Precinct 7342 - None	158	238	947	414	1	0	17	396
Precinct 7343 - None	71	149	731	234	0	0	14	220
Precinct 7343 - None	104	188	731	316	1	0	23	292
Precinct 7344 - None	102	171	1,110	291	0	0	18	273
Precinct 7344 - None	213	303	1,110	538	-3	0	25	516
Precinct 7345 - None	127	188	1,141	329	0	0	14	315
Precinct 7345 - None	193	302	1,141	521	2	0	24	495
Precinct 7346 - None	73	160	920	250	-3	0	20	233
Precinct 7346 - None	148	214	920	384	0	1	21	362
Precinct 7347 - None	73	154	1,040	241	-2	0	16	227
Precinct 7347 - None	163	284	1,040	480	4	1	28	447
Precinct 7348 - None	65	134	861	210	0	0	11	199
Precinct 7348 - None	135	195	861	353	-1	1	23	330
Precinct 7349 - None	89	149	957	248	-3	0	13	238
Precinct 7349 - None	169	228	957	427	3	0	27	397
Precinct 7501 - None	57	104	565	172	-1	0	12	161
Precinct 7501 - None	137	150	565	308	2	0	19	287
Precinct 7502 - None	69	99	784	180	1	0	11	168
Precinct 7502 - None	188	231	784	447	0	0	28	419
Precinct 7503 - None	86	108	764	208	0	0	14	194
Precinct 7503 - None	160	203	764	388	3	0	22	363
Precinct 7504 - None	41	62	503	112	1	0	8	103
Precinct 7504 - None	83	123	503	222	2	0	14	206
Precinct 7505 - None	45	98	869	158	1	0	14	143
Precinct 7505 - None	206	290	869	532	4	0	32	496
Precinct 7506 - None	85	134	999	226	-3	0	10	219
Precinct 7506 - None	203	241	999	473	1	0	28	444
Precinct 7507 - None	73	127	955	211	1	0	10	200
Precinct 7507 - None	117	217	955	344	-2	0	12	334
Precinct 7508 - None	57	83	727	154	-1	0	15	140
Precinct 7508 - None	170	222	727	427	4	0	31	392
Precinct 7509/7511 - None	87	133	932	235	3	0	12	220
Precinct 7509/7511 - None	177	261	932	470	1	0	31	438
Precinct 7512 - None	75	62	612	150	1	0	12	137
Precinct 7512 - None	124	141	612	283	0	0	18	265
Precinct 7513 - None	95	113	818	225	0	0	17	208
Precinct 7513 - None	123	170	818	315	0	0	22	293
Precinct 7514 - None	56	75	874	140	0	0	9	131
Precinct 7514 - None	131	142	874	305	3	1	28	273
Precinct 7515 - None	66	127	869	212	2	0	17	193
Precinct 7515 - None	155	218	869	389	-1	0	17	373
Precinct 7516 - None	65	96	922	172	2	1	8	161
Precinct 7516 - None	219	278	922	538	0	0	41	497
Precinct 7517 - None	65	202	863	289	1	0	21	267
Precinct 7517 - None	112	283	863	410	0	0	15	395
Precinct 7518 - None	99	195	950	309	2	0	13	294
Precinct 7518 - None	151	307	950	480	1	0	21	458
Precinct 7519 - None	55	164	737	224	0	0	5	219
Precinct 7519 - None	94	247	737	355	-1	0	15	341
Precinct 7521 - None	87	176	812	292	6	0	23	263
Precinct 7521 - None	116	227	812	354	-1	1	11	343
Precinct 7522 - None	58	144	764	207	0	0	5	202
Precinct 7522 - None	111	266	764	397	1	0	19	377
Precinct 7523 - None	63	200	747	275	0	0	12	263
Precinct 7523 - None	86	259	747	359	1	1	12	345
Precinct 7524 - None	65	106	615	181	1	0	9	171
Precinct 7524 - None	108	143	615	262	1	0	10	251
Precinct 7525 - None	69	125	800	205	2	0	9	194
Precinct 7525 - None	105	206	800	341	0	2	28	311
Precinct 7526 - None	77	201	1,011	292	-1	0	15	278
Precinct 7526 - None	166	360	1,011	552	1	0	25	526
Precinct 7527/7528 - None	64	134	725	211	0	0	13	198
Precinct 7527/7528 - None	116	208	725	339	0	0	15	324
Precinct 7529 - None	88	189	948	295	2	0	16	277
Precinct 7529 - None	126	339	948	486	-1	0	22	465
Precinct 7531 - None	56	154	865	228	0	0	18	210
Precinct 7531 - None	139	284	865	442	0	0	19	423
Precinct 7532 - None	75	156	852	246	1	0	14	231
Precinct 7532 - None	141	240	852	398	1	0	16	381
Precinct 7533 - None	88	253	1,015	357	1	0	15	341
Precinct 7533 - None	147	316	1,015	490	0	0	27	463
Precinct 7534 - None	68	238	936	322	-1	0	17	306
Precinct 7534 - None	122	274	936	415	0	0	19	396
Precinct 7535 - None	62	185	767	262	3	0	12	247
Precinct 7535 - None	123	235	767	387	0	1	28	358
Precinct 7536 - None	74	198	863	291	1	0	18	272
Precinct 7536 - None	121	287	863	421	-1	0	14	408
Precinct 7537 - None	56	168	752	240	-1	0	17	224
Precinct 7537 - None	90	261	752	363	1	2	9	351
Precinct 7538 - None	55	173	771	246	2	0	16	228
Precinct 7538 - None	97	282	771	400	0	0	21	379
Precinct 7539 - None	69	247	922	330	-1	0	15	316
Precinct 7539 - None	108	297	922	428	0	1	22	405
Precinct 7541 - None	69	159	805	248	-2	0	22	228
Precinct 7541 - None	113	272	805	400	0	0	15	385
Precinct 7542 - None	55	197	821	272	-1	0	21	252
Precinct 7542 - None	95	284	821	389	0	1	9	379
Precinct 7543 - None	55	146	909	216	-2	0	17	201
Precinct 7543 - None	121	318	909	467	2	0	26	439
Precinct 7544 - None	71	177	898	258	-2	0	12	248
Precinct 7544 - None	134	319	898	479	3	0	23	453
Precinct 7545 - None	77	183	918	273	-2	0	15	260
Precinct 7545 - None	176	281	918	480	-2	1	24	457
Precinct 7546 - None	83	201	982	304	0	0	20	284
Precinct 7546 - None	156	340	982	517	-1	2	20	496
Precinct 7547 - None	81	209	1,029	315	1	0	24	290
Precinct 7547 - None	131	350	1,029	505	2	1	21	481
Precinct 7548 - None	78	220	1,073	319	0	1	20	298
Precinct 7548 - None	169	326	1,073	512	1	0	16	495
Precinct 7549 - None	62	137	811	215	1	0	15	199
Precinct 7549 - None	151	259	811	431	-4	0	25	410
Precinct 7551 - None	64	161	741	239	0	0	14	225
Precinct 7551 - None	123	243	741	394	0	0	28	366
Precinct 7552 - None	63	166	727	241	2	0	10	229
Precinct 7552 - None	112	240	727	361	-1	0	10	352
Precinct 7553 MB - None	38	78	180	126	2	0	8	116
Precinct 7554 - None	73	162	808	247	1	0	11	235
Precinct 7554 - None	167	252	808	442	3	0	20	419
Precinct 7555 - None	77	201	886	290	-1	0	13	278
Precinct 7555 - None	141	291	886	459	-1	3	25	432
Precinct 7556/7557 - None	89	176	969	275	0	0	10	265
Precinct 7556/7557 - None	195	356	969	573	0	1	21	551
Precinct 7601 - None	60	117	767	191	1	0	13	177
Precinct 7601 - None	121	149	767	290	1	0	19	270
Precinct 7602 - None	74	123	901	213	0	0	16	197
Precinct 7602 - None	133	224	901	379	1	0	21	357
Precinct 7603 - None	65	175	830	250	-1	0	11	240
Precinct 7603 - None	113	251	830	376	-2	0	14	364
Precinct 7604 - None	81	163	954	266	1	1	20	244
Precinct 7604 - None	133	198	954	352	2	0	19	331
Precinct 7605 - None	50	58	648	120	0	1	11	108
Precinct 7605 - None	88	101	648	203	-1	1	14	189
Precinct 7606 - None	60	122	924	205	2	0	21	182
Precinct 7606 - None	119	194	924	330	0	1	16	313
Precinct 7607 - None	48	149	960	215	1	0	17	197
Precinct 7607 - None	143	241	960	407	2	0	21	384
Precinct 7608 - None	29	29	392	70	1	0	11	58
Precinct 7608 - None	58	60	392	136	0	0	18	118
Precinct 7609 - None	45	65	926	120	-1	1	10	110
Precinct 7609 - None	166	133	926	352	4	0	49	299
Precinct 7611 - None	50	64	755	126	1	0	11	114
Precinct 7611 - None	115	115	755	269	1	0	38	230
Precinct 7612 - None	37	50	583	97	2	0	8	87
Precinct 7612 - None	119	123	583	265	0	0	23	242
Precinct 7613 - None	71	115	908	204	3	0	15	186
Precinct 7613 - None	131	193	908	340	0	0	16	324
Precinct 7614 - None	69	129	1,029	223	4	0	21	198
Precinct 7614 - None	157	195	1,029	375	1	1	21	352
Precinct 7615 - None	61	76	762	162	2	0	23	137
Precinct 7615 - None	111	102	762	237	0	0	24	213
Precinct 7616 - None	110	186	1,203	324	5	0	23	296
Precinct 7616 - None	246	411	1,203	686	0	1	28	657
Precinct 7617 - None	42	47	768	102	1	0	12	89
Precinct 7617 - None	127	108	768	261	-1	0	27	235
Precinct 7618 - None	40	117	862	168	-2	0	13	157
Precinct 7618 - None	146	239	862	407	3	0	19	385
Precinct 7619 - None	68	145	1,063	219	-1	0	7	213
Precinct 7619 - None	196	335	1,063	563	-2	2	32	531
Precinct 7621 - None	98	176	1,320	287	-1	0	14	274
Precinct 7621 - None	277	349	1,320	668	2	0	40	626
Precinct 7622 - None	62	97	988	170	-1	0	12	159
Precinct 7622 - None	122	158	988	301	2	1	18	280
Precinct 7623 - None	64	111	746	184	1	0	8	175
Precinct 7623 - None	113	162	746	297	1	0	21	275
Precinct 7624 - None	56	82	859	142	-4	0	8	138
Precinct 7624 - None	117	154	859	290	1	0	18	271
Precinct 7625 - None	23	31	822	66	1	0	11	54
Precinct 7625 - None	234	156	822	475	0	1	84	390
Precinct 7626 - None	87	121	1,114	227	0	0	19	208
Precinct 7626 - None	256	317	1,114	612	-1	0	40	573
Precinct 7627 - None	102	146	1,187	267	-1	1	19	248
Precinct 7627 - None	272	279	1,187	582	2	0	29	551
Precinct 7628 - None	78	153	960	241	1	0	9	231
Precinct 7628 - None	119	285	960	428	0	2	22	404
Precinct 7629 - None	57	138	809	208	3	0	10	195
Precinct 7629 - None	110	217	809	343	0	1	15	327
Precinct 7631 - None	98	153	1,155	270	2	0	17	251
Precinct 7631 - None	211	336	1,155	577	0	0	30	547
Precinct 7632 - None	82	185	1,124	289	3	0	19	267
Precinct 7632 - None	194	341	1,124	561	0	0	26	535
Precinct 7633 - None	42	89	741	137	0	0	6	131
Precinct 7633 - None	166	192	741	392	3	0	31	358
Precinct 7634 - None	84	89	900	195	-1	0	23	173
Precinct 7634 - None	179	203	900	421	0	0	39	382
Precinct 7635 - None	54	98	840	158	0	0	6	152
Precinct 7635 - None	151	213	840	382	2	1	15	364
Precinct 7636 - None	86	145	938	251	1	0	19	231
Precinct 7636 - None	172	269	938	465	1	0	23	441
Precinct 7637 - None	78	105	809	193	-2	0	12	183
Precinct 7637 - None	175	207	809	404	-1	0	23	382
Precinct 7638 - None	124	143	1,467	295	0	0	28	267
Precinct 7638 - None	418	401	1,467	871	5	1	46	819
Precinct 7639 - None	83	138	1,011	242	-2	0	23	221
Precinct 7639 - None	216	304	1,011	559	0	1	38	520
Precinct 7641 - None	83	109	972	205	0	0	13	192
Precinct 7641 - None	234	286	972	549	0	0	29	520
Precinct 7642 - None	55	87	937	153	0	0	11	142
Precinct 7642 - None	189	156	937	394	-1	1	49	345
Precinct 7643 - None	56	92	920	169	0	0	21	148
Precinct 7643 - None	221	248	920	507	1	3	34	469
Precinct 7644 - None	129	182	1,175	330	2	0	17	311
Precinct 7644 - None	241	284	1,175	554	2	0	27	525
Precinct 7645 - None	41	71	640	120	-1	0	9	112
Precinct 7645 - None	179	171	640	377	0	1	26	350
Precinct 7646 - None	83	166	1,100	267	-1	0	19	249
Precinct 7646 - None	245	319	1,100	592	4	0	24	564
Precinct 7647 - None	71	120	1,075	205	0	0	14	191
Precinct 7647 - None	107	164	1,075	283	0	0	12	271
Precinct 7648 MB - None	0	0	1	0	0	0	0	0
Precinct 7649 - None	60	102	891	178	3	0	13	162
Precinct 7649 - None	165	203	891	395	2	1	24	368
Precinct 7651 - None	69	90	677	166	-5	0	12	159
Precinct 7651 - None	144	179	677	351	5	0	23	323
Precinct 7652 - None	52	75	628	135	0	0	8	127
Precinct 7652 - None	118	161	628	301	4	0	18	279
Precinct 7653 - None	119	162	1,280	300	0	0	19	281
Precinct 7653 - None	270	358	1,280	673	0	2	43	628
Precinct 7701 - None	87	195	1,064	296	-1	0	15	282
Precinct 7701 - None	230	332	1,064	597	1	0	34	562
Precinct 7702 - None	64	104	748	180	-2	0	14	168
Precinct 7702 - None	159	228	748	415	0	2	26	387
Precinct 7703 MB - None	24	39	171	79	4	2	10	63
Precinct 7704 - None	96	145	1,008	257	1	0	15	241
Precinct 7704 - None	234	295	1,008	557	1	1	26	529
Precinct 7705 - None	60	83	568	149	-2	0	8	143
Precinct 7705 - None	141	178	568	335	0	0	16	319
Precinct 7706 - None	103	140	840	252	1	0	8	243
Precinct 7706 - None	187	259	840	467	-1	0	22	446
