Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 7305 - Election Day	147	80	871	240	0	0	13	227
Precinct 7305 - Vote By Mail	285	155	871	460	0	0	20	440
Precinct 7306 - Election Day	189	114	1,056	317	0	0	14	303
Precinct 7306 - Vote By Mail	314	141	1,056	498	0	0	43	455
Precinct 7307 - Election Day	131	69	767	210	0	1	9	200
Precinct 7307 - Vote By Mail	191	128	767	346	3	0	24	319
Precinct 7308 - Election Day	116	52	603	177	0	1	8	168
Precinct 7308 - Vote By Mail	198	99	603	313	4	0	12	297
Precinct 7309 - Election Day	148	97	884	263	0	0	18	245
Precinct 7309 - Vote By Mail	247	154	884	439	4	0	34	401
Precinct 7311 - Election Day	159	91	917	268	2	0	16	250
Precinct 7311 - Vote By Mail	258	168	917	448	-3	0	25	426
Precinct 7312 - Election Day	103	86	821	203	0	0	14	189
Precinct 7312 - Vote By Mail	236	184	821	470	3	0	47	420
Precinct 7313 - Election Day	139	67	968	225	1	0	18	206
Precinct 7313 - Vote By Mail	291	154	968	485	5	0	35	445
Precinct 7314 - Election Day	72	36	787	125	0	0	17	108
Precinct 7314 - Vote By Mail	155	61	787	271	-2	0	57	216
Precinct 7315 - Election Day	140	62	760	220	-2	0	20	202
Precinct 7315 - Vote By Mail	172	88	760	282	2	0	20	260
Precinct 7316 - Election Day	126	63	853	205	0	0	16	189
Precinct 7316 - Vote By Mail	221	109	853	367	1	1	35	330
Precinct 7317 - Election Day	116	59	904	189	0	0	14	175
Precinct 7317 - Vote By Mail	265	150	904	454	0	0	39	415
Precinct 7318 - Election Day	105	63	727	179	0	0	11	168
Precinct 7318 - Vote By Mail	232	124	727	390	0	0	34	356
Precinct 7319 - Election Day	171	103	1,079	301	1	1	25	274
Precinct 7319 - Vote By Mail	296	176	1,079	516	4	1	39	472
Precinct 7321 - Election Day	82	56	671	149	0	0	11	138
Precinct 7321 - Vote By Mail	181	82	671	286	1	0	22	263
Precinct 7322 - Election Day	31	24	874	65	0	0	10	55
Precinct 7322 - Vote By Mail	206	71	874	337	0	0	60	277
Precinct 7323 - Election Day	127	86	950	234	0	0	21	213
Precinct 7323 - Vote By Mail	267	142	950	455	2	0	44	409
Precinct 7324 - Election Day	113	58	755	190	1	0	18	171
Precinct 7324 - Vote By Mail	235	103	755	364	2	0	24	338
Precinct 7325 - Election Day	131	90	904	243	0	0	22	221
Precinct 7325 - Vote By Mail	259	144	904	436	3	1	29	403
Precinct 7326 - Election Day	131	55	876	200	0	0	14	186
Precinct 7326 - Vote By Mail	258	135	876	430	2	0	35	393
Precinct 7327 - Election Day	38	24	699	71	0	0	9	62
Precinct 7327 - Vote By Mail	157	67	699	276	-1	0	53	224
Precinct 7328 - Election Day	53	23	973	94	-2	0	20	76
Precinct 7328 - Vote By Mail	230	79	973	394	0	0	85	309
Precinct 7329 - Election Day	69	33	640	112	0	0	10	102
Precinct 7329 - Vote By Mail	178	109	640	321	5	0	29	287
Precinct 7331 - Election Day	121	74	852	213	-1	0	19	195
Precinct 7331 - Vote By Mail	269	153	852	461	3	0	36	422
Precinct 7332 - Election Day	132	81	834	225	0	0	12	213
Precinct 7332 - Vote By Mail	233	99	834	364	1	1	30	332
Precinct 7333 - Election Day	182	95	1,044	298	0	0	21	277
Precinct 7333 - Vote By Mail	348	159	1,044	543	5	0	31	507
Precinct 7334 - Election Day	118	64	881	199	0	0	17	182
Precinct 7334 - Vote By Mail	293	134	881	462	5	0	30	427
Precinct 7335 - Election Day	152	61	970	225	0	0	12	213
Precinct 7335 - Vote By Mail	312	176	970	523	3	0	32	488
Precinct 7336 - Election Day	140	82	955	238	-1	0	17	222
Precinct 7336 - Vote By Mail	303	185	955	523	3	0	32	488
Precinct 7337 - Election Day	96	71	851	179	0	0	12	167
Precinct 7337 - Vote By Mail	287	143	851	464	3	0	31	430
Precinct 7338 - Election Day	86	51	915	153	1	0	15	137
Precinct 7338 - Vote By Mail	225	136	915	426	1	0	64	361
Precinct 7339 - Election Day	110	59	669	174	0	0	5	169
Precinct 7339 - Vote By Mail	195	88	669	309	0	0	26	283
Precinct 7341 - Election Day	159	86	908	260	0	0	15	245
Precinct 7341 - Vote By Mail	259	113	908	401	3	0	26	372
Precinct 7342 - Election Day	200	113	947	334	-1	0	22	313
Precinct 7342 - Vote By Mail	267	121	947	414	1	0	25	388
Precinct 7343 - Election Day	137	84	731	234	1	0	12	221
Precinct 7343 - Vote By Mail	215	79	731	316	6	0	16	294
Precinct 7344 - Election Day	198	70	1,110	291	1	0	22	268
Precinct 7344 - Vote By Mail	373	140	1,110	538	-4	0	29	513
Precinct 7345 - Election Day	201	108	1,141	329	-1	0	21	309
Precinct 7345 - Vote By Mail	325	163	1,141	521	3	1	29	488
Precinct 7346 - Election Day	158	76	920	250	1	0	15	234
Precinct 7346 - Vote By Mail	268	94	920	384	-2	0	24	362
Precinct 7347 - Election Day	160	60	1,040	241	1	0	20	220
Precinct 7347 - Vote By Mail	328	118	1,040	480	6	0	28	446
Precinct 7348 - Election Day	126	65	861	210	1	0	18	191
Precinct 7348 - Vote By Mail	239	95	861	353	-1	0	20	334
Precinct 7349 - Election Day	167	70	957	248	0	0	11	237
Precinct 7349 - Vote By Mail	286	110	957	427	3	1	27	396
Precinct 7501 - Election Day	98	64	565	172	-1	0	11	162
Precinct 7501 - Vote By Mail	178	108	565	308	4	0	18	286
Precinct 7502 - Election Day	113	59	784	180	1	0	7	172
Precinct 7502 - Vote By Mail	264	141	784	447	2	0	40	405
Precinct 7503 - Election Day	113	81	764	208	1	0	13	194
Precinct 7503 - Vote By Mail	237	117	764	388	4	1	29	354
Precinct 7504 - Election Day	66	29	503	112	0	0	17	95
Precinct 7504 - Vote By Mail	122	71	503	222	2	0	27	193
Precinct 7505 - Election Day	80	63	869	158	2	0	13	143
Precinct 7505 - Vote By Mail	246	233	869	532	5	1	47	479
Precinct 7506 - Election Day	146	65	999	226	0	1	14	211
Precinct 7506 - Vote By Mail	310	135	999	473	3	0	25	445
Precinct 7507 - Election Day	104	89	955	211	0	0	18	193
Precinct 7507 - Vote By Mail	210	111	955	344	-2	1	24	321
Precinct 7508 - Election Day	100	42	727	154	0	0	12	142
Precinct 7508 - Vote By Mail	275	111	727	427	3	1	37	386
Precinct 7509/7511 - Election Day	156	59	932	235	3	0	17	215
Precinct 7509/7511 - Vote By Mail	295	125	932	470	4	0	46	420
Precinct 7512 - Election Day	100	35	612	150	0	0	15	135
Precinct 7512 - Vote By Mail	197	64	612	283	-1	0	23	261
Precinct 7513 - Election Day	134	67	818	225	0	0	24	201
Precinct 7513 - Vote By Mail	220	78	818	315	3	0	14	298
Precinct 7514 - Election Day	70	50	874	140	0	0	20	120
Precinct 7514 - Vote By Mail	183	79	874	305	1	0	42	262
Precinct 7515 - Election Day	112	85	869	212	0	0	15	197
Precinct 7515 - Vote By Mail	230	141	869	389	-1	0	19	371
Precinct 7516 - Election Day	107	52	922	172	1	0	12	159
Precinct 7516 - Vote By Mail	345	146	922	538	-1	0	48	491
Precinct 7517 - Election Day	200	74	863	289	0	0	15	274
Precinct 7517 - Vote By Mail	283	107	863	410	0	0	20	390
Precinct 7518 - Election Day	215	83	950	309	0	0	11	298
Precinct 7518 - Vote By Mail	308	137	950	480	2	1	32	445
Precinct 7519 - Election Day	154	62	737	224	0	0	8	216
Precinct 7519 - Vote By Mail	249	84	737	355	1	0	21	333
Precinct 7521 - Election Day	183	86	812	292	6	0	17	269
Precinct 7521 - Vote By Mail	234	97	812	354	0	0	23	331
Precinct 7522 - Election Day	144	55	764	207	0	0	8	199
Precinct 7522 - Vote By Mail	278	94	764	397	2	0	23	372
Precinct 7523 - Election Day	176	89	747	275	-1	0	11	265
Precinct 7523 - Vote By Mail	258	81	747	359	3	1	16	339
Precinct 7524 - Election Day	106	65	615	181	1	0	9	171
Precinct 7524 - Vote By Mail	167	82	615	262	3	0	10	249
Precinct 7525 - Election Day	136	56	800	205	0	0	13	192
Precinct 7525 - Vote By Mail	230	90	800	341	-1	0	22	320
Precinct 7526 - Election Day	187	86	1,011	292	0	0	19	273
Precinct 7526 - Vote By Mail	351	170	1,011	552	2	0	29	521
Precinct 7527/7528 - Election Day	128	67	725	211	0	0	16	195
Precinct 7527/7528 - Vote By Mail	226	87	725	339	0	0	26	313
Precinct 7529 - Election Day	197	83	948	295	-3	0	18	280
Precinct 7529 - Vote By Mail	334	121	948	486	1	0	30	455
Precinct 7531 - Election Day	154	59	865	228	-1	0	16	213
Precinct 7531 - Vote By Mail	297	119	865	442	1	0	25	416
Precinct 7532 - Election Day	156	69	852	246	3	0	18	225
Precinct 7532 - Vote By Mail	247	131	852	398	0	0	20	378
Precinct 7533 - Election Day	243	104	1,015	357	0	0	10	347
Precinct 7533 - Vote By Mail	353	112	1,015	490	0	0	25	465
Precinct 7534 - Election Day	226	80	936	322	0	0	16	306
Precinct 7534 - Vote By Mail	286	107	936	415	0	0	22	393
Precinct 7535 - Election Day	182	69	767	262	2	0	9	251
Precinct 7535 - Vote By Mail	261	93	767	387	3	0	30	354
Precinct 7536 - Election Day	206	65	863	291	-1	0	21	271
Precinct 7536 - Vote By Mail	278	116	863	421	0	0	27	394
Precinct 7537 - Election Day	175	53	752	240	-1	0	13	228
Precinct 7537 - Vote By Mail	249	97	752	363	0	0	17	346
Precinct 7538 - Election Day	152	75	771	246	0	0	19	227
Precinct 7538 - Vote By Mail	268	100	771	400	2	1	29	368
Precinct 7539 - Election Day	225	93	922	330	0	0	12	318
Precinct 7539 - Vote By Mail	303	102	922	428	2	0	21	405
Precinct 7541 - Election Day	165	70	805	248	0	0	13	235
Precinct 7541 - Vote By Mail	275	110	805	400	0	0	15	385
Precinct 7542 - Election Day	185	77	821	272	0	0	10	262
Precinct 7542 - Vote By Mail	278	93	821	389	0	0	18	371
Precinct 7543 - Election Day	136	59	909	216	0	0	21	195
Precinct 7543 - Vote By Mail	314	127	909	467	3	0	23	441
Precinct 7544 - Election Day	163	79	898	258	0	0	16	242
Precinct 7544 - Vote By Mail	315	140	898	479	4	0	20	455
Precinct 7545 - Election Day	195	66	918	273	0	1	11	261
Precinct 7545 - Vote By Mail	317	138	918	480	-1	0	26	455
Precinct 7546 - Election Day	194	97	982	304	0	0	13	291
Precinct 7546 - Vote By Mail	357	131	982	517	5	0	24	488
Precinct 7547 - Election Day	212	93	1,029	315	0	0	10	305
Precinct 7547 - Vote By Mail	336	152	1,029	505	2	0	15	488
Precinct 7548 - Election Day	211	91	1,073	319	1	0	16	302
Precinct 7548 - Vote By Mail	332	155	1,073	512	1	0	24	487
Precinct 7549 - Election Day	130	68	811	215	0	0	17	198
Precinct 7549 - Vote By Mail	277	123	811	431	-3	0	34	400
Precinct 7551 - Election Day	144	89	741	239	0	0	6	233
Precinct 7551 - Vote By Mail	245	125	741	394	1	0	23	370
Precinct 7552 - Election Day	145	84	727	241	1	0	11	229
Precinct 7552 - Vote By Mail	235	101	727	361	1	0	24	336
Precinct 7553 MB - Vote By Mail	78	39	180	126	1	0	8	117
Precinct 7554 - Election Day	136	99	808	247	0	0	12	235
Precinct 7554 - Vote By Mail	250	162	808	442	4	0	26	412
Precinct 7555 - Election Day	163	113	886	290	-6	0	20	276
Precinct 7555 - Vote By Mail	272	153	886	459	1	0	33	425
Precinct 7556/7557 - Election Day	169	98	969	275	1	0	7	267
Precinct 7556/7557 - Vote By Mail	365	176	969	573	0	0	32	541
Precinct 7601 - Election Day	125	50	767	191	0	0	16	175
Precinct 7601 - Vote By Mail	201	70	767	290	1	0	18	271
Precinct 7602 - Election Day	141	56	901	213	0	0	16	197
Precinct 7602 - Vote By Mail	253	101	901	379	3	0	22	354
Precinct 7603 - Election Day	176	55	830	250	0	1	18	231
Precinct 7603 - Vote By Mail	273	81	830	376	0	0	22	354
Precinct 7604 - Election Day	188	61	954	266	0	0	17	249
Precinct 7604 - Vote By Mail	234	93	954	352	2	0	23	327
Precinct 7605 - Election Day	80	28	648	120	0	0	12	108
Precinct 7605 - Vote By Mail	132	42	648	203	-1	0	30	174
Precinct 7606 - Election Day	120	57	924	205	3	0	25	177
Precinct 7606 - Vote By Mail	213	90	924	330	1	0	26	303
Precinct 7607 - Election Day	123	75	960	215	-1	0	18	198
Precinct 7607 - Vote By Mail	259	117	960	407	3	0	28	376
Precinct 7608 - Election Day	35	22	392	70	0	0	13	57
Precinct 7608 - Vote By Mail	75	42	392	136	0	0	19	117
Precinct 7609 - Election Day	65	32	926	120	-1	0	24	97
Precinct 7609 - Vote By Mail	208	88	926	352	5	0	51	296
Precinct 7611 - Election Day	71	39	755	126	0	0	16	110
Precinct 7611 - Vote By Mail	154	69	755	269	2	0	44	223
Precinct 7612 - Election Day	57	27	583	97	1	0	12	84
Precinct 7612 - Vote By Mail	167	70	583	265	0	0	28	237
Precinct 7613 - Election Day	127	56	908	204	-1	0	22	183
Precinct 7613 - Vote By Mail	216	95	908	340	1	0	28	311
Precinct 7614 - Election Day	125	70	1,029	223	2	0	26	195
Precinct 7614 - Vote By Mail	240	112	1,029	375	1	0	22	352
Precinct 7615 - Election Day	96	32	762	162	2	0	32	128
Precinct 7615 - Vote By Mail	155	58	762	237	-2	0	26	213
Precinct 7616 - Election Day	217	84	1,203	324	0	1	22	301
Precinct 7616 - Vote By Mail	469	184	1,203	686	0	0	33	653
Precinct 7617 - Election Day	54	34	768	102	1	0	13	88
Precinct 7617 - Vote By Mail	155	77	768	261	0	0	29	232
Precinct 7618 - Election Day	101	56	862	168	0	0	11	157
Precinct 7618 - Vote By Mail	287	97	862	407	4	0	19	384
Precinct 7619 - Election Day	160	46	1,063	219	0	0	13	206
Precinct 7619 - Vote By Mail	388	138	1,063	563	-1	0	38	526
Precinct 7621 - Election Day	176	95	1,320	287	1	0	15	271
Precinct 7621 - Vote By Mail	461	164	1,320	668	4	0	39	625
