Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 7008 - None	386	131	932	546	2	0	27	517
Precinct 7009 - None	135	40	905	185	0	0	10	175
Precinct 7009 - None	381	121	905	513	0	0	11	502
Precinct 7011 - None	144	48	985	204	0	0	12	192
Precinct 7011 - None	226	57	985	294	-1	0	12	283
Precinct 7012 - None	225	75	1,109	313	0	0	13	300
Precinct 7012 - None	433	137	1,109	594	1	1	22	570
Precinct 7013 - None	195	58	956	267	0	0	14	253
Precinct 7013 - None	358	121	956	501	3	0	19	479
Precinct 7014 - None	280	83	1,460	367	-2	0	6	363
Precinct 7014 - None	566	208	1,460	802	0	0	28	774
Precinct 7015 MB - None	36	6	95	44	0	0	2	42
Precinct 7016 - None	118	40	918	171	1	1	11	158
Precinct 7016 - None	182	86	918	280	-1	1	12	268
Precinct 7017 - None	105	32	754	149	0	1	11	137
Precinct 7017 - None	200	35	754	252	2	1	14	235
Precinct 7018 - None	102	38	977	155	0	0	15	140
Precinct 7018 - None	277	137	977	448	-2	1	35	414
Precinct 7019 - None	134	31	899	182	4	0	13	165
Precinct 7019 - None	279	104	899	413	1	0	29	383
Precinct 7021 - None	149	27	947	184	0	0	8	176
Precinct 7021 - None	239	54	947	305	-1	0	13	293
Precinct 7022 - None	162	43	945	215	0	0	10	205
Precinct 7022 - None	247	79	945	352	0	0	26	326
Precinct 7023 - None	129	37	928	178	-1	1	12	166
Precinct 7023 - None	280	97	928	400	1	0	22	377
Precinct 7024 - None	50	16	414	70	0	1	3	66
Precinct 7024 - None	59	16	414	78	0	0	3	75
Precinct 7025 - None	62	14	477	85	0	0	9	76
Precinct 7025 - None	92	34	477	128	-1	0	3	126
Precinct 7026 - None	94	46	1,011	149	0	0	9	140
Precinct 7026 - None	287	134	1,011	455	0	0	34	421
Precinct 7027 - None	134	40	869	195	0	0	21	174
Precinct 7027 - None	223	102	869	353	-1	0	29	325
Precinct 7028 - None	164	41	850	213	-1	0	9	205
Precinct 7028 - None	216	52	850	282	0	0	14	268
Precinct 7029 - None	128	41	901	184	0	0	15	169
Precinct 7029 - None	193	52	901	251	0	0	6	245
Precinct 7030 - None	80	36	759	119	0	0	3	116
Precinct 7030 - None	229	111	759	357	0	0	17	340
Precinct 7031 - None	68	16	641	91	0	0	7	84
Precinct 7031 - None	223	66	641	309	-1	1	20	289
Precinct 7032 - None	117	40	904	173	1	1	14	157
Precinct 7032 - None	206	89	904	316	2	0	19	295
Precinct 7033 - None	127	53	798	191	1	0	10	180
Precinct 7033 - None	192	45	798	247	-2	0	12	237
Precinct 7034 - None	124	60	958	197	0	0	13	184
Precinct 7034 - None	148	46	958	201	0	0	7	194
Precinct 7035 - None	81	34	606	122	1	0	6	115
Precinct 7035 - None	180	71	606	262	-1	0	12	251
Precinct 7036 - None	81	29	921	117	0	0	7	110
Precinct 7036 - None	210	110	921	342	2	0	20	320
Precinct 7037 - None	94	37	735	135	-5	0	9	131
Precinct 7037 - None	74	18	735	98	-1	0	7	92
Precinct 7038 - None	99	27	911	135	0	0	9	126
Precinct 7038 - None	215	114	911	351	0	0	22	329
Precinct 7039 - None	126	44	784	178	1	0	7	170
Precinct 7039 - None	185	100	784	306	3	1	17	285
Precinct 7041 MB - None	18	14	61	33	0	0	1	32
Precinct 7042 - None	91	25	639	118	0	0	2	116
Precinct 7042 - None	161	83	639	258	0	0	14	244
Precinct 7043 - None	122	47	957	176	0	0	7	169
Precinct 7043 - None	278	101	957	404	-1	0	26	379
Precinct 7044 - None	116	39	827	167	1	1	10	155
Precinct 7044 - None	127	46	827	193	0	0	20	173
Precinct 7045 - None	76	29	779	120	0	0	15	105
Precinct 7045 - None	193	124	779	344	2	0	25	317
Precinct 7046 - None	69	22	402	94	0	0	3	91
Precinct 7046 - None	100	58	402	175	1	0	16	158
Precinct 7047 - None	82	30	823	119	0	0	7	112
Precinct 7047 - None	244	112	823	388	1	0	31	356
Precinct 7048 - None	104	33	858	150	3	0	10	137
Precinct 7048 - None	217	77	858	318	4	1	19	294
Precinct 7049 - None	114	45	792	173	-1	0	15	159
Precinct 7049 - None	172	114	792	305	2	0	17	286
Precinct 7051 - None	82	22	861	114	0	0	10	104
Precinct 7051 - None	241	109	861	380	1	1	28	350
Precinct 7052 - None	117	35	852	161	1	0	8	152
Precinct 7052 - None	259	116	852	402	-1	0	28	375
Precinct 7053 - None	76	18	548	102	0	0	8	94
Precinct 7053 - None	176	90	548	278	0	0	12	266
Precinct 7054 - None	159	43	1,073	215	1	0	12	202
Precinct 7054 - None	291	100	1,073	410	5	0	14	391
Precinct 7055 - None	139	47	808	190	-3	0	7	186
Precinct 7055 - None	282	138	808	440	-1	0	21	420
Precinct 7101 MB - None	95	22	155	120	-1	0	4	117
Precinct 7201 - None	158	76	936	245	1	0	10	234
Precinct 7201 - None	333	157	936	518	1	0	27	490
Precinct 7202 - None	148	71	850	227	-1	0	9	219
Precinct 7202 - None	251	164	850	431	2	0	14	415
Precinct 7203 - None	199	81	921	291	3	0	8	280
Precinct 7203 - None	270	137	921	423	0	0	16	407
Precinct 7204 - None	158	67	918	233	0	0	8	225
Precinct 7204 - None	332	173	918	531	-1	0	27	505
Precinct 7205 - None	149	79	875	251	2	0	21	228
Precinct 7205 - None	284	182	875	485	0	0	19	466
Precinct 7206 - None	97	33	378	135	1	0	4	130
Precinct 7206 - None	125	59	378	191	0	0	7	184
Precinct 7207 - None	147	39	812	196	-2	0	12	186
Precinct 7207 - None	291	118	812	434	4	0	21	409
Precinct 7208 - None	79	26	600	111	-1	0	7	105
Precinct 7208 - None	223	84	600	328	-4	0	25	307
Precinct 7209 - None	66	37	626	107	-4	0	8	103
Precinct 7209 - None	217	181	626	423	-1	0	26	398
Precinct 7301 - None	152	56	1,016	228	-1	0	21	208
Precinct 7301 - None	286	108	1,016	435	2	0	39	394
Precinct 7302 - None	124	54	814	188	0	0	10	178
Precinct 7302 - None	295	132	814	458	0	1	30	427
Precinct 7303 - None	183	84	1,042	281	0	0	14	267
Precinct 7303 - None	316	133	1,042	482	-1	0	34	449
Precinct 7304 - None	203	63	1,002	278	0	0	12	266
Precinct 7304 - None	303	169	1,002	493	-2	0	23	472
Precinct 7305 - None	153	71	871	240	0	1	15	224
Precinct 7305 - None	284	152	871	460	2	0	22	436
Precinct 7306 - None	201	91	1,056	317	3	0	22	292
Precinct 7306 - None	319	139	1,056	498	-2	0	42	458
Precinct 7307 - None	157	48	767	210	-1	0	6	205
Precinct 7307 - None	228	97	767	346	2	0	19	325
Precinct 7308 - None	120	48	603	177	0	0	9	168
Precinct 7308 - None	194	98	603	313	2	0	19	292
Precinct 7309 - None	159	80	884	263	2	0	22	239
Precinct 7309 - None	292	116	884	439	4	0	27	408
Precinct 7311 - None	184	73	917	268	2	1	8	257
Precinct 7311 - None	295	129	917	448	-6	0	30	424
Precinct 7312 - None	129	64	821	203	0	0	10	193
Precinct 7312 - None	263	184	821	470	1	0	22	447
Precinct 7313 - None	148	58	968	225	3	0	16	206
Precinct 7313 - None	297	150	968	485	3	0	35	447
Precinct 7314 - None	76	30	787	125	0	0	19	106
Precinct 7314 - None	161	60	787	271	-1	0	51	221
Precinct 7315 - None	149	63	760	220	-5	0	13	212
Precinct 7315 - None	188	73	760	282	1	0	20	261
Precinct 7316 - None	142	46	853	205	0	0	17	188
Precinct 7316 - None	236	96	853	367	1	0	34	332
Precinct 7317 - None	131	41	904	189	0	0	17	172
Precinct 7317 - None	297	137	904	454	-2	0	22	434
Precinct 7318 - None	111	57	727	179	1	0	10	168
Precinct 7318 - None	255	101	727	390	-3	0	37	356
Precinct 7319 - None	206	80	1,079	301	0	0	15	286
Precinct 7319 - None	340	147	1,079	516	1	0	28	487
Precinct 7321 - None	90	53	671	149	-2	0	8	143
Precinct 7321 - None	167	97	671	286	1	0	21	264
Precinct 7322 - None	39	18	874	65	-1	1	8	57
Precinct 7322 - None	165	110	874	337	-3	1	64	275
Precinct 7323 - None	156	59	950	234	0	0	19	215
Precinct 7323 - None	306	125	950	455	0	0	24	431
Precinct 7324 - None	119	57	755	190	-1	0	15	176
Precinct 7324 - None	247	88	755	364	1	0	28	335
Precinct 7325 - None	168	60	904	243	0	0	15	228
Precinct 7325 - None	259	137	904	436	1	1	38	396
Precinct 7326 - None	137	52	876	200	0	0	11	189
Precinct 7326 - None	287	120	876	430	1	0	22	407
Precinct 7327 - None	48	18	699	71	0	0	5	66
Precinct 7327 - None	140	91	699	276	-2	1	46	231
Precinct 7328 - None	59	20	973	94	-2	0	17	79
Precinct 7328 - None	216	88	973	394	3	0	87	304
Precinct 7329 - None	87	33	640	112	-17	0	9	120
Precinct 7329 - None	161	131	640	321	2	0	27	292
Precinct 7331 - None	128	71	852	213	1	0	13	199
Precinct 7331 - None	279	158	852	461	-1	0	25	437
Precinct 7332 - None	168	47	834	225	0	0	10	215
Precinct 7332 - None	262	85	834	364	-1	0	18	347
Precinct 7333 - None	207	68	1,044	298	0	0	23	275
Precinct 7333 - None	349	163	1,044	543	5	0	26	512
Precinct 7334 - None	144	42	881	199	1	1	11	186
Precinct 7334 - None	302	130	881	462	4	0	26	432
Precinct 7335 - None	160	51	970	225	1	0	13	211
Precinct 7335 - None	350	152	970	523	-2	0	23	502
Precinct 7336 - None	161	67	955	238	-1	0	11	228
Precinct 7336 - None	335	156	955	523	2	0	30	491
Precinct 7337 - None	107	62	851	179	-1	0	11	169
Precinct 7337 - None	267	167	851	464	-3	0	33	434
Precinct 7338 - None	101	44	915	153	0	0	8	145
Precinct 7338 - None	245	127	915	426	-3	0	57	372
Precinct 7339 - None	121	45	669	174	1	0	7	166
Precinct 7339 - None	216	77	669	309	-1	0	17	293
Precinct 7341 - None	186	60	908	260	0	0	14	246
Precinct 7341 - None	300	80	908	401	3	0	18	380
Precinct 7342 - None	233	85	947	334	0	0	16	318
Precinct 7342 - None	284	112	947	414	1	0	17	396
Precinct 7343 - None	179	47	731	234	0	0	8	226
Precinct 7343 - None	234	65	731	316	1	0	16	299
Precinct 7344 - None	217	55	1,110	291	0	0	19	272
Precinct 7344 - None	385	139	1,110	538	-3	0	17	524
Precinct 7345 - None	246	73	1,141	329	0	0	10	319
Precinct 7345 - None	383	120	1,141	521	2	0	16	503
Precinct 7346 - None	184	55	920	250	-3	0	14	239
Precinct 7346 - None	292	78	920	384	0	0	14	370
Precinct 7347 - None	192	39	1,040	241	-2	0	12	231
Precinct 7347 - None	380	83	1,040	480	4	0	13	463
Precinct 7348 - None	151	48	861	210	0	0	11	199
Precinct 7348 - None	252	86	861	353	-1	0	16	338
Precinct 7349 - None	176	62	957	248	-3	0	13	238
Precinct 7349 - None	285	114	957	427	3	0	25	399
Precinct 7501 - None	122	46	565	172	-1	0	5	168
Precinct 7501 - None	194	96	565	308	2	0	16	290
Precinct 7502 - None	130	45	784	180	1	0	4	175
Precinct 7502 - None	288	138	784	447	0	0	21	426
Precinct 7503 - None	149	46	764	208	0	0	13	195
Precinct 7503 - None	290	83	764	388	3	0	12	373
Precinct 7504 - None	68	37	503	112	1	0	6	105
Precinct 7504 - None	152	57	503	222	2	0	11	209
Precinct 7505 - None	91	53	869	158	1	0	13	144
Precinct 7505 - None	306	191	869	532	4	0	31	497
Precinct 7506 - None	177	40	999	226	-3	1	11	217
Precinct 7506 - None	351	95	999	473	1	0	26	446
Precinct 7507 - None	158	42	955	211	1	0	10	200
Precinct 7507 - None	273	65	955	344	-2	0	8	338
Precinct 7508 - None	107	35	727	154	-1	0	13	142
Precinct 7508 - None	296	104	727	427	4	0	23	400
Precinct 7509/7511 - None	174	53	932	235	3	0	5	227
Precinct 7509/7511 - None	340	100	932	470	1	0	29	440
Precinct 7512 - None	98	38	612	150	1	0	13	136
Precinct 7512 - None	193	77	612	283	0	1	12	270
Precinct 7513 - None	167	41	818	225	0	0	17	208
Precinct 7513 - None	229	71	818	315	0	0	15	300
Precinct 7514 - None	104	22	874	140	0	0	14	126
Precinct 7514 - None	219	55	874	305	3	0	28	274
Precinct 7515 - None	156	41	869	212	2	0	13	197
Precinct 7515 - None	275	99	869	389	-1	0	16	374
Precinct 7516 - None	120	41	922	172	2	1	8	161
Precinct 7516 - None	383	121	922	538	0	0	34	504
Precinct 7517 - None	237	33	863	289	1	0	18	270
Precinct 7517 - None	301	90	863	410	0	0	19	391
Precinct 7518 - None	242	53	950	309	2	0	12	295
Precinct 7518 - None	364	97	950	480	1	0	18	461
Precinct 7519 - None	174	44	737	224	0	0	6	218
Precinct 7519 - None	272	72	737	355	-1	0	12	344
Precinct 7521 - None	217	51	812	292	6	0	18	268
Precinct 7521 - None	269	71	812	354	-1	0	15	340
Precinct 7522 - None	165	33	764	207	0	1	8	198
Precinct 7522 - None	302	78	764	397	1	1	15	380
Precinct 7523 - None	226	39	747	275	0	0	10	265
Precinct 7523 - None	267	78	747	359	1	0	13	345
Precinct 7524 - None	131	40	615	181	1	0	9	171
Precinct 7524 - None	198	55	615	262	1	0	8	253
Precinct 7525 - None	153	39	800	205	2	0	11	192
Precinct 7525 - None	241	81	800	341	0	1	18	322
Precinct 7526 - None	228	56	1,011	292	-1	0	9	284
Precinct 7526 - None	397	133	1,011	552	1	0	21	530
Precinct 7527/7528 - None	147	50	725	211	0	0	14	197
Precinct 7527/7528 - None	250	71	725	339	0	0	18	321
Precinct 7529 - None	223	58	948	295	2	0	12	281
Precinct 7529 - None	361	104	948	486	-1	0	22	465
Precinct 7531 - None	183	38	865	228	0	0	7	221
Precinct 7531 - None	335	92	865	442	0	0	15	427
Precinct 7532 - None	185	45	852	246	1	0	15	230
Precinct 7532 - None	291	91	852	398	1	0	15	382
Precinct 7533 - None	283	63	1,015	357	1	1	9	346
Precinct 7533 - None	357	113	1,015	490	0	0	20	470
Precinct 7534 - None	246	65	936	322	-1	0	12	311
Precinct 7534 - None	308	93	936	415	0	0	14	401
Precinct 7535 - None	205	39	767	262	3	0	15	244
Precinct 7535 - None	295	69	767	387	0	0	23	364
Precinct 7536 - None	228	47	863	291	1	1	14	275
Precinct 7536 - None	326	83	863	421	-1	0	13	409
Precinct 7537 - None	194	37	752	240	-1	0	10	231
Precinct 7537 - None	260	89	752	363	1	1	12	349
Precinct 7538 - None	181	50	771	246	2	0	13	231
Precinct 7538 - None	288	95	771	400	0	0	17	383
Precinct 7539 - None	262	56	922	330	-1	0	13	318
Precinct 7539 - None	327	86	922	428	0	0	15	413
Precinct 7541 - None	191	47	805	248	-2	0	12	238
Precinct 7541 - None	307	81	805	400	0	0	12	388
Precinct 7542 - None	217	42	821	272	-1	0	14	259
Precinct 7542 - None	305	68	821	389	0	0	16	373
Precinct 7543 - None	166	41	909	216	-2	0	11	207
Precinct 7543 - None	347	102	909	467	2	0	16	449
Precinct 7544 - None	190	54	898	258	-2	0	16	244
Precinct 7544 - None	368	93	898	479	3	1	14	461
Precinct 7545 - None	208	53	918	273	-2	0	14	261
Precinct 7545 - None	347	119	918	480	-2	0	16	466
Precinct 7546 - None	242	49	982	304	0	0	13	291
Precinct 7546 - None	403	96	982	517	-1	0	19	499
Precinct 7547 - None	238	63	1,029	315	1	0	13	301
Precinct 7547 - None	389	97	1,029	505	2	1	16	486
Precinct 7548 - None	252	56	1,073	319	0	0	11	308
Precinct 7548 - None	377	121	1,073	512	1	0	13	498
Precinct 7549 - None	159	46	811	215	1	0	9	205
Precinct 7549 - None	321	96	811	431	-4	0	18	417
Precinct 7551 - None	181	50	741	239	0	0	8	231
Precinct 7551 - None	297	81	741	394	0	0	16	378
Precinct 7552 - None	180	54	727	241	2	0	5	234
Precinct 7552 - None	259	86	727	361	-1	0	17	345
Precinct 7553 MB - None	73	46	180	126	2	0	5	119
Precinct 7554 - None	175	65	808	247	1	0	6	240
Precinct 7554 - None	290	133	808	442	3	1	15	423
Precinct 7555 - None	202	77	886	290	-1	0	12	279
Precinct 7555 - None	313	125	886	459	-1	2	20	438
Precinct 7556/7557 - None	177	89	969	275	0	0	9	266
Precinct 7556/7557 - None	410	146	969	573	0	1	16	556
Precinct 7601 - None	145	33	767	191	1	0	12	178
Precinct 7601 - None	212	61	767	290	1	0	16	273
Precinct 7602 - None	159	39	901	213	0	0	15	198
Precinct 7602 - None	287	73	901	379	1	0	18	360
Precinct 7603 - None	201	39	830	250	-1	0	11	240
Precinct 7603 - None	300	65	830	376	-2	1	12	365
Precinct 7604 - None	198	49	954	266	1	2	16	247
Precinct 7604 - None	266	70	954	352	2	0	14	336
Precinct 7605 - None	95	15	648	120	0	0	10	110
Precinct 7605 - None	160	31	648	203	-1	1	12	191
Precinct 7606 - None	148	34	924	205	2	0	21	182
Precinct 7606 - None	252	68	924	330	0	1	9	320
Precinct 7607 - None	169	31	960	215	1	1	13	200
Precinct 7607 - None	296	88	960	407	2	0	21	384
Precinct 7608 - None	38	20	392	70	1	0	11	58
Precinct 7608 - None	85	32	392	136	0	0	19	117
Precinct 7609 - None	90	20	926	120	-1	0	11	110
Precinct 7609 - None	237	65	926	352	4	0	46	302
Precinct 7611 - None	90	25	755	126	1	0	10	115
Precinct 7611 - None	186	40	755	269	1	0	42	226
Precinct 7612 - None	64	22	583	97	2	0	9	86
Precinct 7612 - None	172	69	583	265	0	0	24	241
Precinct 7613 - None	156	28	908	204	3	0	17	184
Precinct 7613 - None	246	73	908	340	0	0	21	319
Precinct 7614 - None	172	36	1,029	223	4	0	11	208
Precinct 7614 - None	285	71	1,029	375	1	0	18	356
Precinct 7615 - None	109	32	762	162	2	0	19	141
Precinct 7615 - None	176	37	762	237	0	0	24	213
Precinct 7616 - None	221	78	1,203	324	5	0	20	299
Precinct 7616 - None	470	191	1,203	686	0	0	25	661
Precinct 7617 - None	69	19	768	102	1	0	13	88
Precinct 7617 - None	183	50	768	261	-1	0	29	233
Precinct 7618 - None	127	34	862	168	-2	0	9	161
Precinct 7618 - None	289	94	862	407	3	1	20	383
Precinct 7619 - None	159	55	1,063	219	-1	0	6	214
Precinct 7619 - None	398	140	1,063	563	-2	0	27	538
Precinct 7621 - None	206	71	1,320	287	-1	0	11	277
Precinct 7621 - None	471	167	1,320	668	2	0	28	638
Precinct 7622 - None	117	40	988	170	-1	0	14	157
Precinct 7622 - None	205	77	988	301	2	0	17	282
Precinct 7623 - None	144	31	746	184	1	0	8	175
Precinct 7623 - None	214	64	746	297	1	0	18	278
Precinct 7624 - None	112	29	859	142	-4	1	4	141
Precinct 7624 - None	230	44	859	290	1	0	15	274
Precinct 7625 - None	39	19	822	66	1	0	7	58
Precinct 7625 - None	291	98	822	475	0	1	85	389
Precinct 7626 - None	155	64	1,114	227	0	1	7	219
Precinct 7626 - None	390	195	1,114	612	-1	0	28	585
Precinct 7627 - None	182	67	1,187	267	-1	0	19	249
Precinct 7627 - None	337	212	1,187	582	2	1	30	549
Precinct 7628 - None	191	42	960	241	1	0	7	233
Precinct 7628 - None	323	82	960	428	0	0	23	405
Precinct 7629 - None	166	26	809	208	3	0	13	192
Precinct 7629 - None	252	80	809	343	0	0	11	332
Precinct 7631 - None	183	72	1,155	270	2	0	13	255
Precinct 7631 - None	408	142	1,155	577	0	0	27	550
Precinct 7632 - None	207	66	1,124	289	3	0	13	273
Precinct 7632 - None	409	139	1,124	561	0	0	13	548
Precinct 7633 - None	90	39	741	137	0	0	8	129
Precinct 7633 - None	241	115	741	392	3	0	33	356
Precinct 7634 - None	136	42	900	195	-1	0	18	178
Precinct 7634 - None	278	105	900	421	0	0	38	383
Precinct 7635 - None	112	41	840	158	0	0	5	153
Precinct 7635 - None	278	91	840	382	2	0	11	369
Precinct 7636 - None	166	67	938	251	1	0	17	233
Precinct 7636 - None	311	138	938	465	1	0	15	449
Precinct 7637 - None	125	60	809	193	-2	0	10	185
Precinct 7637 - None	247	142	809	404	-1	0	16	389
Precinct 7638 - None	182	88	1,467	295	0	0	25	270
Precinct 7638 - None	501	332	1,467	871	5	0	33	833
Precinct 7639 - None	157	71	1,011	242	-2	0	16	228
Precinct 7639 - None	341	186	1,011	559	0	0	32	527
Precinct 7641 - None	123	74	972	205	0	0	8	197
Precinct 7641 - None	352	170	972	549	0	0	27	522
Precinct 7642 - None	100	44	937	153	0	0	9	144
Precinct 7642 - None	243	102	937	394	-1	0	50	345
Precinct 7643 - None	108	48	920	169	0	0	13	156
Precinct 7643 - None	318	157	920	507	1	0	31	475
Precinct 7644 - None	232	82	1,175	330	2	0	14	314
Precinct 7644 - None	374	146	1,175	554	2	0	32	520
Precinct 7645 - None	93	21	640	120	-1	0	7	114
Precinct 7645 - None	241	115	640	377	0	0	21	356
Precinct 7646 - None	183	71	1,100	267	-1	0	14	254
Precinct 7646 - None	418	144	1,100	592	4	0	26	562
Precinct 7647 - None	154	41	1,075	205	0	0	10	195
Precinct 7647 - None	217	57	1,075	283	0	0	9	274
Precinct 7648 MB - None	0	0	1	0	0	0	0	0
Precinct 7649 - None	140	27	891	178	3	0	8	167
Precinct 7649 - None	278	98	891	395	2	0	17	376
Precinct 7651 - None	110	50	677	166	-5	0	11	160
Precinct 7651 - None	235	97	677	351	5	0	14	332
Precinct 7652 - None	98	31	628	135	0	0	6	129
Precinct 7652 - None	188	93	628	301	4	0	16	281
Precinct 7653 - None	211	73	1,280	300	0	0	16	284
Precinct 7653 - None	441	190	1,280	673	0	1	41	631
Precinct 7701 - None	210	80	1,064	296	-1	0	7	290
Precinct 7701 - None	393	171	1,064	597	1	0	32	564
Precinct 7702 - None	119	55	748	180	-2	0	8	174
Precinct 7702 - None	253	142	748	415	0	0	20	395
Precinct 7703 MB - None	49	17	171	79	4	0	9	66
Precinct 7704 - None	169	72	1,008	257	1	0	15	241
Precinct 7704 - None	351	177	1,008	557	1	1	27	528
Precinct 7705 - None	80	63	568	149	-2	0	8	143
Precinct 7705 - None	218	104	568	335	0	0	13	322
Precinct 7706 - None	160	85	840	252	1	0	6	245
Precinct 7706 - None	311	138	840	467	-1	0	19	449
