Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 1118 - Election Day	127	70	1,043	213	0	1	15	197
Precinct 1118 - Vote By Mail	315	131	1,043	476	-3	0	33	446
Precinct 1119 - Election Day	95	59	791	165	0	0	11	154
Precinct 1119 - Vote By Mail	266	97	791	386	0	0	23	363
Precinct 1121 - Election Day	89	56	691	160	0	0	15	145
Precinct 1121 - Vote By Mail	202	81	691	313	-1	0	31	283
Precinct 1122 - Election Day	69	29	632	110	0	0	12	98
Precinct 1122 - Vote By Mail	210	79	632	310	-1	0	22	289
Precinct 1123 - Election Day	108	63	915	179	0	1	7	171
Precinct 1123 - Vote By Mail	232	99	915	364	-1	1	33	331
Precinct 1124 - Election Day	78	61	819	152	0	2	11	139
Precinct 1124 - Vote By Mail	196	87	819	302	-2	1	20	283
Precinct 1125 - Election Day	93	57	1,047	159	1	0	8	150
Precinct 1125 - Vote By Mail	335	100	1,047	466	0	0	31	435
Precinct 1126 - Election Day	103	74	922	191	0	0	14	177
Precinct 1126 - Vote By Mail	260	119	922	400	-2	1	22	379
Precinct 1127 - Election Day	114	68	920	200	0	0	18	182
Precinct 1127 - Vote By Mail	233	117	920	382	-2	0	34	350
Precinct 1128 - Election Day	97	40	838	154	0	0	17	137
Precinct 1128 - Vote By Mail	249	81	838	362	0	0	32	330
Precinct 1129 - Election Day	132	72	980	227	1	0	22	204
Precinct 1129 - Vote By Mail	255	125	980	416	2	0	34	380
Precinct 1131 - Election Day	71	43	797	132	0	0	18	114
Precinct 1131 - Vote By Mail	245	114	797	371	0	0	12	359
Precinct 1132 - Election Day	100	59	969	179	2	0	18	159
Precinct 1132 - Vote By Mail	275	123	969	427	-1	0	30	398
Precinct 1133 - Election Day	92	57	863	161	1	0	11	149
Precinct 1133 - Vote By Mail	245	136	863	410	0	0	29	381
Precinct 1134 - Election Day	97	52	759	170	2	0	19	149
Precinct 1134 - Vote By Mail	201	94	759	318	-3	0	26	295
Precinct 1135 - Election Day	51	26	540	87	1	0	9	77
Precinct 1135 - Vote By Mail	199	77	540	295	1	0	18	276
Precinct 1136 - Election Day	87	51	829	144	0	0	6	138
Precinct 1136 - Vote By Mail	261	117	829	412	1	0	33	378
Precinct 1141 - Election Day	134	66	1,041	223	3	0	20	200
Precinct 1141 - Vote By Mail	332	129	1,041	484	-1	0	24	461
Precinct 1142 - Election Day	106	56	861	175	-1	0	14	162
Precinct 1142 - Vote By Mail	251	108	861	393	-2	0	36	359
Precinct 1143 - Election Day	151	66	1,034	229	1	0	11	217
Precinct 1143 - Vote By Mail	295	114	1,034	440	1	0	30	409
Precinct 1144 - Election Day	132	57	907	205	2	0	14	189
Precinct 1144 - Vote By Mail	259	92	907	387	0	1	35	351
Precinct 1145 - Election Day	106	66	888	189	1	0	16	172
Precinct 1145 - Vote By Mail	308	127	888	461	-3	0	29	435
Precinct 1146 - Election Day	118	61	1,011	186	-1	0	8	179
Precinct 1146 - Vote By Mail	294	133	1,011	454	0	0	27	427
Precinct 1147 - Election Day	124	65	877	210	4	0	17	189
Precinct 1147 - Vote By Mail	248	116	877	396	2	0	30	364
Precinct 1148 - Election Day	123	52	962	196	1	0	20	175
Precinct 1148 - Vote By Mail	279	126	962	444	0	1	38	405
Precinct 1149 - Election Day	127	71	907	210	1	0	11	198
Precinct 1149 - Vote By Mail	252	120	907	407	-6	0	41	372
Precinct 1152 - Election Day	120	54	864	198	-1	0	25	174
Precinct 1152 - Vote By Mail	263	98	864	388	0	0	27	361
Precinct 1153 - Election Day	128	58	951	210	0	0	24	186
Precinct 1153 - Vote By Mail	281	106	951	415	-1	2	27	387
Precinct 7001 - Election Day	105	57	776	176	0	0	14	162
Precinct 7001 - Vote By Mail	267	139	776	429	0	0	23	406
Precinct 7002 - Election Day	105	55	706	176	1	0	15	160
Precinct 7002 - Vote By Mail	203	111	706	332	1	0	17	314
Precinct 7003 - Election Day	126	93	884	238	0	0	19	219
Precinct 7003 - Vote By Mail	304	165	884	498	0	0	29	469
Precinct 7004 - Election Day	144	79	881	241	1	0	17	223
Precinct 7004 - Vote By Mail	320	149	881	496	1	0	26	469
Precinct 7005 - Election Day	186	60	847	253	1	0	6	246
Precinct 7005 - Vote By Mail	278	177	847	480	-1	0	26	455
Precinct 7006 - Election Day	160	74	917	254	1	0	19	234
Precinct 7006 - Vote By Mail	284	135	917	442	1	0	22	419
Precinct 7007 - Election Day	188	82	949	283	0	0	13	270
Precinct 7007 - Vote By Mail	314	173	949	516	-1	1	29	487
Precinct 7008 - Election Day	173	78	932	264	-1	0	14	251
Precinct 7008 - Vote By Mail	326	181	932	546	2	0	37	507
Precinct 7009 - Election Day	107	67	905	185	0	0	11	174
Precinct 7009 - Vote By Mail	310	173	905	513	0	0	30	483
Precinct 7011 - Election Day	117	71	985	204	0	0	16	188
Precinct 7011 - Vote By Mail	187	88	985	294	-1	0	20	275
Precinct 7012 - Election Day	186	111	1,109	313	0	0	16	297
Precinct 7012 - Vote By Mail	382	184	1,109	594	1	0	27	566
Precinct 7013 - Election Day	164	89	956	267	0	0	14	253
Precinct 7013 - Vote By Mail	285	176	956	501	3	0	37	461
Precinct 7014 - Election Day	223	129	1,460	367	-2	0	17	352
Precinct 7014 - Vote By Mail	516	239	1,460	802	0	1	46	755
Precinct 7015 MB - Vote By Mail	32	12	95	44	0	0	0	44
Precinct 7016 - Election Day	86	61	918	171	1	0	23	147
Precinct 7016 - Vote By Mail	195	72	918	280	-1	1	13	267
Precinct 7017 - Election Day	87	40	754	149	0	0	22	127
Precinct 7017 - Vote By Mail	152	78	754	252	2	0	20	230
Precinct 7018 - Election Day	86	46	977	155	0	0	23	132
Precinct 7018 - Vote By Mail	289	121	977	448	-2	0	40	410
Precinct 7019 - Election Day	106	54	899	182	4	0	18	160
Precinct 7019 - Vote By Mail	267	108	899	413	1	1	36	375
Precinct 7021 - Election Day	118	49	947	184	0	0	17	167
Precinct 7021 - Vote By Mail	205	75	947	305	-1	0	26	280
Precinct 7022 - Election Day	136	59	945	215	0	1	19	195
Precinct 7022 - Vote By Mail	212	107	945	352	0	1	32	319
Precinct 7023 - Election Day	108	53	928	178	-1	0	18	161
Precinct 7023 - Vote By Mail	235	135	928	400	1	0	29	370
Precinct 7024 - Election Day	32	33	414	70	0	0	5	65
Precinct 7024 - Vote By Mail	43	32	414	78	0	0	3	75
Precinct 7025 - Election Day	38	36	477	85	0	1	10	74
Precinct 7025 - Vote By Mail	68	52	477	128	-1	0	9	120
Precinct 7026 - Election Day	84	51	1,011	149	0	0	14	135
Precinct 7026 - Vote By Mail	310	115	1,011	455	0	1	29	425
Precinct 7027 - Election Day	101	69	869	195	0	0	25	170
Precinct 7027 - Vote By Mail	231	93	869	353	-1	0	30	324
Precinct 7028 - Election Day	119	75	850	213	-1	0	20	194
Precinct 7028 - Vote By Mail	167	91	850	282	0	0	24	258
Precinct 7029 - Election Day	116	44	901	184	0	1	23	160
Precinct 7029 - Vote By Mail	150	77	901	251	0	0	24	227
Precinct 7030 - Election Day	76	37	759	119	0	0	6	113
Precinct 7030 - Vote By Mail	253	89	759	357	0	1	14	342
Precinct 7031 - Election Day	58	23	641	91	0	1	9	81
Precinct 7031 - Vote By Mail	196	92	641	309	-1	0	22	288
Precinct 7032 - Election Day	101	55	904	173	1	0	16	156
Precinct 7032 - Vote By Mail	172	113	904	316	2	0	29	285
Precinct 7033 - Election Day	108	64	798	191	1	1	17	172
Precinct 7033 - Vote By Mail	149	76	798	247	-2	0	24	225
Precinct 7034 - Election Day	105	60	958	197	0	0	32	165
Precinct 7034 - Vote By Mail	118	67	958	201	0	0	16	185
Precinct 7035 - Election Day	66	47	606	122	1	0	8	113
Precinct 7035 - Vote By Mail	163	85	606	262	-1	0	15	248
Precinct 7036 - Election Day	65	41	921	117	0	0	11	106
Precinct 7036 - Vote By Mail	233	83	921	342	2	0	24	316
Precinct 7037 - Election Day	69	46	735	135	-5	0	25	115
Precinct 7037 - Vote By Mail	54	36	735	98	-1	0	9	90
Precinct 7038 - Election Day	84	36	911	135	0	0	15	120
Precinct 7038 - Vote By Mail	232	101	911	351	0	1	17	333
Precinct 7039 - Election Day	105	60	784	178	1	0	12	165
Precinct 7039 - Vote By Mail	190	86	784	306	3	0	27	276
Precinct 7041 MB - Vote By Mail	20	11	61	33	0	0	2	31
Precinct 7042 - Election Day	62	43	639	118	0	0	13	105
Precinct 7042 - Vote By Mail	165	72	639	258	0	0	21	237
Precinct 7043 - Election Day	119	47	957	176	0	0	10	166
Precinct 7043 - Vote By Mail	263	114	957	404	-1	0	28	377
Precinct 7044 - Election Day	77	71	827	167	1	0	18	148
Precinct 7044 - Vote By Mail	110	60	827	193	0	0	23	170
Precinct 7045 - Election Day	65	37	779	120	0	0	18	102
Precinct 7045 - Vote By Mail	220	95	779	344	2	1	26	315
Precinct 7046 - Election Day	56	25	402	94	0	0	13	81
Precinct 7046 - Vote By Mail	96	68	402	175	1	0	10	164
Precinct 7047 - Election Day	70	40	823	119	0	0	9	110
Precinct 7047 - Vote By Mail	254	96	823	388	1	0	37	350
Precinct 7048 - Election Day	78	53	858	150	3	0	16	131
Precinct 7048 - Vote By Mail	221	70	858	318	4	0	23	291
Precinct 7049 - Election Day	96	57	792	173	-1	0	21	153
Precinct 7049 - Vote By Mail	195	85	792	305	2	0	23	280
Precinct 7051 - Election Day	69	28	861	114	0	1	16	97
Precinct 7051 - Vote By Mail	229	116	861	380	1	0	34	345
Precinct 7052 - Election Day	84	66	852	161	1	0	10	150
Precinct 7052 - Vote By Mail	255	118	852	402	-1	0	30	373
Precinct 7053 - Election Day	61	30	548	102	0	0	11	91
Precinct 7053 - Vote By Mail	182	81	548	278	0	0	15	263
Precinct 7054 - Election Day	118	86	1,073	215	1	0	10	204
Precinct 7054 - Vote By Mail	264	107	1,073	410	5	0	34	371
Precinct 7055 - Election Day	112	71	808	190	-3	0	10	183
Precinct 7055 - Vote By Mail	277	141	808	440	-1	0	23	418
Precinct 7101 MB - Vote By Mail	74	40	155	120	-1	0	7	114
Precinct 7201 - Election Day	130	96	936	245	1	0	18	226
Precinct 7201 - Vote By Mail	297	172	936	518	1	1	47	469
Precinct 7202 - Election Day	136	79	850	227	-1	0	13	215
Precinct 7202 - Vote By Mail	245	151	850	431	2	0	33	396
Precinct 7203 - Election Day	166	97	921	291	3	0	25	263
Precinct 7203 - Vote By Mail	236	152	921	423	0	0	35	388
Precinct 7204 - Election Day	127	83	918	233	0	0	23	210
Precinct 7204 - Vote By Mail	293	201	918	531	-1	1	37	494
Precinct 7205 - Election Day	151	78	875	251	2	0	20	229
Precinct 7205 - Vote By Mail	272	184	875	485	0	0	29	456
Precinct 7206 - Election Day	80	48	378	135	1	0	6	128
Precinct 7206 - Vote By Mail	101	71	378	191	0	0	19	172
Precinct 7207 - Election Day	115	64	812	196	-2	0	19	179
Precinct 7207 - Vote By Mail	249	157	812	434	4	0	24	406
Precinct 7208 - Election Day	72	30	600	111	-1	0	10	102
Precinct 7208 - Vote By Mail	195	110	600	328	-4	0	27	305
Precinct 7209 - Election Day	61	41	626	107	-4	1	8	102
Precinct 7209 - Vote By Mail	227	153	626	423	-1	1	43	380
Precinct 7301 - Election Day	123	86	1,016	228	-1	0	20	209
Precinct 7301 - Vote By Mail	264	132	1,016	435	2	1	36	396
Precinct 7302 - Election Day	111	59	814	188	0	0	18	170
Precinct 7302 - Vote By Mail	270	145	814	458	0	0	43	415
Precinct 7303 - Election Day	156	102	1,042	281	0	0	23	258
Precinct 7303 - Vote By Mail	302	137	1,042	482	-1	0	44	439
Precinct 7304 - Election Day	153	102	1,002	278	0	0	23	255
Precinct 7304 - Vote By Mail	263	194	1,002	493	-2	0	38	457
Precinct 7305 - Election Day	139	87	871	240	0	0	14	226
Precinct 7305 - Vote By Mail	256	178	871	460	2	0	24	434
Precinct 7306 - Election Day	183	108	1,056	317	3	0	23	291
Precinct 7306 - Vote By Mail	305	149	1,056	498	-2	2	44	454
Precinct 7307 - Election Day	132	64	767	210	-1	0	15	196
Precinct 7307 - Vote By Mail	189	119	767	346	2	0	36	308
Precinct 7308 - Election Day	104	64	603	177	0	0	9	168
Precinct 7308 - Vote By Mail	176	113	603	313	2	0	22	289
Precinct 7309 - Election Day	139	102	884	263	2	0	20	241
Precinct 7309 - Vote By Mail	234	163	884	439	4	0	38	397
Precinct 7311 - Election Day	178	81	917	268	2	0	7	259
Precinct 7311 - Vote By Mail	270	152	917	448	-6	0	32	422
Precinct 7312 - Election Day	107	83	821	203	0	0	13	190
Precinct 7312 - Vote By Mail	253	165	821	470	1	0	51	418
Precinct 7313 - Election Day	127	79	968	225	3	0	16	206
Precinct 7313 - Vote By Mail	288	153	968	485	3	0	41	441
Precinct 7314 - Election Day	67	39	787	125	0	0	19	106
Precinct 7314 - Vote By Mail	165	71	787	271	-1	0	36	236
Precinct 7315 - Election Day	141	62	760	220	-5	0	22	203
Precinct 7315 - Vote By Mail	169	92	760	282	1	0	20	261
Precinct 7316 - Election Day	124	61	853	205	0	0	20	185
Precinct 7316 - Vote By Mail	201	123	853	367	1	0	42	324
Precinct 7317 - Election Day	115	56	904	189	0	0	18	171
Precinct 7317 - Vote By Mail	294	128	904	454	-2	1	33	422
Precinct 7318 - Election Day	99	68	727	179	1	0	11	167
Precinct 7318 - Vote By Mail	244	106	727	390	-3	0	43	350
Precinct 7319 - Election Day	162	111	1,079	301	0	0	28	273
Precinct 7319 - Vote By Mail	292	184	1,079	516	1	0	39	476
Precinct 7321 - Election Day	85	50	671	149	-2	0	16	135
Precinct 7321 - Vote By Mail	180	90	671	286	1	0	15	270
Precinct 7322 - Election Day	37	18	874	65	-1	0	11	55
Precinct 7322 - Vote By Mail	232	73	874	337	-3	0	35	305
Precinct 7323 - Election Day	120	93	950	234	0	0	21	213
Precinct 7323 - Vote By Mail	273	136	950	455	0	0	46	409
Precinct 7324 - Election Day	115	57	755	190	-1	0	19	172
Precinct 7324 - Vote By Mail	229	103	755	364	1	0	31	332
Precinct 7325 - Election Day	130	89	904	243	0	0	24	219
Precinct 7325 - Vote By Mail	270	132	904	436	1	0	33	402
Precinct 7326 - Election Day	113	65	876	200	0	0	22	178
Precinct 7326 - Vote By Mail	251	141	876	430	1	0	37	392
Precinct 7327 - Election Day	45	18	699	71	0	0	8	63
Precinct 7327 - Vote By Mail	185	70	699	276	-2	0	23	255
Precinct 7328 - Election Day	54	26	973	94	-2	0	16	80
Precinct 7328 - Vote By Mail	253	80	973	394	3	0	58	333
Precinct 7329 - Election Day	81	38	640	112	-17	0	10	119
Precinct 7329 - Vote By Mail	178	115	640	321	2	0	26	293
Precinct 7331 - Election Day	120	76	852	213	1	0	16	196
Precinct 7331 - Vote By Mail	278	149	852	461	-1	0	35	427
Precinct 7332 - Election Day	122	90	834	225	0	0	13	212
Precinct 7332 - Vote By Mail	204	120	834	364	-1	0	41	324
Precinct 7333 - Election Day	181	94	1,044	298	0	1	22	275
Precinct 7333 - Vote By Mail	317	188	1,044	543	5	0	33	505
Precinct 7334 - Election Day	130	52	881	199	1	0	16	182
Precinct 7334 - Vote By Mail	274	155	881	462	4	0	29	429
Precinct 7335 - Election Day	128	81	970	225	1	0	15	209
Precinct 7335 - Vote By Mail	293	196	970	523	-2	0	36	489
Precinct 7336 - Election Day	137	88	955	238	-1	0	14	225
Precinct 7336 - Vote By Mail	302	187	955	523	2	0	32	489
Precinct 7337 - Election Day	102	70	851	179	-1	0	8	172
Precinct 7337 - Vote By Mail	281	152	851	464	-3	0	34	433
Precinct 7338 - Election Day	100	38	915	153	0	0	15	138
Precinct 7338 - Vote By Mail	280	106	915	426	-3	1	42	386
Precinct 7339 - Election Day	97	64	669	174	1	0	12	161
Precinct 7339 - Vote By Mail	168	120	669	309	-1	0	22	288
Precinct 7341 - Election Day	151	83	908	260	0	0	26	234
Precinct 7341 - Vote By Mail	236	128	908	401	3	0	34	364
Precinct 7342 - Election Day	200	113	947	334	0	0	21	313
Precinct 7342 - Vote By Mail	260	130	947	414	1	0	23	390
Precinct 7343 - Election Day	149	67	731	234	0	0	18	216
Precinct 7343 - Vote By Mail	199	97	731	316	1	0	19	296
Precinct 7344 - Election Day	183	87	1,110	291	0	0	21	270
Precinct 7344 - Vote By Mail	338	175	1,110	538	-3	0	28	513
Precinct 7345 - Election Day	202	100	1,141	329	0	0	27	302
Precinct 7345 - Vote By Mail	318	168	1,141	521	2	0	33	486
Precinct 7346 - Election Day	136	96	920	250	-3	0	21	232
Precinct 7346 - Vote By Mail	228	139	920	384	0	0	17	367
Precinct 7347 - Election Day	143	74	1,040	241	-2	0	26	217
Precinct 7347 - Vote By Mail	308	131	1,040	480	4	0	37	439
Precinct 7348 - Election Day	114	76	861	210	0	0	20	190
Precinct 7348 - Vote By Mail	203	120	861	353	-1	0	31	323
Precinct 7349 - Election Day	141	91	957	248	-3	0	19	232
Precinct 7349 - Vote By Mail	252	135	957	427	3	0	37	387
Precinct 7501 - Election Day	88	72	565	172	-1	0	13	160
Precinct 7501 - Vote By Mail	175	109	565	308	2	1	21	284
Precinct 7502 - Election Day	114	56	784	180	1	0	9	170
Precinct 7502 - Vote By Mail	252	153	784	447	0	0	42	405
Precinct 7503 - Election Day	123	66	764	208	0	0	19	189
Precinct 7503 - Vote By Mail	227	126	764	388	3	0	32	353
Precinct 7504 - Election Day	62	36	503	112	1	0	13	98
Precinct 7504 - Vote By Mail	133	70	503	222	2	0	17	203
Precinct 7505 - Election Day	94	45	869	158	1	0	18	139
Precinct 7505 - Vote By Mail	296	178	869	532	4	0	54	474
Precinct 7506 - Election Day	137	71	999	226	-3	0	21	208
Precinct 7506 - Vote By Mail	259	167	999	473	1	0	46	426
Precinct 7507 - Election Day	122	63	955	211	1	0	25	185
Precinct 7507 - Vote By Mail	235	91	955	344	-2	0	20	326
Precinct 7508 - Election Day	86	48	727	154	-1	1	20	134
Precinct 7508 - Vote By Mail	258	117	727	427	4	1	47	375
Precinct 7509/7511 - Election Day	154	65	932	235	3	0	13	219
Precinct 7509/7511 - Vote By Mail	291	137	932	470	1	0	41	428
Precinct 7512 - Election Day	76	58	612	150	1	0	15	134
Precinct 7512 - Vote By Mail	156	100	612	283	0	0	27	256
Precinct 7513 - Election Day	116	81	818	225	0	0	28	197
Precinct 7513 - Vote By Mail	201	95	818	315	0	0	19	296
Precinct 7514 - Election Day	73	45	874	140	0	1	21	118
Precinct 7514 - Vote By Mail	184	82	874	305	3	0	36	266
Precinct 7515 - Election Day	118	75	869	212	2	0	17	193
Precinct 7515 - Vote By Mail	231	133	869	389	-1	0	26	364
Precinct 7516 - Election Day	107	51	922	172	2	0	12	158
Precinct 7516 - Vote By Mail	323	171	922	538	0	1	43	494
Precinct 7517 - Election Day	178	97	863	289	1	0	13	275
Precinct 7517 - Vote By Mail	266	128	863	410	0	0	16	394
Precinct 7518 - Election Day	183	106	950	309	2	0	18	289
Precinct 7518 - Vote By Mail	302	143	950	480	1	0	34	445
Precinct 7519 - Election Day	142	76	737	224	0	0	6	218
Precinct 7519 - Vote By Mail	217	109	737	355	-1	0	30	326
Precinct 7521 - Election Day	178	86	812	292	6	0	22	264
Precinct 7521 - Vote By Mail	215	123	812	354	-1	1	16	338
Precinct 7522 - Election Day	135	64	764	207	0	0	8	199
Precinct 7522 - Vote By Mail	252	121	764	397	1	0	23	373
Precinct 7523 - Election Day	159	91	747	275	0	0	25	250
Precinct 7523 - Vote By Mail	215	124	747	359	1	1	18	339
Precinct 7524 - Election Day	102	63	615	181	1	0	15	165
Precinct 7524 - Vote By Mail	157	92	615	262	1	0	12	249
Precinct 7525 - Election Day	118	64	800	205	2	0	21	182
Precinct 7525 - Vote By Mail	215	99	800	341	0	1	26	314
Precinct 7526 - Election Day	181	97	1,011	292	-1	0	15	278
Precinct 7526 - Vote By Mail	320	187	1,011	552	1	0	44	507
Precinct 7527/7528 - Election Day	138	60	725	211	0	1	12	198
Precinct 7527/7528 - Vote By Mail	215	104	725	339	0	0	20	319
Precinct 7529 - Election Day	183	91	948	295	2	0	19	274
Precinct 7529 - Vote By Mail	293	159	948	486	-1	0	35	452
Precinct 7531 - Election Day	136	81	865	228	0	0	11	217
Precinct 7531 - Vote By Mail	267	146	865	442	0	0	29	413
Precinct 7532 - Election Day	151	66	852	246	1	0	28	217
Precinct 7532 - Vote By Mail	223	154	852	398	1	0	20	377
Precinct 7533 - Election Day	221	118	1,015	357	1	0	17	339
Precinct 7533 - Vote By Mail	289	161	1,015	490	0	0	40	450
Precinct 7534 - Election Day	212	90	936	322	-1	0	21	302
Precinct 7534 - Vote By Mail	256	135	936	415	0	0	24	391
Precinct 7535 - Election Day	166	76	767	262	3	0	17	242
Precinct 7535 - Vote By Mail	242	114	767	387	0	0	31	356
Precinct 7536 - Election Day	173	95	863	291	1	0	22	268
Precinct 7536 - Vote By Mail	275	123	863	421	-1	1	23	398
Precinct 7537 - Election Day	158	72	752	240	-1	0	11	230
Precinct 7537 - Vote By Mail	221	116	752	363	1	0	25	337
Precinct 7538 - Election Day	144	88	771	246	2	0	12	232
Precinct 7538 - Vote By Mail	250	130	771	400	0	1	19	380
Precinct 7539 - Election Day	214	99	922	330	-1	0	18	313
Precinct 7539 - Vote By Mail	280	123	922	428	0	0	25	403
Precinct 7541 - Election Day	148	85	805	248	-2	0	17	233
Precinct 7541 - Vote By Mail	254	130	805	400	0	0	16	384
Precinct 7542 - Election Day	183	76	821	272	-1	1	13	259
Precinct 7542 - Vote By Mail	238	130	821	389	0	0	21	368
Precinct 7543 - Election Day	137	66	909	216	-2	0	15	203
Precinct 7543 - Vote By Mail	294	147	909	467	2	1	23	441
Precinct 7544 - Election Day	155	90	898	258	-2	0	15	245
Precinct 7544 - Vote By Mail	293	153	898	479	3	0	30	446
Precinct 7545 - Election Day	179	78	918	273	-2	0	18	257
Precinct 7545 - Vote By Mail	291	158	918	480	-2	0	33	449
Precinct 7546 - Election Day	201	89	982	304	0	0	14	290
Precinct 7546 - Vote By Mail	343	152	982	517	-1	0	23	495
Precinct 7547 - Election Day	194	96	1,029	315	1	0	24	290
Precinct 7547 - Vote By Mail	295	175	1,029	505	2	1	32	470
Precinct 7548 - Election Day	194	113	1,073	319	0	0	12	307
Precinct 7548 - Vote By Mail	340	140	1,073	512	1	0	31	480
Precinct 7549 - Election Day	138	60	811	215	1	0	16	198
Precinct 7549 - Vote By Mail	273	128	811	431	-4	0	34	401
Precinct 7551 - Election Day	163	68	741	239	0	0	8	231
Precinct 7551 - Vote By Mail	277	97	741	394	0	0	20	374
Precinct 7552 - Election Day	141	86	727	241	2	0	12	227
Precinct 7552 - Vote By Mail	229	113	727	361	-1	0	20	342
Precinct 7553 MB - Vote By Mail	93	25	180	126	2	0	6	118
Precinct 7554 - Election Day	156	77	808	247	1	0	13	233
Precinct 7554 - Vote By Mail	259	152	808	442	3	0	28	411
Precinct 7555 - Election Day	189	78	886	290	-1	0	24	267
Precinct 7555 - Vote By Mail	263	165	886	459	-1	0	32	428
Precinct 7556/7557 - Election Day	156	102	969	275	0	0	17	258
Precinct 7556/7557 - Vote By Mail	355	191	969	573	0	0	27	546
Precinct 7601 - Election Day	119	56	767	191	1	0	15	175
Precinct 7601 - Vote By Mail	196	75	767	290	1	0	18	271
Precinct 7602 - Election Day	123	67	901	213	0	0	23	190
Precinct 7602 - Vote By Mail	220	136	901	379	1	0	22	356
Precinct 7603 - Election Day	159	76	830	250	-1	1	15	235
Precinct 7603 - Vote By Mail	248	107	830	376	-2	0	23	355
Precinct 7604 - Election Day	160	88	954	266	1	0	17	248
Precinct 7604 - Vote By Mail	211	114	954	352	2	0	25	325
Precinct 7605 - Election Day	67	34	648	120	0	1	18	101
Precinct 7605 - Vote By Mail	129	51	648	203	-1	0	24	180
Precinct 7606 - Election Day	115	56	924	205	2	1	31	171
Precinct 7606 - Vote By Mail	209	100	924	330	0	2	19	309
Precinct 7607 - Election Day	127	66	960	215	1	0	21	193
Precinct 7607 - Vote By Mail	243	139	960	407	2	0	23	382
Precinct 7608 - Election Day	35	22	392	70	1	0	12	57
Precinct 7608 - Vote By Mail	94	28	392	136	0	0	14	122
Precinct 7609 - Election Day	72	30	926	120	-1	1	18	102
Precinct 7609 - Vote By Mail	228	76	926	352	4	0	44	304
Precinct 7611 - Election Day	70	40	755	126	1	0	15	110
Precinct 7611 - Vote By Mail	150	72	755	269	1	0	46	222
Precinct 7612 - Election Day	55	28	583	97	2	0	12	83
Precinct 7612 - Vote By Mail	164	76	583	265	0	0	25	240
Precinct 7613 - Election Day	105	71	908	204	3	0	25	176
Precinct 7613 - Vote By Mail	215	96	908	340	0	0	29	311
Precinct 7614 - Election Day	131	59	1,029	223	4	1	28	190
Precinct 7614 - Vote By Mail	213	130	1,029	375	1	0	31	343
Precinct 7615 - Election Day	86	50	762	162	2	0	24	136
Precinct 7615 - Vote By Mail	157	54	762	237	0	0	26	211
Precinct 7616 - Election Day	189	100	1,203	324	5	2	28	289
Precinct 7616 - Vote By Mail	396	246	1,203	686	0	0	44	642
Precinct 7617 - Election Day	54	30	768	102	1	0	17	84
Precinct 7617 - Vote By Mail	174	68	768	261	-1	1	19	242
Precinct 7618 - Election Day	111	47	862	168	-2	0	12	158
Precinct 7618 - Vote By Mail	279	101	862	407	3	1	23	380
Precinct 7619 - Election Day	137	73	1,063	219	-1	0	10	210
Precinct 7619 - Vote By Mail	366	163	1,063	563	-2	0	36	529
