Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 7012 - Vote By Mail	416	144	1,109	594	4	0	30	560
Precinct 7013 - Election Day	193	61	956	267	0	0	13	254
Precinct 7013 - Vote By Mail	359	109	956	501	4	0	29	468
Precinct 7014 - Election Day	261	86	1,460	367	0	0	20	347
Precinct 7014 - Vote By Mail	557	198	1,460	802	3	1	43	755
Precinct 7015 MB - Vote By Mail	33	9	95	44	0	0	2	42
Precinct 7016 - Election Day	132	28	918	171	0	0	11	160
Precinct 7016 - Vote By Mail	179	79	918	280	0	1	21	258
Precinct 7017 - Election Day	115	20	754	149	0	0	14	135
Precinct 7017 - Vote By Mail	186	52	754	252	2	0	12	238
Precinct 7018 - Election Day	110	26	977	155	0	0	19	136
Precinct 7018 - Vote By Mail	280	130	977	448	-1	0	39	410
Precinct 7019 - Election Day	145	25	899	182	0	0	12	170
Precinct 7019 - Vote By Mail	266	112	899	413	0	0	35	378
Precinct 7021 - Election Day	136	33	947	184	1	0	14	169
Precinct 7021 - Vote By Mail	228	58	947	305	0	1	18	286
Precinct 7022 - Election Day	167	29	945	215	0	1	18	196
Precinct 7022 - Vote By Mail	240	82	945	352	0	1	29	322
Precinct 7023 - Election Day	138	30	928	178	-1	0	11	168
Precinct 7023 - Vote By Mail	309	63	928	400	0	0	28	372
Precinct 7024 - Election Day	57	8	414	70	0	0	5	65
Precinct 7024 - Vote By Mail	60	13	414	78	0	0	5	73
Precinct 7025 - Election Day	60	16	477	85	0	0	9	76
Precinct 7025 - Vote By Mail	89	30	477	128	-1	0	10	119
Precinct 7026 - Election Day	100	38	1,011	149	0	0	11	138
Precinct 7026 - Vote By Mail	271	154	1,011	455	1	2	27	425
Precinct 7027 - Election Day	132	37	869	195	0	0	26	169
Precinct 7027 - Vote By Mail	219	104	869	353	-1	0	31	323
Precinct 7028 - Election Day	166	30	850	213	-1	1	17	196
Precinct 7028 - Vote By Mail	212	50	850	282	0	0	20	262
Precinct 7029 - Election Day	143	24	901	184	1	0	16	167
Precinct 7029 - Vote By Mail	196	39	901	251	1	0	15	235
Precinct 7030 - Election Day	76	39	759	119	0	0	4	115
Precinct 7030 - Vote By Mail	208	121	759	357	0	0	28	329
Precinct 7031 - Election Day	62	20	641	91	0	0	9	82
Precinct 7031 - Vote By Mail	207	79	641	309	-2	0	25	286
Precinct 7032 - Election Day	129	30	904	173	-1	0	15	159
Precinct 7032 - Vote By Mail	211	72	904	316	2	0	31	283
Precinct 7033 - Election Day	124	53	798	191	3	0	11	177
Precinct 7033 - Vote By Mail	181	50	798	247	-1	2	15	231
Precinct 7034 - Election Day	146	31	958	197	0	0	20	177
Precinct 7034 - Vote By Mail	159	32	958	201	2	0	8	191
Precinct 7035 - Election Day	83	25	606	122	0	0	14	108
Precinct 7035 - Vote By Mail	191	57	606	262	0	1	13	248
Precinct 7036 - Election Day	84	27	921	117	0	0	6	111
Precinct 7036 - Vote By Mail	233	88	921	342	2	0	19	321
Precinct 7037 - Election Day	111	15	735	135	-4	0	13	126
Precinct 7037 - Vote By Mail	71	16	735	98	-1	0	12	87
Precinct 7038 - Election Day	92	28	911	135	0	0	15	120
Precinct 7038 - Vote By Mail	224	103	911	351	-2	0	26	327
Precinct 7039 - Election Day	120	45	784	178	0	0	13	165
Precinct 7039 - Vote By Mail	198	86	784	306	3	0	19	284
Precinct 7041 MB - Vote By Mail	25	8	61	33	0	0	0	33
Precinct 7042 - Election Day	80	29	639	118	0	0	9	109
Precinct 7042 - Vote By Mail	174	71	639	258	-1	0	14	245
Precinct 7043 - Election Day	135	32	957	176	0	0	9	167
Precinct 7043 - Vote By Mail	284	100	957	404	0	0	20	384
Precinct 7044 - Election Day	120	28	827	167	1	0	18	148
Precinct 7044 - Vote By Mail	125	51	827	193	-1	0	18	176
Precinct 7045 - Election Day	79	25	779	120	0	0	16	104
Precinct 7045 - Vote By Mail	208	108	779	344	3	0	25	316
Precinct 7046 - Election Day	61	26	402	94	0	0	7	87
Precinct 7046 - Vote By Mail	103	58	402	175	3	0	11	161
Precinct 7047 - Election Day	87	22	823	119	0	0	10	109
Precinct 7047 - Vote By Mail	237	120	823	388	1	0	30	357
Precinct 7048 - Election Day	109	24	858	150	4	0	13	133
Precinct 7048 - Vote By Mail	211	79	858	318	1	0	27	290
Precinct 7049 - Election Day	117	42	792	173	-1	0	15	159
Precinct 7049 - Vote By Mail	182	105	792	305	2	1	15	287
Precinct 7051 - Election Day	79	17	861	114	1	0	17	96
Precinct 7051 - Vote By Mail	213	131	861	380	1	0	35	344
Precinct 7052 - Election Day	120	34	852	161	1	0	6	154
Precinct 7052 - Vote By Mail	258	104	852	402	0	0	40	362
Precinct 7053 - Election Day	69	23	548	102	1	0	9	92
Precinct 7053 - Vote By Mail	174	88	548	278	0	0	16	262
Precinct 7054 - Election Day	163	38	1,073	215	1	1	12	201
Precinct 7054 - Vote By Mail	297	90	1,073	410	3	0	20	387
Precinct 7055 - Election Day	139	40	808	190	0	0	11	179
Precinct 7055 - Vote By Mail	291	133	808	440	0	0	16	424
Precinct 7101 MB - Vote By Mail	86	23	155	120	1	0	10	109
Precinct 7201 - Election Day	168	59	936	245	1	0	17	227
Precinct 7201 - Vote By Mail	330	153	936	518	2	0	33	483
Precinct 7202 - Election Day	170	45	850	227	-1	0	13	215
Precinct 7202 - Vote By Mail	267	130	850	431	4	1	29	397
Precinct 7203 - Election Day	213	61	921	291	3	0	14	274
Precinct 7203 - Vote By Mail	294	107	921	423	-1	0	23	401
Precinct 7204 - Election Day	145	67	918	233	0	0	21	212
Precinct 7204 - Vote By Mail	346	152	918	531	3	0	30	498
Precinct 7205 - Election Day	168	60	875	251	1	1	21	228
Precinct 7205 - Vote By Mail	327	139	875	485	0	0	19	466
Precinct 7206 - Election Day	100	29	378	135	1	0	5	129
Precinct 7206 - Vote By Mail	125	55	378	191	2	0	9	180
Precinct 7207 - Election Day	148	36	812	196	-2	0	14	184
Precinct 7207 - Vote By Mail	289	109	812	434	6	0	30	398
Precinct 7208 - Election Day	81	24	600	111	-1	0	7	105
Precinct 7208 - Vote By Mail	209	93	600	328	-1	0	27	302
Precinct 7209 - Election Day	85	20	626	107	0	0	2	105
Precinct 7209 - Vote By Mail	259	126	626	423	2	0	36	385
Precinct 7301 - Election Day	159	47	1,016	228	0	0	22	206
Precinct 7301 - Vote By Mail	293	102	1,016	435	1	0	39	395
Precinct 7302 - Election Day	118	51	814	188	0	0	19	169
Precinct 7302 - Vote By Mail	286	128	814	458	2	1	41	414
Precinct 7303 - Election Day	197	72	1,042	281	0	0	12	269
Precinct 7303 - Vote By Mail	329	112	1,042	482	2	0	39	441
Precinct 7304 - Election Day	197	63	1,002	278	0	0	18	260
Precinct 7304 - Vote By Mail	321	136	1,002	493	1	1	34	457
Precinct 7305 - Election Day	158	70	871	240	0	0	12	228
Precinct 7305 - Vote By Mail	275	163	871	460	0	1	21	438
Precinct 7306 - Election Day	221	76	1,056	317	0	0	20	297
Precinct 7306 - Vote By Mail	312	159	1,056	498	0	0	27	471
Precinct 7307 - Election Day	158	45	767	210	0	0	7	203
Precinct 7307 - Vote By Mail	219	91	767	346	3	0	33	310
Precinct 7308 - Election Day	114	54	603	177	0	0	9	168
Precinct 7308 - Vote By Mail	202	86	603	313	4	0	21	288
Precinct 7309 - Election Day	186	57	884	263	0	0	20	243
Precinct 7309 - Vote By Mail	282	118	884	439	4	1	34	400
Precinct 7311 - Election Day	201	50	917	268	2	0	15	251
Precinct 7311 - Vote By Mail	302	124	917	448	-3	0	25	426
Precinct 7312 - Election Day	142	48	821	203	0	0	13	190
Precinct 7312 - Vote By Mail	277	148	821	470	3	0	42	425
Precinct 7313 - Election Day	149	57	968	225	1	0	18	206
Precinct 7313 - Vote By Mail	300	147	968	485	5	0	33	447
Precinct 7314 - Election Day	78	28	787	125	0	0	19	106
Precinct 7314 - Vote By Mail	161	48	787	271	-2	0	64	209
Precinct 7315 - Election Day	149	54	760	220	-2	0	19	203
Precinct 7315 - Vote By Mail	195	63	760	282	2	0	22	258
Precinct 7316 - Election Day	142	37	853	205	0	0	26	179
Precinct 7316 - Vote By Mail	236	96	853	367	1	0	34	332
Precinct 7317 - Election Day	125	48	904	189	0	0	16	173
Precinct 7317 - Vote By Mail	280	129	904	454	0	0	45	409
Precinct 7318 - Election Day	120	45	727	179	0	1	13	165
Precinct 7318 - Vote By Mail	249	110	727	390	0	1	30	359
Precinct 7319 - Election Day	207	70	1,079	301	1	2	21	277
Precinct 7319 - Vote By Mail	332	135	1,079	516	4	0	45	467
Precinct 7321 - Election Day	96	45	671	149	0	0	8	141
Precinct 7321 - Vote By Mail	167	88	671	286	1	0	30	255
Precinct 7322 - Election Day	42	12	874	65	0	0	11	54
Precinct 7322 - Vote By Mail	195	82	874	337	0	0	60	277
Precinct 7323 - Election Day	152	62	950	234	0	1	19	214
Precinct 7323 - Vote By Mail	297	114	950	455	2	0	42	411
Precinct 7324 - Election Day	132	43	755	190	1	0	14	175
Precinct 7324 - Vote By Mail	261	76	755	364	2	0	25	337
Precinct 7325 - Election Day	164	56	904	243	0	0	23	220
Precinct 7325 - Vote By Mail	294	105	904	436	3	0	34	399
Precinct 7326 - Election Day	144	37	876	200	0	0	19	181
Precinct 7326 - Vote By Mail	286	109	876	430	2	1	32	395
Precinct 7327 - Election Day	49	11	699	71	0	0	11	60
Precinct 7327 - Vote By Mail	146	82	699	276	-1	0	49	228
Precinct 7328 - Election Day	53	23	973	94	-2	0	20	76
Precinct 7328 - Vote By Mail	229	79	973	394	0	0	86	308
Precinct 7329 - Election Day	63	38	640	112	0	0	11	101
Precinct 7329 - Vote By Mail	183	99	640	321	5	2	32	282
Precinct 7331 - Election Day	136	57	852	213	-1	0	21	193
Precinct 7331 - Vote By Mail	280	140	852	461	3	0	38	420
Precinct 7332 - Election Day	159	53	834	225	0	0	13	212
Precinct 7332 - Vote By Mail	263	73	834	364	1	1	26	336
Precinct 7333 - Election Day	203	79	1,044	298	0	0	16	282
Precinct 7333 - Vote By Mail	370	130	1,044	543	5	1	37	500
Precinct 7334 - Election Day	145	38	881	199	0	0	16	183
Precinct 7334 - Vote By Mail	308	118	881	462	5	0	31	426
Precinct 7335 - Election Day	165	47	970	225	0	0	13	212
Precinct 7335 - Vote By Mail	335	146	970	523	3	0	39	481
Precinct 7336 - Election Day	163	61	955	238	-1	0	15	224
Precinct 7336 - Vote By Mail	319	170	955	523	3	1	30	489
Precinct 7337 - Election Day	115	51	851	179	0	0	13	166
Precinct 7337 - Vote By Mail	299	133	851	464	3	0	29	432
Precinct 7338 - Election Day	94	40	915	153	1	0	18	134
Precinct 7338 - Vote By Mail	250	112	915	426	1	0	63	362
Precinct 7339 - Election Day	124	42	669	174	0	0	8	166
Precinct 7339 - Vote By Mail	214	74	669	309	0	0	21	288
Precinct 7341 - Election Day	189	53	908	260	0	0	18	242
Precinct 7341 - Vote By Mail	270	98	908	401	3	0	30	368
Precinct 7342 - Election Day	237	75	947	334	-1	0	23	312
Precinct 7342 - Vote By Mail	278	110	947	414	1	0	25	388
Precinct 7343 - Election Day	174	47	731	234	1	0	12	221
Precinct 7343 - Vote By Mail	223	66	731	316	6	1	20	289
Precinct 7344 - Election Day	214	57	1,110	291	1	1	18	271
Precinct 7344 - Vote By Mail	369	147	1,110	538	-4	0	26	516
Precinct 7345 - Election Day	249	63	1,141	329	-1	0	18	312
Precinct 7345 - Vote By Mail	382	108	1,141	521	3	1	27	490
Precinct 7346 - Election Day	185	49	920	250	1	0	15	234
Precinct 7346 - Vote By Mail	281	82	920	384	-2	0	23	363
Precinct 7347 - Election Day	178	39	1,040	241	1	0	23	217
Precinct 7347 - Vote By Mail	359	90	1,040	480	6	0	25	449
Precinct 7348 - Election Day	149	47	861	210	1	0	13	196
Precinct 7348 - Vote By Mail	241	86	861	353	-1	1	26	327
Precinct 7349 - Election Day	185	51	957	248	0	0	12	236
Precinct 7349 - Vote By Mail	280	111	957	427	3	0	33	391
Precinct 7501 - Election Day	134	30	565	172	-1	0	9	164
Precinct 7501 - Vote By Mail	210	73	565	308	4	0	21	283
Precinct 7502 - Election Day	120	50	784	180	1	0	9	170
Precinct 7502 - Vote By Mail	300	101	784	447	2	1	43	401
Precinct 7503 - Election Day	140	46	764	208	1	0	21	186
Precinct 7503 - Vote By Mail	264	92	764	388	4	0	28	356
Precinct 7504 - Election Day	76	24	503	112	0	0	12	100
Precinct 7504 - Vote By Mail	149	45	503	222	2	0	26	194
Precinct 7505 - Election Day	113	32	869	158	2	0	11	145
Precinct 7505 - Vote By Mail	357	123	869	532	5	1	46	480
Precinct 7506 - Election Day	177	35	999	226	0	1	13	212
Precinct 7506 - Vote By Mail	326	110	999	473	3	0	34	436
Precinct 7507 - Election Day	154	43	955	211	0	1	13	197
Precinct 7507 - Vote By Mail	261	59	955	344	-2	0	26	320
Precinct 7508 - Election Day	102	34	727	154	0	1	17	136
Precinct 7508 - Vote By Mail	290	91	727	427	3	0	43	381
Precinct 7509/7511 - Election Day	175	44	932	235	3	0	13	219
Precinct 7509/7511 - Vote By Mail	334	92	932	470	4	1	39	426
Precinct 7512 - Election Day	90	46	612	150	0	0	14	136
Precinct 7512 - Vote By Mail	181	84	612	283	-1	0	19	265
Precinct 7513 - Election Day	158	42	818	225	0	0	25	200
Precinct 7513 - Vote By Mail	232	63	818	315	3	1	16	295
Precinct 7514 - Election Day	101	21	874	140	0	0	18	122
Precinct 7514 - Vote By Mail	224	45	874	305	1	1	34	269
Precinct 7515 - Election Day	160	35	869	212	0	0	17	195
Precinct 7515 - Vote By Mail	269	98	869	389	-1	0	23	367
Precinct 7516 - Election Day	118	38	922	172	1	0	15	156
Precinct 7516 - Vote By Mail	354	130	922	538	-1	0	55	484
Precinct 7517 - Election Day	218	53	863	289	0	0	18	271
Precinct 7517 - Vote By Mail	297	88	863	410	0	0	25	385
Precinct 7518 - Election Day	244	52	950	309	0	0	13	296
Precinct 7518 - Vote By Mail	364	77	950	480	2	0	37	441
Precinct 7519 - Election Day	166	49	737	224	0	0	9	215
Precinct 7519 - Vote By Mail	272	64	737	355	1	0	18	336
Precinct 7521 - Election Day	212	48	812	292	6	0	26	260
Precinct 7521 - Vote By Mail	267	65	812	354	0	0	22	332
Precinct 7522 - Election Day	159	36	764	207	0	0	12	195
Precinct 7522 - Vote By Mail	293	85	764	397	2	0	17	378
Precinct 7523 - Election Day	205	55	747	275	-1	0	16	260
Precinct 7523 - Vote By Mail	270	79	747	359	3	0	7	349
Precinct 7524 - Election Day	134	35	615	181	1	0	11	169
Precinct 7524 - Vote By Mail	194	50	615	262	3	1	14	244
Precinct 7525 - Election Day	155	31	800	205	0	0	19	186
Precinct 7525 - Vote By Mail	225	88	800	341	-1	1	28	313
Precinct 7526 - Election Day	229	48	1,011	292	0	0	15	277
Precinct 7526 - Vote By Mail	380	129	1,011	552	2	1	40	509
Precinct 7527/7528 - Election Day	161	39	725	211	0	0	11	200
Precinct 7527/7528 - Vote By Mail	240	80	725	339	0	0	19	320
Precinct 7529 - Election Day	224	53	948	295	-3	0	21	277
Precinct 7529 - Vote By Mail	370	89	948	486	1	0	26	459
Precinct 7531 - Election Day	179	40	865	228	-1	0	10	219
Precinct 7531 - Vote By Mail	317	100	865	442	1	0	24	417
Precinct 7532 - Election Day	171	57	852	246	3	0	15	228
Precinct 7532 - Vote By Mail	298	79	852	398	0	1	20	377
Precinct 7533 - Election Day	282	62	1,015	357	0	0	13	344
Precinct 7533 - Vote By Mail	353	110	1,015	490	0	0	27	463
Precinct 7534 - Election Day	239	64	936	322	0	0	19	303
Precinct 7534 - Vote By Mail	304	91	936	415	0	1	19	395
Precinct 7535 - Election Day	198	49	767	262	2	2	11	247
Precinct 7535 - Vote By Mail	278	73	767	387	3	3	30	351
Precinct 7536 - Election Day	218	56	863	291	-1	0	18	274
Precinct 7536 - Vote By Mail	301	99	863	421	0	0	21	400
Precinct 7537 - Election Day	197	32	752	240	-1	0	12	229
Precinct 7537 - Vote By Mail	267	78	752	363	0	0	18	345
Precinct 7538 - Election Day	182	43	771	246	0	0	21	225
Precinct 7538 - Vote By Mail	282	88	771	400	2	0	28	370
Precinct 7539 - Election Day	243	68	922	330	0	0	19	311
Precinct 7539 - Vote By Mail	314	92	922	428	2	1	19	406
Precinct 7541 - Election Day	195	38	805	248	0	0	15	233
Precinct 7541 - Vote By Mail	305	84	805	400	0	0	11	389
Precinct 7542 - Election Day	214	46	821	272	0	0	12	260
Precinct 7542 - Vote By Mail	298	77	821	389	0	1	13	375
Precinct 7543 - Election Day	160	36	909	216	0	0	20	196
Precinct 7543 - Vote By Mail	344	105	909	467	3	0	15	449
Precinct 7544 - Election Day	182	62	898	258	0	1	13	244
Precinct 7544 - Vote By Mail	350	100	898	479	4	0	25	450
Precinct 7545 - Election Day	202	54	918	273	0	0	17	256
Precinct 7545 - Vote By Mail	318	130	918	480	-1	1	32	448
Precinct 7546 - Election Day	228	57	982	304	0	0	19	285
Precinct 7546 - Vote By Mail	374	110	982	517	5	0	28	484
Precinct 7547 - Election Day	256	45	1,029	315	0	0	14	301
Precinct 7547 - Vote By Mail	375	97	1,029	505	2	2	29	472
Precinct 7548 - Election Day	241	58	1,073	319	1	0	19	299
Precinct 7548 - Vote By Mail	382	106	1,073	512	1	0	23	488
Precinct 7549 - Election Day	163	36	811	215	0	0	16	199
Precinct 7549 - Vote By Mail	284	112	811	431	-3	0	38	396
Precinct 7551 - Election Day	173	59	741	239	0	0	7	232
Precinct 7551 - Vote By Mail	276	91	741	394	1	0	26	367
Precinct 7552 - Election Day	167	56	727	241	1	0	17	223
Precinct 7552 - Vote By Mail	290	48	727	361	1	1	21	338
Precinct 7553 MB - Vote By Mail	86	31	180	126	1	1	7	117
Precinct 7554 - Election Day	165	66	808	247	0	0	16	231
Precinct 7554 - Vote By Mail	290	117	808	442	4	0	31	407
Precinct 7555 - Election Day	228	51	886	290	-6	0	17	279
Precinct 7555 - Vote By Mail	316	111	886	459	1	0	31	427
Precinct 7556/7557 - Election Day	181	84	969	275	1	0	9	265
Precinct 7556/7557 - Vote By Mail	431	118	969	573	0	1	23	549
Precinct 7601 - Election Day	133	40	767	191	0	0	18	173
Precinct 7601 - Vote By Mail	226	46	767	290	1	0	17	272
Precinct 7602 - Election Day	162	29	901	213	0	1	21	191
Precinct 7602 - Vote By Mail	283	70	901	379	3	0	23	353
Precinct 7603 - Election Day	191	43	830	250	0	0	16	234
Precinct 7603 - Vote By Mail	265	90	830	376	0	0	21	355
Precinct 7604 - Election Day	182	62	954	266	0	0	22	244
Precinct 7604 - Vote By Mail	261	66	954	352	2	0	23	327
Precinct 7605 - Election Day	87	19	648	120	0	0	14	106
Precinct 7605 - Vote By Mail	144	36	648	203	-1	0	24	180
Precinct 7606 - Election Day	133	45	924	205	3	0	24	178
Precinct 7606 - Vote By Mail	238	69	924	330	1	0	22	307
Precinct 7607 - Election Day	156	34	960	215	-1	0	26	190
Precinct 7607 - Vote By Mail	295	87	960	407	3	1	21	382
Precinct 7608 - Election Day	43	16	392	70	0	0	11	59
Precinct 7608 - Vote By Mail	93	24	392	136	0	0	19	117
Precinct 7609 - Election Day	82	18	926	120	-1	0	21	100
Precinct 7609 - Vote By Mail	236	53	926	352	5	0	58	289
Precinct 7611 - Election Day	99	15	755	126	0	0	12	114
Precinct 7611 - Vote By Mail	176	51	755	269	2	0	40	227
Precinct 7612 - Election Day	59	27	583	97	1	0	10	86
Precinct 7612 - Vote By Mail	170	68	583	265	0	0	27	238
Precinct 7613 - Election Day	152	27	908	204	-1	0	26	179
Precinct 7613 - Vote By Mail	251	57	908	340	1	0	31	308
Precinct 7614 - Election Day	166	26	1,029	223	2	0	29	192
Precinct 7614 - Vote By Mail	289	68	1,029	375	1	0	17	357
Precinct 7615 - Election Day	100	28	762	162	2	0	32	128
Precinct 7615 - Vote By Mail	175	35	762	237	-2	0	29	210
Precinct 7616 - Election Day	234	61	1,203	324	0	1	28	295
Precinct 7616 - Vote By Mail	501	149	1,203	686	0	1	35	650
Precinct 7617 - Election Day	68	18	768	102	1	0	15	86
Precinct 7617 - Vote By Mail	186	45	768	261	0	1	29	231
Precinct 7618 - Election Day	123	35	862	168	0	0	10	158
Precinct 7618 - Vote By Mail	292	97	862	407	4	0	14	389
Precinct 7619 - Election Day	162	45	1,063	219	0	1	11	207
Precinct 7619 - Vote By Mail	386	143	1,063	563	-1	0	35	529
Precinct 7621 - Election Day	208	57	1,320	287	1	1	20	265
Precinct 7621 - Vote By Mail	463	163	1,320	668	4	0	38	626
