Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 7622 - Election Day	41	107	988	170	0	0	22	148
Precinct 7622 - Vote By Mail	67	200	988	301	4	0	30	267
Precinct 7623 - Election Day	40	128	746	184	0	0	16	168
Precinct 7623 - Vote By Mail	75	201	746	297	2	0	19	276
Precinct 7624 - Election Day	36	100	859	142	0	0	6	136
Precinct 7624 - Vote By Mail	74	184	859	290	1	0	31	258
Precinct 7625 - Election Day	16	40	822	66	0	0	10	56
Precinct 7625 - Vote By Mail	165	219	822	475	1	1	89	384
Precinct 7626 - Election Day	48	162	1,114	227	0	1	16	210
Precinct 7626 - Vote By Mail	146	429	1,114	612	0	0	37	575
Precinct 7627 - Election Day	56	185	1,187	267	0	2	24	241
Precinct 7627 - Vote By Mail	148	382	1,187	582	5	0	47	530
Precinct 7628 - Election Day	54	173	960	241	0	0	14	227
Precinct 7628 - Vote By Mail	68	334	960	428	2	0	24	402
Precinct 7629 - Election Day	35	162	809	208	1	0	10	197
Precinct 7629 - Vote By Mail	86	238	809	343	3	0	16	324
Precinct 7631 - Election Day	68	178	1,155	270	0	1	23	246
Precinct 7631 - Vote By Mail	116	427	1,155	577	2	0	32	543
Precinct 7632 - Election Day	52	214	1,124	289	3	0	20	266
Precinct 7632 - Vote By Mail	105	432	1,124	561	1	1	22	537
Precinct 7633 - Election Day	26	99	741	137	0	0	12	125
Precinct 7633 - Vote By Mail	92	262	741	392	1	0	37	354
Precinct 7634 - Election Day	54	116	900	195	0	0	25	170
Precinct 7634 - Vote By Mail	103	272	900	421	2	1	43	375
Precinct 7635 - Election Day	19	127	840	158	0	0	12	146
Precinct 7635 - Vote By Mail	65	286	840	382	2	1	28	351
Precinct 7636 - Election Day	57	173	938	251	1	1	19	230
Precinct 7636 - Vote By Mail	88	344	938	465	3	0	30	432
Precinct 7637 - Election Day	59	121	809	193	-1	0	14	180
Precinct 7637 - Vote By Mail	102	284	809	404	1	0	17	386
Precinct 7638 - Election Day	74	193	1,467	295	0	2	26	267
Precinct 7638 - Vote By Mail	223	595	1,467	871	10	1	42	818
Precinct 7639 - Election Day	68	153	1,011	242	0	0	21	221
Precinct 7639 - Vote By Mail	127	397	1,011	559	1	1	33	524
Precinct 7641 - Election Day	58	132	972	205	-1	0	16	190
Precinct 7641 - Vote By Mail	152	366	972	549	3	0	28	518
Precinct 7642 - Election Day	32	107	937	153	0	0	14	139
Precinct 7642 - Vote By Mail	83	245	937	394	2	0	64	328
Precinct 7643 - Election Day	33	118	920	169	0	0	18	151
Precinct 7643 - Vote By Mail	122	346	920	507	1	0	38	468
Precinct 7644 - Election Day	48	260	1,175	330	1	0	21	308
Precinct 7644 - Vote By Mail	78	435	1,175	554	4	0	37	513
Precinct 7645 - Election Day	29	84	640	120	-1	0	8	113
Precinct 7645 - Vote By Mail	107	238	640	377	2	0	30	345
Precinct 7646 - Election Day	56	195	1,100	267	0	0	16	251
Precinct 7646 - Vote By Mail	109	447	1,100	592	5	0	31	556
Precinct 7647 - Election Day	51	129	1,075	205	-1	0	26	180
Precinct 7647 - Vote By Mail	51	218	1,075	283	-1	0	15	269
Precinct 7648 MB - Vote By Mail	0	0	1	0	0	0	0	0
Precinct 7649 - Election Day	29	135	891	178	1	0	13	164
Precinct 7649 - Vote By Mail	82	273	891	395	5	1	34	355
Precinct 7651 - Election Day	37	111	677	166	1	0	17	148
Precinct 7651 - Vote By Mail	84	245	677	351	4	0	18	329
Precinct 7652 - Election Day	30	92	628	135	0	0	13	122
Precinct 7652 - Vote By Mail	60	221	628	301	6	0	14	281
Precinct 7653 - Election Day	58	207	1,280	300	1	0	34	265
Precinct 7653 - Vote By Mail	126	499	1,280	673	4	0	44	625
Precinct 7701 - Election Day	52	228	1,064	296	0	0	16	280
Precinct 7701 - Vote By Mail	116	443	1,064	597	3	0	35	559
Precinct 7702 - Election Day	69	96	748	180	-1	0	16	165
Precinct 7702 - Vote By Mail	113	275	748	415	3	0	24	388
Precinct 7703 MB - Vote By Mail	24	44	171	79	0	0	11	68
Precinct 7704 - Election Day	82	161	1,008	257	0	1	13	243
Precinct 7704 - Vote By Mail	172	354	1,008	557	3	1	27	526
Precinct 7705 - Election Day	37	107	568	149	-2	0	7	144
Precinct 7705 - Vote By Mail	110	203	568	335	0	0	22	313
Precinct 7706 - Election Day	54	183	840	252	1	1	13	237
Precinct 7706 - Vote By Mail	151	288	840	467	4	0	24	439
Precinct 7707 - Election Day	74	154	857	241	1	0	12	228
Precinct 7707 - Vote By Mail	132	330	857	495	1	2	30	462
Precinct 7708 - Election Day	59	133	871	205	-1	0	14	192
Precinct 7708 - Vote By Mail	164	339	871	540	2	0	35	503
Precinct 7709 - Election Day	22	76	391	102	0	0	4	98
Precinct 7709 - Vote By Mail	56	150	391	222	1	1	14	206
Precinct 7711 - Election Day	39	153	766	198	-1	0	7	192
Precinct 7711 - Vote By Mail	100	302	766	422	-3	0	23	402
Precinct 7712 - Election Day	30	112	529	149	0	1	6	142
Precinct 7712 - Vote By Mail	49	234	529	296	0	0	13	283
Precinct 7801 - Election Day	62	193	1,001	264	2	0	7	255
Precinct 7801 - Vote By Mail	138	427	1,001	596	2	0	29	565
Precinct 7802 - Election Day	55	159	788	230	1	0	15	214
Precinct 7802 - Vote By Mail	109	322	788	458	2	0	25	431
Precinct 7803 - Election Day	30	130	828	174	0	0	14	160
Precinct 7803 - Vote By Mail	127	403	828	552	1	0	21	530
Precinct 7804 - Election Day	42	198	893	257	1	0	16	240
Precinct 7804 - Vote By Mail	107	401	893	533	1	0	24	508
Precinct 7805 - Election Day	43	174	825	228	0	1	10	217
Precinct 7805 - Vote By Mail	81	382	825	484	1	0	20	463
Precinct 7806 - Election Day	31	172	716	208	1	0	4	203
Precinct 7806 - Vote By Mail	55	334	716	407	1	1	16	389
Precinct 7807 - Election Day	35	230	844	276	0	0	11	265
Precinct 7807 - Vote By Mail	56	339	844	417	2	1	19	395
Precinct 7808 - Election Day	23	179	655	211	-2	1	10	202
Precinct 7808 - Vote By Mail	43	267	655	333	1	0	22	310
Precinct 7809 - Election Day	42	183	781	238	1	0	12	225
Precinct 7809 - Vote By Mail	49	331	781	405	3	1	21	380
Precinct 7811 - Election Day	38	200	783	249	0	0	11	238
Precinct 7811 - Vote By Mail	59	321	783	404	6	1	17	380
Precinct 7812 - Election Day	43	190	877	257	0	0	24	233
Precinct 7812 - Vote By Mail	66	358	877	454	-1	0	31	424
Precinct 7813 - Election Day	51	239	1,064	308	1	0	17	290
Precinct 7813 - Vote By Mail	82	463	1,064	585	3	1	36	545
Precinct 7814 - Election Day	39	176	936	228	-1	0	14	215
Precinct 7814 - Vote By Mail	56	274	936	341	-2	1	12	330
Precinct 7815 - Election Day	44	181	954	238	0	0	13	225
Precinct 7815 - Vote By Mail	107	441	954	573	1	0	24	548
Precinct 7816 - Election Day	46	181	865	236	0	0	9	227
Precinct 7816 - Vote By Mail	97	404	865	531	4	0	26	501
Precinct 7817 - Election Day	33	227	823	277	0	0	17	260
Precinct 7817 - Vote By Mail	66	355	823	439	4	1	13	421
Precinct 7818 - Election Day	34	189	860	234	1	0	10	223
Precinct 7818 - Vote By Mail	72	366	860	452	1	1	12	438
Precinct 7819 - Election Day	33	149	793	191	0	0	9	182
Precinct 7819 - Vote By Mail	70	319	793	420	1	0	30	389
Precinct 7821 - Election Day	45	190	985	248	0	0	13	235
Precinct 7821 - Vote By Mail	110	488	985	630	5	1	26	598
Precinct 7822 - Election Day	50	217	908	275	0	0	8	267
Precinct 7822 - Vote By Mail	74	383	908	480	1	0	22	457
Precinct 7823 - Election Day	26	224	879	270	7	0	13	250
Precinct 7823 - Vote By Mail	92	379	879	501	3	0	27	471
Precinct 7824 - Election Day	36	199	768	247	0	0	12	235
Precinct 7824 - Vote By Mail	57	302	768	383	1	0	23	359
Precinct 7825 - Election Day	28	152	597	191	0	0	11	180
Precinct 7825 - Vote By Mail	27	255	597	302	-1	1	20	282
Precinct 7826 - Election Day	30	210	684	258	1	0	17	240
Precinct 7826 - Vote By Mail	50	251	684	319	0	1	17	301
Precinct 7827 - Election Day	36	209	831	261	0	0	16	245
Precinct 7827 - Vote By Mail	51	295	831	361	0	1	14	346
Precinct 7828 - Election Day	42	200	1,018	261	0	0	19	242
Precinct 7828 - Vote By Mail	111	411	1,018	549	1	0	26	522
Precinct 7829 - Election Day	63	156	907	237	1	0	17	219
Precinct 7829 - Vote By Mail	147	388	907	557	1	1	20	535
Precinct 7831 - Election Day	47	169	882	233	0	0	17	216
Precinct 7831 - Vote By Mail	120	385	882	544	15	0	24	505
Precinct 7832 - Election Day	46	141	780	188	0	0	1	187
Precinct 7832 - Vote By Mail	100	371	780	488	0	0	17	471
Precinct 7833 - Election Day	40	182	747	230	2	0	6	222
Precinct 7833 - Vote By Mail	47	339	747	412	2	0	24	386
Precinct 7834 - Election Day	44	216	867	277	1	1	15	260
Precinct 7834 - Vote By Mail	46	374	867	439	2	0	17	420
Precinct 7835 - Election Day	27	174	847	211	0	0	10	201
Precinct 7835 - Vote By Mail	82	396	847	505	6	0	21	478
Precinct 7836 - Election Day	68	177	1,023	260	0	0	15	245
Precinct 7836 - Vote By Mail	130	455	1,023	623	-2	1	39	585
Precinct 7837 - Election Day	62	187	911	260	1	0	10	249
Precinct 7837 - Vote By Mail	107	371	911	509	3	1	27	478
Precinct 7838 - Election Day	52	178	926	239	0	0	9	230
Precinct 7838 - Vote By Mail	119	396	926	546	6	0	25	515
Precinct 7839 - Election Day	40	151	842	205	0	0	14	191
Precinct 7839 - Vote By Mail	121	370	842	515	-5	0	29	491
Precinct 7841 - Election Day	46	227	937	291	0	0	18	273
Precinct 7841 - Vote By Mail	93	413	937	526	4	0	16	506
Precinct 7842 - Election Day	47	223	903	283	0	0	13	270
Precinct 7842 - Vote By Mail	52	365	903	434	-2	0	19	417
Precinct 7843 - Election Day	34	184	767	232	0	0	14	218
Precinct 7843 - Vote By Mail	60	305	767	380	0	0	15	365
Precinct 7844 - Election Day	30	153	663	196	0	0	13	183
Precinct 7844 - Vote By Mail	59	256	663	329	2	0	12	315
Precinct 7845 - Election Day	62	169	849	241	-1	0	11	231
Precinct 7845 - Vote By Mail	87	357	849	469	-2	1	26	444
Precinct 7846 - Election Day	43	199	904	262	0	1	19	242
Precinct 7846 - Vote By Mail	109	377	904	509	1	0	22	486
Precinct 7847 - Election Day	53	189	929	261	1	0	18	242
Precinct 7847 - Vote By Mail	101	399	929	529	1	0	28	500
Precinct 7848 - Election Day	50	169	834	233	0	0	14	219
Precinct 7848 - Vote By Mail	88	380	834	491	-2	0	25	468
Precinct 7849 - Election Day	41	209	929	264	0	0	14	250
Precinct 7849 - Vote By Mail	77	415	929	522	1	1	28	492
Precinct 7851 - Election Day	52	81	513	136	0	0	3	133
Precinct 7851 - Vote By Mail	82	201	513	298	-1	0	16	283
Precinct 7852 - Election Day	51	82	647	143	0	0	10	133
Precinct 7852 - Vote By Mail	115	260	647	394	0	0	19	375
Precinct 7853 - Election Day	48	152	850	214	-2	0	16	200
Precinct 7853 - Vote By Mail	120	320	850	479	7	1	31	440
Precinct 7854 - Election Day	32	201	894	248	0	0	15	233
Precinct 7854 - Vote By Mail	98	379	894	500	0	0	23	477
Precinct 7855 - Election Day	64	220	986	301	0	0	17	284
Precinct 7855 - Vote By Mail	113	389	986	522	-3	0	23	502
Precinct 7856 - Election Day	34	215	800	265	0	2	14	249
Precinct 7856 - Vote By Mail	78	326	800	425	1	0	20	404
Precinct 7857 - Election Day	45	211	933	276	1	0	19	256
Precinct 7857 - Vote By Mail	76	413	933	517	-2	2	28	489
Precinct 7858 - Election Day	36	194	775	245	0	0	15	230
Precinct 7858 - Vote By Mail	43	334	775	394	1	2	14	377
Precinct 7859 - Election Day	60	176	891	250	0	0	14	236
Precinct 7859 - Vote By Mail	112	376	891	513	1	0	24	488
Precinct 7861 - Election Day	45	162	859	217	0	0	10	207
Precinct 7861 - Vote By Mail	118	373	859	510	3	0	16	491
Precinct 7862 - Election Day	63	225	866	302	1	0	13	288
Precinct 7862 - Vote By Mail	84	363	866	472	0	1	24	447
Precinct 7863 - Election Day	56	238	907	311	0	0	17	294
Precinct 7863 - Vote By Mail	68	346	907	440	0	0	26	414
Precinct 7864 - Election Day	49	171	807	232	0	0	12	220
Precinct 7864 - Vote By Mail	68	334	807	427	-2	1	26	402
Precinct 7865 - Election Day	34	193	823	241	0	0	14	227
Precinct 7865 - Vote By Mail	92	344	823	463	4	1	22	436
Precinct 7866 - Election Day	62	138	836	209	-1	0	10	200
Precinct 7866 - Vote By Mail	155	316	836	491	3	0	17	471
Precinct 7867 - Election Day	59	194	955	266	0	0	13	253
Precinct 7867 - Vote By Mail	132	344	955	512	8	2	26	476
Precinct 7868 - Election Day	52	175	881	242	1	1	13	227
Precinct 7868 - Vote By Mail	125	309	881	449	1	0	14	434
Precinct 7869 - Election Day	39	184	867	239	0	1	15	223
Precinct 7869 - Vote By Mail	109	360	867	489	1	0	19	469
Precinct 7871 - Election Day	74	167	900	259	0	0	18	241
Precinct 7871 - Vote By Mail	125	354	900	502	2	1	20	479
Precinct 7872 - Election Day	64	208	862	288	0	0	16	272
Precinct 7872 - Vote By Mail	112	332	862	472	3	0	25	444
Precinct 7873 - Election Day	47	198	861	257	1	0	11	245
Precinct 7873 - Vote By Mail	111	365	861	502	-1	1	26	476
Precinct 7874 - Election Day	29	99	477	137	1	0	8	128
Precinct 7874 - Vote By Mail	55	190	477	256	2	0	9	245
Precinct 7875 - Election Day	40	129	623	180	0	0	11	169
Precinct 7875 - Vote By Mail	57	216	623	285	0	0	12	273
Precinct 7876 - Election Day	28	101	498	154	10	0	15	129
Precinct 7876 - Vote By Mail	35	206	498	269	1	1	26	241
Precinct 7901 - Election Day	19	109	522	136	0	0	8	128
Precinct 7901 - Vote By Mail	27	158	522	198	1	0	12	185
Precinct 7902 - Election Day	32	204	968	258	0	0	22	236
Precinct 7902 - Vote By Mail	58	322	968	401	1	0	20	380
Precinct 7903 - Election Day	32	145	840	201	0	0	24	177
Precinct 7903 - Vote By Mail	63	261	840	350	-2	0	28	324
Precinct 7904 - Election Day	28	174	877	212	1	0	9	202
Precinct 7904 - Vote By Mail	71	306	877	403	2	0	24	377
Precinct 7905 - Election Day	45	193	851	254	0	0	16	238
Precinct 7905 - Vote By Mail	65	319	851	409	5	2	18	384
Precinct 7906 - Election Day	31	198	787	245	0	0	16	229
Precinct 7906 - Vote By Mail	37	280	787	335	0	1	17	317
Precinct 7907 - Election Day	46	217	950	278	0	1	14	263
Precinct 7907 - Vote By Mail	66	338	950	425	-4	0	25	404
Precinct 7908 - Election Day	69	188	949	284	1	1	25	257
Precinct 7908 - Vote By Mail	65	307	949	408	2	0	34	372
Precinct 7909 - Election Day	32	203	733	251	0	0	16	235
Precinct 7909 - Vote By Mail	40	248	733	303	-1	0	16	288
Precinct 7911 - Election Day	42	182	860	244	-1	1	20	224
Precinct 7911 - Vote By Mail	51	327	860	395	-1	0	18	378
Precinct 7912 - Election Day	41	226	1,065	291	0	0	24	267
Precinct 7912 - Vote By Mail	41	396	1,065	463	2	0	24	437
Precinct 7913 - Election Day	52	245	913	312	1	1	13	297
Precinct 7913 - Vote By Mail	50	315	913	378	-1	0	14	365
Precinct 7914 - Election Day	52	206	883	278	-1	0	21	258
Precinct 7914 - Vote By Mail	55	349	883	425	3	0	18	404
Precinct 7915 - Election Day	45	213	831	266	0	0	8	258
Precinct 7915 - Vote By Mail	50	278	831	351	0	0	23	328
Precinct 7916 - Election Day	38	229	888	284	1	0	16	267
Precinct 7916 - Vote By Mail	49	355	888	421	0	0	17	404
Precinct 7917 - Election Day	47	247	1,015	315	0	1	20	294
Precinct 7917 - Vote By Mail	71	337	1,015	428	3	0	17	408
Precinct 7918 - Election Day	31	204	836	253	0	0	18	235
Precinct 7918 - Vote By Mail	61	291	836	379	0	0	27	352
Precinct 7919 - Election Day	46	247	895	309	1	0	15	293
Precinct 7919 - Vote By Mail	49	304	895	376	-1	0	24	353
Precinct 7921 - Election Day	33	182	917	232	1	1	15	215
Precinct 7921 - Vote By Mail	82	255	917	366	1	0	28	337
Precinct 7922 - Election Day	49	186	831	250	1	1	13	235
Precinct 7922 - Vote By Mail	45	314	831	383	0	0	24	359
Precinct 7923 - Election Day	35	221	885	262	0	0	6	256
Precinct 7923 - Vote By Mail	62	321	885	403	-1	0	21	383
Precinct 7924 - Election Day	35	193	842	238	0	0	10	228
Precinct 7924 - Vote By Mail	69	293	842	382	0	0	20	362
Precinct 7925 - Election Day	13	140	567	156	0	0	3	153
Precinct 7925 - Vote By Mail	44	238	567	293	0	0	11	282
Precinct 7926 - Election Day	32	186	795	229	0	0	11	218
Precinct 7926 - Vote By Mail	56	313	795	390	4	0	17	369
Precinct 7927 - Election Day	29	198	747	241	1	1	12	227
Precinct 7927 - Vote By Mail	73	299	747	392	4	1	15	372
Precinct 7928 - Election Day	46	213	931	284	1	0	24	259
Precinct 7928 - Vote By Mail	101	360	931	489	0	1	27	461
Precinct 7929 - Election Day	38	194	864	248	0	0	16	232
Precinct 7929 - Vote By Mail	97	396	864	509	1	0	15	493
Precinct 7931 - Election Day	40	169	738	219	0	0	10	209
Precinct 7931 - Vote By Mail	91	303	738	408	2	2	10	394
Precinct 7932 - Election Day	28	122	551	157	1	0	6	150
Precinct 7932 - Vote By Mail	68	206	551	285	1	0	10	274
Precinct 7933 MB - Vote By Mail	1	2	6	4	0	0	1	3
Precinct 7934 - Election Day	49	186	890	250	-1	0	16	235
Precinct 7934 - Vote By Mail	83	361	890	472	0	2	26	444
Precinct 7935 - Election Day	48	237	970	305	0	0	20	285
Precinct 7935 - Vote By Mail	109	388	970	519	-2	0	24	497
Precinct 7936 - Election Day	44	225	856	287	2	0	16	269
Precinct 7936 - Vote By Mail	73	332	856	428	-1	1	23	405
Precinct 7937 - Election Day	53	192	886	267	1	1	20	245
Precinct 7937 - Vote By Mail	83	323	886	435	3	2	24	406
Precinct 7938 - Election Day	40	153	788	213	0	0	20	193
Precinct 7938 - Vote By Mail	49	272	788	337	2	0	14	321
Precinct 7939 - Election Day	45	196	688	254	-2	0	15	241
Precinct 7939 - Vote By Mail	66	240	688	326	0	0	20	306
Precinct 7941 - Election Day	50	150	751	218	-1	0	19	200
Precinct 7941 - Vote By Mail	68	256	751	348	0	0	24	324
Precinct 7942 - Election Day	56	185	914	259	1	1	16	241
Precinct 7942 - Vote By Mail	77	295	914	412	-1	0	41	372
Precinct 7943 - Election Day	70	168	872	258	4	1	15	238
Precinct 7943 - Vote By Mail	102	299	872	439	0	0	38	401
Precinct 7944 - Election Day	36	194	801	243	0	0	13	230
Precinct 7944 - Vote By Mail	78	289	801	381	2	0	12	367
Precinct 7945 - Election Day	45	122	915	186	0	0	19	167
Precinct 7945 - Vote By Mail	88	296	915	414	1	0	29	384
Precinct 7946 - Election Day	44	126	945	183	0	1	12	170
Precinct 7946 - Vote By Mail	128	269	945	451	0	2	52	397
Precinct 7947 - Election Day	47	122	946	182	1	0	12	169
Precinct 7947 - Vote By Mail	141	261	946	430	2	0	26	402
Precinct 7948 - Election Day	46	153	928	210	0	0	11	199
Precinct 7948 - Vote By Mail	122	277	928	422	-5	0	28	399
Precinct 7949 - Election Day	25	64	569	100	1	0	10	89
Precinct 7949 - Vote By Mail	98	173	569	292	1	0	20	271
Precinct 7951 - Election Day	53	97	854	166	0	0	16	150
Precinct 7951 - Vote By Mail	147	248	854	425	2	0	28	395
Precinct 7952 - Election Day	44	103	866	167	0	0	20	147
Precinct 7952 - Vote By Mail	123	197	866	359	1	0	38	320
Precinct 7953 - Election Day	47	120	824	186	2	0	17	167
Precinct 7953 - Vote By Mail	145	235	824	402	0	2	20	380
Precinct 7955 - Election Day	52	125	902	199	4	0	18	177
Precinct 7955 - Vote By Mail	133	262	902	435	1	0	39	395
Precinct 7956 - Election Day	35	86	823	136	0	0	15	121
Precinct 7956 - Vote By Mail	115	210	823	353	0	0	28	325
Precinct 7957 - Election Day	34	93	646	147	0	0	20	127
Precinct 7957 - Vote By Mail	83	193	646	298	1	1	20	276
Precinct 7958 MB - Vote By Mail	44	76	290	141	1	0	20	120
Precinct 7959 - Election Day	30	122	727	160	1	1	6	152
Precinct 7959 - Vote By Mail	50	255	727	326	1	0	20	305
Precinct 9001 MB - Vote By Mail	29	103	273	142	-2	1	11	132
Precinct 9101 - Election Day	67	180	888	260	0	0	13	247
Precinct 9101 - Vote By Mail	119	285	888	438	4	1	29	404
Precinct 9102 - Election Day	58	185	985	257	0	1	13	243
Precinct 9102 - Vote By Mail	123	309	985	471	2	2	35	432
Precinct 9103 - Election Day	64	186	954	273	0	1	22	250
Precinct 9103 - Vote By Mail	114	288	954	431	7	1	21	402
Precinct 9104 - Election Day	45	175	988	239	0	0	19	220
Precinct 9104 - Vote By Mail	125	312	988	465	3	0	25	437
Precinct 9105 - Election Day	54	178	919	247	1	0	14	232
Precinct 9105 - Vote By Mail	136	323	919	488	-4	0	33	459
Precinct 9106 - Election Day	47	196	937	268	1	0	24	243
Precinct 9106 - Vote By Mail	115	346	937	497	4	1	31	461
Precinct 9107 - Election Day	46	163	849	219	0	0	10	209
Precinct 9107 - Vote By Mail	87	248	849	372	-1	0	38	335
Precinct 9108 - Election Day	51	184	790	247	0	0	12	235
Precinct 9108 - Vote By Mail	90	250	790	373	2	0	31	340
Precinct 9109 - Election Day	68	178	884	263	0	0	17	246
Precinct 9109 - Vote By Mail	89	302	884	428	1	0	36	391
Precinct 9111 - Election Day	58	159	779	229	0	0	12	217
Precinct 9111 - Vote By Mail	83	230	779	346	2	0	31	313
Precinct 9112 - Election Day	71	203	976	284	-1	0	11	274
Precinct 9112 - Vote By Mail	94	337	976	467	1	0	35	431
Precinct 9113 - Election Day	64	229	999	311	0	0	18	293
Precinct 9113 - Vote By Mail	125	350	999	505	4	0	26	475
Precinct 9114 - Election Day	53	189	877	263	-1	1	21	242
Precinct 9114 - Vote By Mail	97	286	877	405	-1	0	23	383
Precinct 9115 - Election Day	51	180	911	258	1	0	26	231
Precinct 9115 - Vote By Mail	74	319	911	429	3	0	33	393
Precinct 9116 - Election Day	56	207	944	281	0	1	17	263
Precinct 9116 - Vote By Mail	91	335	944	473	2	0	45	426
Precinct 9117 - Election Day	64	146	783	222	0	0	12	210
Precinct 9117 - Vote By Mail	96	279	783	398	0	1	22	375
Precinct 9118 - Election Day	69	195	974	286	-2	0	24	264
Precinct 9118 - Vote By Mail	106	278	974	426	3	0	39	384
Precinct 9119 - Election Day	52	169	891	237	-1	0	17	221
Precinct 9119 - Vote By Mail	120	300	891	447	1	1	25	420
Precinct 9121 - Election Day	63	177	930	256	-1	0	17	240
Precinct 9121 - Vote By Mail	122	280	930	434	-1	0	33	402
Precinct 9122 - Election Day	44	140	953	210	0	0	26	184
Precinct 9122 - Vote By Mail	132	285	953	454	0	0	37	417
Precinct 9123 - Election Day	55	147	858	232	0	1	29	202
Precinct 9123 - Vote By Mail	119	274	858	418	1	0	24	393
Precinct 9124 - Election Day	37	150	874	202	0	0	15	187
Precinct 9124 - Vote By Mail	116	292	874	438	2	0	28	408
Precinct 9125 - Election Day	41	153	861	210	-2	0	18	194
Precinct 9125 - Vote By Mail	111	286	861	437	2	0	38	397
Precinct 9126 - Election Day	57	167	1,015	245	-2	0	23	224
Precinct 9126 - Vote By Mail	161	339	1,015	533	-2	0	35	500
Precinct 9127 - Election Day	64	190	960	269	0	0	15	254
Precinct 9127 - Vote By Mail	121	344	960	498	0	0	33	465
Precinct 9128 - Election Day	55	177	828	248	-1	0	17	232
Precinct 9128 - Vote By Mail	127	253	828	412	3	1	28	380
Precinct 9129 - Election Day	44	179	741	243	1	0	19	223
Precinct 9129 - Vote By Mail	90	233	741	348	0	0	25	323
Precinct 9131 - Election Day	43	134	759	193	1	0	15	177
Precinct 9131 - Vote By Mail	88	284	759	403	3	0	28	372
Precinct 9132 - Election Day	44	187	837	248	0	0	17	231
Precinct 9132 - Vote By Mail	56	287	837	371	0	0	28	343
Precinct 9133 - Election Day	44	205	1,021	271	0	2	20	249
Precinct 9133 - Vote By Mail	110	347	1,021	503	2	2	42	457
Precinct 9134 - Election Day	34	155	893	210	0	0	21	189
Precinct 9134 - Vote By Mail	99	340	893	469	0	2	28	439
Precinct 9135 - Election Day	55	148	808	215	0	0	12	203
Precinct 9135 - Vote By Mail	117	244	808	389	2	0	26	361
Precinct 9136 - Election Day	61	164	929	253	1	0	27	225
Precinct 9136 - Vote By Mail	111	299	929	439	-2	0	31	410
Precinct 9137 - Election Day	77	168	1,006	260	-1	1	15	245
Precinct 9137 - Vote By Mail	117	312	1,006	467	1	0	37	429
Precinct 9138 - Election Day	63	145	943	226	2	0	16	208
Precinct 9138 - Vote By Mail	141	302	943	477	1	1	32	443
Precinct 9139 - Election Day	64	163	975	243	0	0	16	227
Precinct 9139 - Vote By Mail	141	329	975	510	6	0	34	470
Precinct 9141 - Election Day	72	165	953	252	-1	0	16	237
Precinct 9141 - Vote By Mail	145	296	953	477	4	0	32	441
Precinct 9142 - Election Day	59	189	966	276	0	0	28	248
Precinct 9142 - Vote By Mail	99	325	966	459	-1	1	35	424
Precinct 9143 - Election Day	56	176	920	251	0	0	19	232
Precinct 9143 - Vote By Mail	128	292	920	463	7	0	36	420
Precinct 9144 - Election Day	58	215	962	293	0	0	20	273
Precinct 9144 - Vote By Mail	109	334	962	482	3	1	35	443
Precinct 9145 - Election Day	76	158	861	249	2	0	13	234
Precinct 9145 - Vote By Mail	97	301	861	423	2	0	23	398
Precinct 9146 - Election Day	52	179	885	245	-1	0	15	231
Precinct 9146 - Vote By Mail	78	347	885	464	2	0	37	425
Precinct 9147 - Election Day	58	206	971	281	0	0	17	264
Precinct 9147 - Vote By Mail	114	352	971	492	-2	0	28	466
Precinct 9148 - Election Day	83	225	1,034	325	0	0	17	308
Precinct 9148 - Vote By Mail	113	373	1,034	513	1	0	26	486
Precinct 9149 - Election Day	57	189	948	264	0	0	18	246
Precinct 9149 - Vote By Mail	107	344	948	478	4	0	23	451
Precinct 9151 - Election Day	54	160	872	227	0	0	13	214
Precinct 9151 - Vote By Mail	98	284	872	418	4	1	31	382
Precinct 9152 - Election Day	51	208	721	270	-2	1	12	259
Precinct 9152 - Vote By Mail	67	194	721	279	-2	0	20	261
Precinct 9201 - Election Day	51	230	1,004	300	0	0	19	281
Precinct 9201 - Vote By Mail	83	365	1,004	475	-1	1	27	448
Precinct 9202 - Election Day	59	217	971	294	0	0	18	276
Precinct 9202 - Vote By Mail	78	314	971	426	2	0	32	392
Precinct 9203 - Election Day	75	143	1,002	239	0	0	21	218
Precinct 9203 - Vote By Mail	159	330	1,002	536	3	0	44	489
Precinct 9204 - Election Day	84	163	873	273	5	0	21	247
Precinct 9204 - Vote By Mail	140	225	873	393	4	0	24	365
Precinct 9205 - Election Day	64	124	728	208	0	0	20	188
Precinct 9205 - Vote By Mail	72	265	728	376	7	0	32	337
Precinct 9206 - Election Day	86	150	931	249	-1	0	14	236
Precinct 9206 - Vote By Mail	168	277	931	479	3	1	30	445
Precinct 9207 - Election Day	77	167	981	262	0	0	18	244
Precinct 9207 - Vote By Mail	163	298	981	502	3	2	36	461
Precinct 9208 - Election Day	75	188	1,002	287	0	0	24	263
Precinct 9208 - Vote By Mail	123	323	1,002	491	3	1	41	446
Precinct 9209 - Election Day	65	167	711	245	0	0	13	232
Precinct 9209 - Vote By Mail	95	201	711	327	4	0	27	296
Precinct 9211 - Election Day	63	157	889	234	0	0	14	220
Precinct 9211 - Vote By Mail	115	282	889	432	1	0	34	397
Precinct 9212 - Election Day	68	149	803	234	0	1	16	217
