Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 1118 - None	149	52	1,043	213	0	0	12	201
Precinct 1118 - None	325	127	1,043	476	-3	0	27	452
Precinct 1119 - None	117	34	791	165	0	0	14	151
Precinct 1119 - None	271	95	791	386	0	0	20	366
Precinct 1121 - None	96	50	691	160	0	1	13	146
Precinct 1121 - None	187	108	691	313	-1	1	18	295
Precinct 1122 - None	74	27	632	110	0	0	9	101
Precinct 1122 - None	196	98	632	310	-1	1	16	294
Precinct 1123 - None	143	30	915	179	0	0	6	173
Precinct 1123 - None	231	102	915	364	-1	0	32	333
Precinct 1124 - None	116	22	819	152	0	1	13	138
Precinct 1124 - None	217	67	819	302	-2	0	20	284
Precinct 1125 - None	118	29	1,047	159	1	0	11	147
Precinct 1125 - None	299	136	1,047	466	0	1	30	435
Precinct 1126 - None	137	40	922	191	0	0	14	177
Precinct 1126 - None	269	108	922	400	-2	1	24	377
Precinct 1127 - None	143	40	920	200	0	0	17	183
Precinct 1127 - None	224	128	920	382	-2	1	31	352
Precinct 1128 - None	106	33	838	154	0	0	15	139
Precinct 1128 - None	242	96	838	362	0	0	24	338
Precinct 1129 - None	152	52	980	227	1	0	22	204
Precinct 1129 - None	260	123	980	416	2	0	31	383
Precinct 1131 - None	95	20	797	132	0	0	17	115
Precinct 1131 - None	239	117	797	371	0	0	15	356
Precinct 1132 - None	128	31	969	179	2	0	18	159
Precinct 1132 - None	285	117	969	427	-1	0	26	402
Precinct 1133 - None	121	28	863	161	1	0	11	149
Precinct 1133 - None	294	89	863	410	0	0	27	383
Precinct 1134 - None	130	24	759	170	2	0	14	154
Precinct 1134 - None	204	92	759	318	-3	0	25	296
Precinct 1135 - None	52	27	540	87	1	0	7	79
Precinct 1135 - None	181	94	540	295	1	0	19	275
Precinct 1136 - None	105	30	829	144	0	0	9	135
Precinct 1136 - None	275	106	829	412	1	0	30	381
Precinct 1141 - None	161	40	1,041	223	3	0	19	201
Precinct 1141 - None	342	122	1,041	484	-1	0	21	464
Precinct 1142 - None	134	30	861	175	-1	0	12	164
Precinct 1142 - None	274	91	861	393	-2	0	30	365
Precinct 1143 - None	193	25	1,034	229	1	0	10	218
Precinct 1143 - None	317	95	1,034	440	1	0	27	412
Precinct 1144 - None	138	53	907	205	2	0	12	191
Precinct 1144 - None	263	97	907	387	0	0	27	360
Precinct 1145 - None	136	40	888	189	1	0	12	176
Precinct 1145 - None	341	102	888	461	-3	0	21	443
Precinct 1146 - None	148	32	1,011	186	-1	0	7	180
Precinct 1146 - None	308	125	1,011	454	0	0	21	433
Precinct 1147 - None	153	41	877	210	4	0	12	194
Precinct 1147 - None	271	96	877	396	2	0	27	367
Precinct 1148 - None	146	32	962	196	1	0	17	178
Precinct 1148 - None	279	134	962	444	0	0	31	413
Precinct 1149 - None	159	38	907	210	1	1	11	197
Precinct 1149 - None	281	105	907	407	-6	1	26	386
Precinct 1152 - None	137	41	864	198	-1	0	21	178
Precinct 1152 - None	282	87	864	388	0	0	19	369
Precinct 1153 - None	140	46	951	210	0	0	24	186
Precinct 1153 - None	294	93	951	415	-1	1	28	387
Precinct 7001 - None	144	22	776	176	0	0	10	166
Precinct 7001 - None	352	56	776	429	0	1	20	408
Precinct 7002 - None	135	23	706	176	1	0	17	158
Precinct 7002 - None	265	49	706	332	1	0	17	314
Precinct 7003 - None	192	30	884	238	0	0	16	222
Precinct 7003 - None	419	53	884	498	0	0	26	472
Precinct 7004 - None	189	34	881	241	1	0	17	223
Precinct 7004 - None	421	51	881	496	1	1	22	472
Precinct 7005 - None	213	33	847	253	1	0	6	246
Precinct 7005 - None	408	47	847	480	-1	0	26	455
Precinct 7006 - None	197	47	917	254	1	0	9	244
Precinct 7006 - None	352	69	917	442	1	0	20	421
Precinct 7007 - None	238	31	949	283	0	1	13	269
Precinct 7007 - None	435	63	949	516	-1	0	19	498
Precinct 7008 - None	231	21	932	264	-1	0	13	252
Precinct 7008 - None	445	67	932	546	2	0	32	512
Precinct 7009 - None	144	32	905	185	0	0	9	176
Precinct 7009 - None	410	77	905	513	0	0	26	487
Precinct 7011 - None	169	21	985	204	0	0	14	190
Precinct 7011 - None	237	39	985	294	-1	0	19	276
Precinct 7012 - None	254	46	1,109	313	0	0	13	300
Precinct 7012 - None	479	84	1,109	594	1	3	27	563
Precinct 7013 - None	212	32	956	267	0	0	23	244
Precinct 7013 - None	419	48	956	501	3	0	31	467
Precinct 7014 - None	314	42	1,460	367	-2	0	13	356
Precinct 7014 - None	665	89	1,460	802	0	0	48	754
Precinct 7015 MB - None	37	6	95	44	0	0	1	43
Precinct 7016 - None	123	25	918	171	1	1	21	148
Precinct 7016 - None	193	77	918	280	-1	1	10	270
Precinct 7017 - None	108	19	754	149	0	0	22	127
Precinct 7017 - None	191	43	754	252	2	1	15	234
Precinct 7018 - None	111	26	977	155	0	0	18	137
Precinct 7018 - None	273	141	977	448	-2	2	34	414
Precinct 7019 - None	145	21	899	182	4	0	12	166
Precinct 7019 - None	282	104	899	413	1	0	26	386
Precinct 7021 - None	150	23	947	184	0	0	11	173
Precinct 7021 - None	217	61	947	305	-1	1	27	278
Precinct 7022 - None	168	31	945	215	0	1	15	199
Precinct 7022 - None	266	49	945	352	0	1	36	315
Precinct 7023 - None	133	33	928	178	-1	0	13	166
Precinct 7023 - None	300	68	928	400	1	0	31	368
Precinct 7024 - None	57	10	414	70	0	0	3	67
Precinct 7024 - None	62	13	414	78	0	0	3	75
Precinct 7025 - None	62	15	477	85	0	0	8	77
Precinct 7025 - None	103	19	477	128	-1	0	7	122
Precinct 7026 - None	112	26	1,011	149	0	0	11	138
Precinct 7026 - None	279	150	1,011	455	0	0	26	429
Precinct 7027 - None	139	32	869	195	0	0	24	171
Precinct 7027 - None	235	88	869	353	-1	1	30	323
Precinct 7028 - None	168	34	850	213	-1	0	12	202
Precinct 7028 - None	207	54	850	282	0	0	21	261
Precinct 7029 - None	133	29	901	184	0	0	22	162
Precinct 7029 - None	197	33	901	251	0	0	21	230
Precinct 7030 - None	80	37	759	119	0	1	1	117
Precinct 7030 - None	195	143	759	357	0	1	18	338
Precinct 7031 - None	63	16	641	91	0	0	12	79
Precinct 7031 - None	232	63	641	309	-1	0	15	295
Precinct 7032 - None	129	29	904	173	1	0	14	158
Precinct 7032 - None	224	65	904	316	2	1	24	289
Precinct 7033 - None	139	40	798	191	1	0	11	179
Precinct 7033 - None	171	61	798	247	-2	1	16	232
Precinct 7034 - None	142	26	958	197	0	0	29	168
Precinct 7034 - None	161	29	958	201	0	0	11	190
Precinct 7035 - None	87	22	606	122	1	0	12	109
Precinct 7035 - None	199	50	606	262	-1	1	13	249
Precinct 7036 - None	77	29	921	117	0	0	11	106
Precinct 7036 - None	214	107	921	342	2	0	19	321
Precinct 7037 - None	104	17	735	135	-5	0	19	121
Precinct 7037 - None	74	17	735	98	-1	0	8	91
Precinct 7038 - None	98	24	911	135	0	0	13	122
Precinct 7038 - None	199	129	911	351	0	1	22	328
Precinct 7039 - None	114	47	784	178	1	0	16	161
Precinct 7039 - None	192	92	784	306	3	0	19	284
Precinct 7041 MB - None	28	4	61	33	0	0	1	32
Precinct 7042 - None	82	26	639	118	0	0	10	108
Precinct 7042 - None	188	49	639	258	0	0	21	237
Precinct 7043 - None	138	30	957	176	0	0	8	168
Precinct 7043 - None	275	103	957	404	-1	0	27	378
Precinct 7044 - None	120	28	827	167	1	0	18	148
Precinct 7044 - None	128	44	827	193	0	0	21	172
Precinct 7045 - None	80	26	779	120	0	0	14	106
Precinct 7045 - None	186	132	779	344	2	1	23	318
Precinct 7046 - None	63	19	402	94	0	0	12	82
Precinct 7046 - None	109	56	402	175	1	1	8	165
Precinct 7047 - None	88	21	823	119	0	0	10	109
Precinct 7047 - None	252	104	823	388	1	2	29	356
Precinct 7048 - None	109	25	858	150	3	0	13	134
Precinct 7048 - None	214	83	858	318	4	1	16	297
Precinct 7049 - None	112	42	792	173	-1	1	19	154
Precinct 7049 - None	181	105	792	305	2	0	17	286
Precinct 7051 - None	80	20	861	114	0	0	14	100
Precinct 7051 - None	208	143	861	380	1	0	28	351
Precinct 7052 - None	113	36	852	161	1	0	11	149
Precinct 7052 - None	255	118	852	402	-1	1	29	373
Precinct 7053 - None	73	17	548	102	0	0	12	90
Precinct 7053 - None	205	57	548	278	0	1	15	262
Precinct 7054 - None	159	45	1,073	215	1	0	10	204
Precinct 7054 - None	288	87	1,073	410	5	0	30	375
Precinct 7055 - None	161	23	808	190	-3	0	9	184
Precinct 7055 - None	332	87	808	440	-1	0	22	419
Precinct 7101 MB - None	111	5	155	120	-1	0	5	116
Precinct 7201 - None	184	38	936	245	1	1	21	222
Precinct 7201 - None	401	79	936	518	1	0	37	480
Precinct 7202 - None	182	30	850	227	-1	0	16	212
Precinct 7202 - None	337	68	850	431	2	0	24	405
Precinct 7203 - None	221	45	921	291	3	0	22	266
Precinct 7203 - None	328	65	921	423	0	1	29	393
Precinct 7204 - None	174	35	918	233	0	1	23	209
Precinct 7204 - None	423	81	918	531	-1	0	28	504
Precinct 7205 - None	192	40	875	251	2	1	16	232
Precinct 7205 - None	388	75	875	485	0	0	22	463
Precinct 7206 - None	110	21	378	135	1	0	3	131
Precinct 7206 - None	146	30	378	191	0	0	15	176
Precinct 7207 - None	163	20	812	196	-2	0	15	183
Precinct 7207 - None	318	85	812	434	4	2	25	403
Precinct 7208 - None	95	10	600	111	-1	0	7	105
Precinct 7208 - None	261	49	600	328	-4	0	22	310
Precinct 7209 - None	94	14	626	107	-4	0	3	108
Precinct 7209 - None	355	38	626	423	-1	1	30	393
Precinct 7301 - None	177	30	1,016	228	-1	0	22	207
Precinct 7301 - None	352	48	1,016	435	2	2	31	400
Precinct 7302 - None	157	15	814	188	0	0	16	172
Precinct 7302 - None	372	43	814	458	0	0	43	415
Precinct 7303 - None	219	45	1,042	281	0	0	17	264
Precinct 7303 - None	371	73	1,042	482	-1	0	39	444
Precinct 7304 - None	233	25	1,002	278	0	0	20	258
Precinct 7304 - None	383	76	1,002	493	-2	0	36	459
Precinct 7305 - None	193	34	871	240	0	1	12	227
Precinct 7305 - None	348	86	871	460	2	0	24	434
Precinct 7306 - None	237	52	1,056	317	3	0	25	289
Precinct 7306 - None	377	84	1,056	498	-2	0	39	461
Precinct 7307 - None	171	26	767	210	-1	0	14	197
Precinct 7307 - None	259	56	767	346	2	0	29	315
Precinct 7308 - None	149	19	603	177	0	0	9	168
Precinct 7308 - None	242	49	603	313	2	0	20	291
Precinct 7309 - None	206	37	884	263	2	0	18	243
Precinct 7309 - None	333	69	884	439	4	0	33	402
Precinct 7311 - None	231	27	917	268	2	0	8	258
Precinct 7311 - None	359	66	917	448	-6	0	29	425
Precinct 7312 - None	161	29	821	203	0	0	13	190
Precinct 7312 - None	352	74	821	470	1	0	43	426
Precinct 7313 - None	180	24	968	225	3	1	17	204
Precinct 7313 - None	374	75	968	485	3	0	33	449
Precinct 7314 - None	95	15	787	125	0	0	15	110
Precinct 7314 - None	198	33	787	271	-1	0	41	231
Precinct 7315 - None	165	37	760	220	-5	0	23	202
Precinct 7315 - None	217	42	760	282	1	1	21	259
Precinct 7316 - None	168	21	853	205	0	0	16	189
Precinct 7316 - None	265	65	853	367	1	1	35	330
Precinct 7317 - None	149	29	904	189	0	0	11	178
Precinct 7317 - None	365	60	904	454	-2	0	31	425
Precinct 7318 - None	137	25	727	179	1	0	16	162
Precinct 7318 - None	290	59	727	390	-3	0	44	349
Precinct 7319 - None	227	44	1,079	301	0	0	30	271
Precinct 7319 - None	400	81	1,079	516	1	0	34	481
Precinct 7321 - None	106	31	671	149	-2	0	14	137
Precinct 7321 - None	212	52	671	286	1	0	21	264
Precinct 7322 - None	46	10	874	65	-1	0	10	56
Precinct 7322 - None	230	75	874	337	-3	0	35	305
Precinct 7323 - None	168	40	950	234	0	0	26	208
Precinct 7323 - None	333	81	950	455	0	0	41	414
Precinct 7324 - None	145	31	755	190	-1	0	15	176
Precinct 7324 - None	281	56	755	364	1	2	24	337
Precinct 7325 - None	185	40	904	243	0	0	18	225
Precinct 7325 - None	343	61	904	436	1	0	31	404
Precinct 7326 - None	155	26	876	200	0	0	19	181
Precinct 7326 - None	330	65	876	430	1	0	34	395
Precinct 7327 - None	57	6	699	71	0	0	8	63
Precinct 7327 - None	194	60	699	276	-2	0	24	254
Precinct 7328 - None	60	15	973	94	-2	0	21	75
Precinct 7328 - None	288	54	973	394	3	0	49	342
Precinct 7329 - None	106	15	640	112	-17	0	8	121
Precinct 7329 - None	247	54	640	321	2	0	18	301
Precinct 7331 - None	176	23	852	213	1	0	13	199
Precinct 7331 - None	391	49	852	461	-1	0	22	440
Precinct 7332 - None	185	27	834	225	0	0	13	212
Precinct 7332 - None	289	46	834	364	-1	0	30	335
Precinct 7333 - None	233	41	1,044	298	0	0	24	274
Precinct 7333 - None	420	79	1,044	543	5	1	38	499
Precinct 7334 - None	160	21	881	199	1	0	17	181
Precinct 7334 - None	362	69	881	462	4	0	27	431
Precinct 7335 - None	180	32	970	225	1	0	12	212
Precinct 7335 - None	418	75	970	523	-2	0	32	493
Precinct 7336 - None	193	33	955	238	-1	0	13	226
Precinct 7336 - None	393	92	955	523	2	1	35	485
Precinct 7337 - None	140	32	851	179	-1	0	8	172
Precinct 7337 - None	360	79	851	464	-3	0	28	439
Precinct 7338 - None	116	24	915	153	0	0	13	140
Precinct 7338 - None	308	79	915	426	-3	1	41	387
Precinct 7339 - None	141	21	669	174	1	0	11	162
Precinct 7339 - None	255	43	669	309	-1	0	12	298
Precinct 7341 - None	202	35	908	260	0	0	23	237
Precinct 7341 - None	308	55	908	401	3	0	35	363
Precinct 7342 - None	277	37	947	334	0	0	20	314
Precinct 7342 - None	334	53	947	414	1	0	26	387
Precinct 7343 - None	183	32	731	234	0	1	18	215
Precinct 7343 - None	257	38	731	316	1	0	20	295
Precinct 7344 - None	224	43	1,110	291	0	1	23	267
Precinct 7344 - None	430	79	1,110	538	-3	0	32	509
Precinct 7345 - None	266	40	1,141	329	0	0	23	306
Precinct 7345 - None	426	64	1,141	521	2	0	29	490
Precinct 7346 - None	203	30	920	250	-3	0	20	233
Precinct 7346 - None	326	41	920	384	0	0	17	367
Precinct 7347 - None	199	23	1,040	241	-2	0	21	222
Precinct 7347 - None	397	42	1,040	480	4	1	36	439
Precinct 7348 - None	163	27	861	210	0	0	20	190
Precinct 7348 - None	275	48	861	353	-1	0	31	323
Precinct 7349 - None	202	34	957	248	-3	0	15	236
Precinct 7349 - None	341	57	957	427	3	0	26	398
Precinct 7501 - None	132	23	565	172	-1	1	17	155
Precinct 7501 - None	249	45	565	308	2	0	12	294
Precinct 7502 - None	139	32	784	180	1	0	8	171
Precinct 7502 - None	333	71	784	447	0	0	43	404
Precinct 7503 - None	160	30	764	208	0	0	18	190
Precinct 7503 - None	308	49	764	388	3	0	28	357
Precinct 7504 - None	90	12	503	112	1	0	9	102
Precinct 7504 - None	176	28	503	222	2	2	14	204
Precinct 7505 - None	128	16	869	158	1	0	13	144
Precinct 7505 - None	448	37	869	532	4	1	42	485
Precinct 7506 - None	186	21	999	226	-3	0	22	207
Precinct 7506 - None	376	55	999	473	1	0	41	431
Precinct 7507 - None	156	34	955	211	1	0	20	190
Precinct 7507 - None	276	51	955	344	-2	0	19	327
Precinct 7508 - None	122	18	727	154	-1	0	15	140
Precinct 7508 - None	319	60	727	427	4	1	43	379
Precinct 7509/7511 - None	184	33	932	235	3	0	15	217
Precinct 7509/7511 - None	368	61	932	470	1	0	40	429
Precinct 7512 - None	124	10	612	150	1	0	15	134
Precinct 7512 - None	218	39	612	283	0	0	26	257
Precinct 7513 - None	168	30	818	225	0	0	27	198
Precinct 7513 - None	257	35	818	315	0	0	23	292
Precinct 7514 - None	102	22	874	140	0	0	16	124
Precinct 7514 - None	235	41	874	305	3	1	25	276
Precinct 7515 - None	168	28	869	212	2	0	14	196
Precinct 7515 - None	295	74	869	389	-1	0	21	369
Precinct 7516 - None	140	18	922	172	2	0	12	158
Precinct 7516 - None	420	68	922	538	0	0	50	488
Precinct 7517 - None	234	42	863	289	1	2	10	276
Precinct 7517 - None	353	41	863	410	0	0	16	394
Precinct 7518 - None	263	31	950	309	2	1	12	294
Precinct 7518 - None	398	48	950	480	1	0	33	446
Precinct 7519 - None	194	26	737	224	0	0	4	220
Precinct 7519 - None	290	41	737	355	-1	0	25	331
Precinct 7521 - None	236	29	812	292	6	0	21	265
Precinct 7521 - None	319	23	812	354	-1	1	12	342
Precinct 7522 - None	178	19	764	207	0	0	10	197
Precinct 7522 - None	351	26	764	397	1	0	19	377
Precinct 7523 - None	222	32	747	275	0	0	21	254
Precinct 7523 - None	306	37	747	359	1	1	14	343
Precinct 7524 - None	158	15	615	181	1	1	6	173
Precinct 7524 - None	222	28	615	262	1	0	11	250
Precinct 7525 - None	176	9	800	205	2	0	18	185
Precinct 7525 - None	289	33	800	341	0	0	19	322
Precinct 7526 - None	249	32	1,011	292	-1	0	12	281
Precinct 7526 - None	459	54	1,011	552	1	1	37	513
Precinct 7527/7528 - None	181	19	725	211	0	0	11	200
Precinct 7527/7528 - None	280	37	725	339	0	0	22	317
Precinct 7529 - None	253	17	948	295	2	0	23	270
Precinct 7529 - None	419	35	948	486	-1	0	33	454
Precinct 7531 - None	203	17	865	228	0	0	8	220
Precinct 7531 - None	365	49	865	442	0	1	27	414
Precinct 7532 - None	194	30	852	246	1	0	21	224
Precinct 7532 - None	345	41	852	398	1	0	11	386
Precinct 7533 - None	307	31	1,015	357	1	2	16	338
Precinct 7533 - None	416	41	1,015	490	0	1	32	457
Precinct 7534 - None	270	34	936	322	-1	0	19	304
Precinct 7534 - None	356	42	936	415	0	0	17	398
Precinct 7535 - None	229	21	767	262	3	0	9	250
Precinct 7535 - None	324	36	767	387	0	0	27	360
Precinct 7536 - None	239	30	863	291	1	1	20	269
Precinct 7536 - None	360	43	863	421	-1	0	19	403
Precinct 7537 - None	205	25	752	240	-1	0	11	230
Precinct 7537 - None	317	27	752	363	1	2	16	344
Precinct 7538 - None	198	34	771	246	2	1	11	232
Precinct 7538 - None	339	41	771	400	0	0	20	380
Precinct 7539 - None	291	23	922	330	-1	1	16	314
Precinct 7539 - None	368	34	922	428	0	1	25	402
Precinct 7541 - None	205	32	805	248	-2	0	13	237
Precinct 7541 - None	332	54	805	400	0	0	14	386
Precinct 7542 - None	232	28	821	272	-1	0	13	260
Precinct 7542 - None	336	36	821	389	0	0	17	372
Precinct 7543 - None	183	19	909	216	-2	0	16	202
Precinct 7543 - None	402	43	909	467	2	2	18	445
Precinct 7544 - None	218	29	898	258	-2	0	13	247
Precinct 7544 - None	418	36	898	479	3	0	22	454
Precinct 7545 - None	223	37	918	273	-2	0	15	260
Precinct 7545 - None	392	62	918	480	-2	0	28	454
Precinct 7546 - None	261	28	982	304	0	0	15	289
Precinct 7546 - None	436	59	982	517	-1	0	23	495
Precinct 7547 - None	276	22	1,029	315	1	1	15	298
Precinct 7547 - None	427	47	1,029	505	2	1	28	474
Precinct 7548 - None	259	44	1,073	319	0	2	14	303
Precinct 7548 - None	425	52	1,073	512	1	0	34	477
Precinct 7549 - None	177	22	811	215	1	0	15	199
Precinct 7549 - None	365	44	811	431	-4	0	26	409
Precinct 7551 - None	207	26	741	239	0	0	6	233
Precinct 7551 - None	343	40	741	394	0	1	10	383
Precinct 7552 - None	197	28	727	241	2	0	14	225
Precinct 7552 - None	315	31	727	361	-1	0	16	346
Precinct 7553 MB - None	102	15	180	126	2	0	7	117
Precinct 7554 - None	193	38	808	247	1	0	15	231
Precinct 7554 - None	367	48	808	442	3	0	24	415
Precinct 7555 - None	251	22	886	290	-1	0	18	273
Precinct 7555 - None	384	49	886	459	-1	0	27	433
Precinct 7556/7557 - None	221	38	969	275	0	0	16	259
Precinct 7556/7557 - None	497	52	969	573	0	0	24	549
Precinct 7601 - None	148	26	767	191	1	0	16	174
Precinct 7601 - None	237	32	767	290	1	0	20	269
Precinct 7602 - None	172	17	901	213	0	0	24	189
Precinct 7602 - None	308	48	901	379	1	0	22	356
Precinct 7603 - None	204	29	830	250	-1	0	18	233
Precinct 7603 - None	310	49	830	376	-2	0	19	359
Precinct 7604 - None	221	25	954	266	1	1	18	246
Precinct 7604 - None	278	50	954	352	2	0	22	328
Precinct 7605 - None	91	10	648	120	0	0	19	101
Precinct 7605 - None	161	27	648	203	-1	1	15	188
Precinct 7606 - None	149	24	924	205	2	0	30	173
Precinct 7606 - None	267	50	924	330	0	2	11	317
Precinct 7607 - None	162	31	960	215	1	0	21	193
Precinct 7607 - None	333	54	960	407	2	0	18	387
Precinct 7608 - None	53	8	392	70	1	0	8	61
Precinct 7608 - None	106	20	392	136	0	0	10	126
Precinct 7609 - None	93	10	926	120	-1	1	17	103
Precinct 7609 - None	268	44	926	352	4	1	35	312
Precinct 7611 - None	98	13	755	126	1	1	13	111
Precinct 7611 - None	196	28	755	269	1	1	43	224
Precinct 7612 - None	63	17	583	97	2	0	15	80
Precinct 7612 - None	209	36	583	265	0	0	20	245
Precinct 7613 - None	152	21	908	204	3	0	28	173
Precinct 7613 - None	261	51	908	340	0	0	28	312
Precinct 7614 - None	161	31	1,029	223	4	0	27	192
Precinct 7614 - None	313	34	1,029	375	1	1	26	347
Precinct 7615 - None	124	13	762	162	2	1	22	137
Precinct 7615 - None	188	25	762	237	0	0	24	213
Precinct 7616 - None	250	40	1,203	324	5	0	29	290
Precinct 7616 - None	571	71	1,203	686	0	0	44	642
Precinct 7617 - None	73	8	768	102	1	0	20	81
Precinct 7617 - None	214	27	768	261	-1	0	21	241
Precinct 7618 - None	140	19	862	168	-2	0	11	159
Precinct 7618 - None	333	51	862	407	3	0	20	384
Precinct 7619 - None	183	27	1,063	219	-1	0	10	210
Precinct 7619 - None	455	71	1,063	563	-2	0	39	526
Precinct 7621 - None	236	35	1,320	287	-1	0	17	271
Precinct 7621 - None	542	84	1,320	668	2	3	37	626
Precinct 7622 - None	132	15	988	170	-1	1	23	147
Precinct 7622 - None	248	23	988	301	2	0	28	271
Precinct 7623 - None	149	16	746	184	1	0	18	165
Precinct 7623 - None	234	45	746	297	1	0	17	279
Precinct 7624 - None	120	15	859	142	-4	0	11	135
Precinct 7624 - None	242	26	859	290	1	0	21	268
Precinct 7625 - None	49	13	822	66	1	0	3	62
Precinct 7625 - None	360	56	822	475	0	1	58	416
Precinct 7626 - None	177	34	1,114	227	0	0	16	211
Precinct 7626 - None	508	67	1,114	612	-1	0	38	575
Precinct 7627 - None	223	29	1,187	267	-1	0	16	252
Precinct 7627 - None	460	81	1,187	582	2	0	39	541
Precinct 7628 - None	191	29	960	241	1	0	20	220
Precinct 7628 - None	357	45	960	428	0	0	26	402
Precinct 7629 - None	176	20	809	208	3	1	8	196
Precinct 7629 - None	275	45	809	343	0	0	23	320
Precinct 7631 - None	221	31	1,155	270	2	0	16	252
Precinct 7631 - None	479	63	1,155	577	0	0	35	542
Precinct 7632 - None	235	35	1,124	289	3	0	16	270
Precinct 7632 - None	464	71	1,124	561	0	2	24	535
Precinct 7633 - None	113	14	741	137	0	0	10	127
Precinct 7633 - None	313	54	741	392	3	1	21	367
Precinct 7634 - None	155	20	900	195	-1	1	20	175
Precinct 7634 - None	348	40	900	421	0	0	33	388
Precinct 7635 - None	131	13	840	158	0	0	14	144
Precinct 7635 - None	308	45	840	382	2	1	26	353
Precinct 7636 - None	197	36	938	251	1	0	17	233
Precinct 7636 - None	377	65	938	465	1	0	22	442
Precinct 7637 - None	153	29	809	193	-2	1	12	182
Precinct 7637 - None	316	66	809	404	-1	0	23	382
Precinct 7638 - None	240	37	1,467	295	0	0	18	277
Precinct 7638 - None	713	101	1,467	871	5	1	51	814
Precinct 7639 - None	194	30	1,011	242	-2	0	20	224
Precinct 7639 - None	441	74	1,011	559	0	1	43	515
Precinct 7641 - None	173	25	972	205	0	0	7	198
Precinct 7641 - None	453	72	972	549	0	0	24	525
Precinct 7642 - None	126	15	937	153	0	1	11	141
Precinct 7642 - None	307	31	937	394	-1	0	57	338
Precinct 7643 - None	139	16	920	169	0	1	13	155
Precinct 7643 - None	411	68	920	507	1	0	27	479
Precinct 7644 - None	260	48	1,175	330	2	0	20	308
Precinct 7644 - None	453	68	1,175	554	2	1	30	521
Precinct 7645 - None	94	18	640	120	-1	0	9	112
Precinct 7645 - None	320	38	640	377	0	0	19	358
Precinct 7646 - None	219	30	1,100	267	-1	0	19	249
Precinct 7646 - None	501	60	1,100	592	4	0	27	561
Precinct 7647 - None	150	36	1,075	205	0	0	19	186
Precinct 7647 - None	218	41	1,075	283	0	0	24	259
Precinct 7648 MB - None	0	0	1	0	0	0	0	0
Precinct 7649 - None	145	21	891	178	3	0	9	166
Precinct 7649 - None	303	65	891	395	2	1	24	368
Precinct 7651 - None	127	28	677	166	-5	0	16	155
Precinct 7651 - None	266	60	677	351	5	1	19	326
Precinct 7652 - None	105	18	628	135	0	0	12	123
Precinct 7652 - None	243	39	628	301	4	0	15	282
Precinct 7653 - None	233	37	1,280	300	0	0	30	270
Precinct 7653 - None	547	76	1,280	673	0	0	50	623
Precinct 7701 - None	242	37	1,064	296	-1	0	18	279
Precinct 7701 - None	469	92	1,064	597	1	1	34	561
Precinct 7702 - None	139	30	748	180	-2	0	13	169
Precinct 7702 - None	313	75	748	415	0	0	27	388
Precinct 7703 MB - None	57	9	171	79	4	0	9	66
Precinct 7704 - None	187	52	1,008	257	1	0	17	239
Precinct 7704 - None	412	112	1,008	557	1	2	30	524
Precinct 7705 - None	112	29	568	149	-2	0	10	141
Precinct 7705 - None	239	72	568	335	0	0	24	311
Precinct 7706 - None	190	51	840	252	1	0	10	241
Precinct 7706 - None	356	87	840	467	-1	0	25	443
