Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 1141 - Election Day	132	82	1,041	223	3	1	5	214
Precinct 1141 - Vote By Mail	292	177	1,041	484	-1	0	16	469
Precinct 1142 - Election Day	100	67	861	175	-1	0	9	167
Precinct 1142 - Vote By Mail	224	148	861	393	-2	0	23	372
Precinct 1143 - Election Day	130	91	1,034	229	1	0	7	221
Precinct 1143 - Vote By Mail	269	152	1,034	440	1	0	18	421
Precinct 1144 - Election Day	122	75	907	205	2	0	6	197
Precinct 1144 - Vote By Mail	243	128	907	387	0	0	16	371
Precinct 1145 - Election Day	107	75	888	189	1	0	6	182
Precinct 1145 - Vote By Mail	278	171	888	461	-3	0	15	449
Precinct 1146 - Election Day	119	63	1,011	186	-1	0	5	182
Precinct 1146 - Vote By Mail	266	165	1,011	454	0	1	22	431
Precinct 1147 - Election Day	126	73	877	210	4	0	7	199
Precinct 1147 - Vote By Mail	246	126	877	396	2	1	21	372
Precinct 1148 - Election Day	118	68	962	196	1	0	9	186
Precinct 1148 - Vote By Mail	267	155	962	444	0	0	22	422
Precinct 1149 - Election Day	121	81	907	210	1	0	7	202
Precinct 1149 - Vote By Mail	208	166	907	407	-6	1	38	374
Precinct 1152 - Election Day	112	77	864	198	-1	0	10	189
Precinct 1152 - Vote By Mail	216	156	864	388	0	0	16	372
Precinct 1153 - Election Day	116	86	951	210	0	0	8	202
Precinct 1153 - Vote By Mail	229	168	951	415	-1	0	19	397
Precinct 7001 - Election Day	96	72	776	176	0	1	7	168
Precinct 7001 - Vote By Mail	220	186	776	429	0	0	23	406
Precinct 7002 - Election Day	103	62	706	176	1	0	10	165
Precinct 7002 - Vote By Mail	190	121	706	332	1	0	20	311
Precinct 7003 - Election Day	134	93	884	238	0	0	11	227
Precinct 7003 - Vote By Mail	269	208	884	498	0	0	21	477
Precinct 7004 - Election Day	132	97	881	241	1	0	11	229
Precinct 7004 - Vote By Mail	261	218	881	496	1	2	14	479
Precinct 7005 - Election Day	156	76	847	253	1	1	19	232
Precinct 7005 - Vote By Mail	279	179	847	480	-1	0	23	458
Precinct 7006 - Election Day	184	62	917	254	1	0	7	246
Precinct 7006 - Vote By Mail	284	142	917	442	1	1	14	426
Precinct 7007 - Election Day	188	92	949	283	0	0	3	280
Precinct 7007 - Vote By Mail	299	192	949	516	-1	0	26	491
Precinct 7008 - Election Day	172	82	932	264	-1	1	10	254
Precinct 7008 - Vote By Mail	287	218	932	546	2	3	36	505
Precinct 7009 - Election Day	119	57	905	185	0	0	9	176
Precinct 7009 - Vote By Mail	311	188	905	513	0	0	14	499
Precinct 7011 - Election Day	115	80	985	204	0	0	9	195
Precinct 7011 - Vote By Mail	177	102	985	294	-1	1	15	279
Precinct 7012 - Election Day	169	126	1,109	313	0	0	18	295
Precinct 7012 - Vote By Mail	323	249	1,109	594	1	0	21	572
Precinct 7013 - Election Day	153	102	956	267	0	0	12	255
Precinct 7013 - Vote By Mail	262	215	956	501	3	0	21	477
Precinct 7014 - Election Day	224	131	1,460	367	-2	0	14	355
Precinct 7014 - Vote By Mail	443	323	1,460	802	0	1	35	766
Precinct 7015 MB - Vote By Mail	33	9	95	44	0	0	2	42
Precinct 7016 - Election Day	86	74	918	171	1	1	9	160
Precinct 7016 - Vote By Mail	167	101	918	280	-1	0	13	268
Precinct 7017 - Election Day	95	46	754	149	0	0	8	141
Precinct 7017 - Vote By Mail	144	92	754	252	2	1	13	236
Precinct 7018 - Election Day	85	66	977	155	0	0	4	151
Precinct 7018 - Vote By Mail	255	169	977	448	-2	0	26	424
Precinct 7019 - Election Day	104	64	899	182	4	1	9	168
Precinct 7019 - Vote By Mail	242	144	899	413	1	0	26	386
Precinct 7021 - Election Day	116	61	947	184	0	1	6	177
Precinct 7021 - Vote By Mail	191	99	947	305	-1	0	16	290
Precinct 7022 - Election Day	113	92	945	215	0	0	10	205
Precinct 7022 - Vote By Mail	187	144	945	352	0	0	21	331
Precinct 7023 - Election Day	104	69	928	178	-1	0	6	173
Precinct 7023 - Vote By Mail	229	155	928	400	1	2	13	384
Precinct 7024 - Election Day	35	34	414	70	0	0	1	69
Precinct 7024 - Vote By Mail	41	33	414	78	0	0	4	74
Precinct 7025 - Election Day	41	39	477	85	0	0	5	80
Precinct 7025 - Vote By Mail	78	49	477	128	-1	0	2	127
Precinct 7026 - Election Day	83	53	1,011	149	0	0	13	136
Precinct 7026 - Vote By Mail	246	171	1,011	455	0	0	38	417
Precinct 7027 - Election Day	118	66	869	195	0	0	11	184
Precinct 7027 - Vote By Mail	190	139	869	353	-1	2	23	329
Precinct 7028 - Election Day	127	81	850	213	-1	0	6	208
Precinct 7028 - Vote By Mail	170	105	850	282	0	0	7	275
Precinct 7029 - Election Day	113	64	901	184	0	0	7	177
Precinct 7029 - Vote By Mail	141	103	901	251	0	0	7	244
Precinct 7030 - Election Day	60	54	759	119	0	0	5	114
Precinct 7030 - Vote By Mail	217	112	759	357	0	0	28	329
Precinct 7031 - Election Day	49	34	641	91	0	0	8	83
Precinct 7031 - Vote By Mail	194	95	641	309	-1	1	20	289
Precinct 7032 - Election Day	100	65	904	173	1	0	7	165
Precinct 7032 - Vote By Mail	166	132	904	316	2	0	16	298
Precinct 7033 - Election Day	105	81	798	191	1	0	4	186
Precinct 7033 - Vote By Mail	153	89	798	247	-2	1	6	242
Precinct 7034 - Election Day	119	70	958	197	0	0	8	189
Precinct 7034 - Vote By Mail	102	93	958	201	0	0	6	195
Precinct 7035 - Election Day	64	54	606	122	1	0	3	118
Precinct 7035 - Vote By Mail	119	135	606	262	-1	0	9	254
Precinct 7036 - Election Day	60	53	921	117	0	1	3	113
Precinct 7036 - Vote By Mail	179	148	921	342	2	0	13	327
Precinct 7037 - Election Day	79	56	735	135	-5	0	5	135
Precinct 7037 - Vote By Mail	59	37	735	98	-1	0	3	96
Precinct 7038 - Election Day	71	54	911	135	0	0	10	125
Precinct 7038 - Vote By Mail	189	143	911	351	0	0	19	332
Precinct 7039 - Election Day	107	64	784	178	1	0	6	171
Precinct 7039 - Vote By Mail	179	107	784	306	3	2	15	286
Precinct 7041 MB - Vote By Mail	19	13	61	33	0	0	1	32
Precinct 7042 - Election Day	63	51	639	118	0	0	4	114
Precinct 7042 - Vote By Mail	122	121	639	258	0	0	15	243
Precinct 7043 - Election Day	108	65	957	176	0	0	3	173
Precinct 7043 - Vote By Mail	249	139	957	404	-1	1	16	388
Precinct 7044 - Election Day	79	81	827	167	1	0	6	160
Precinct 7044 - Vote By Mail	106	73	827	193	0	0	14	179
Precinct 7045 - Election Day	71	41	779	120	0	0	8	112
Precinct 7045 - Vote By Mail	170	145	779	344	2	0	27	315
Precinct 7046 - Election Day	67	25	402	94	0	0	2	92
Precinct 7046 - Vote By Mail	87	71	402	175	1	0	16	158
Precinct 7047 - Election Day	62	51	823	119	0	0	6	113
Precinct 7047 - Vote By Mail	236	121	823	388	1	0	30	357
Precinct 7048 - Election Day	79	61	858	150	3	0	7	140
Precinct 7048 - Vote By Mail	186	106	858	318	4	0	22	292
Precinct 7049 - Election Day	74	83	792	173	-1	0	17	157
Precinct 7049 - Vote By Mail	181	109	792	305	2	0	13	290
Precinct 7051 - Election Day	70	37	861	114	0	0	7	107
Precinct 7051 - Vote By Mail	207	133	861	380	1	0	39	340
Precinct 7052 - Election Day	81	73	852	161	1	0	6	154
Precinct 7052 - Vote By Mail	209	158	852	402	-1	0	36	367
Precinct 7053 - Election Day	60	33	548	102	0	0	9	93
Precinct 7053 - Vote By Mail	154	112	548	278	0	0	12	266
Precinct 7054 - Election Day	124	83	1,073	215	1	0	7	207
Precinct 7054 - Vote By Mail	213	177	1,073	410	5	0	15	390
Precinct 7055 - Election Day	117	62	808	190	-3	0	14	179
Precinct 7055 - Vote By Mail	272	144	808	440	-1	0	25	416
Precinct 7101 MB - Vote By Mail	69	47	155	120	-1	0	5	116
Precinct 7201 - Election Day	113	118	936	245	1	0	13	231
Precinct 7201 - Vote By Mail	230	247	936	518	1	0	40	477
Precinct 7202 - Election Day	104	106	850	227	-1	1	17	210
Precinct 7202 - Vote By Mail	190	216	850	431	2	0	23	406
Precinct 7203 - Election Day	144	131	921	291	3	0	13	275
Precinct 7203 - Vote By Mail	223	177	921	423	0	0	23	400
Precinct 7204 - Election Day	114	102	918	233	0	1	16	216
Precinct 7204 - Vote By Mail	239	269	918	531	-1	0	24	508
Precinct 7205 - Election Day	117	110	875	251	2	0	22	227
Precinct 7205 - Vote By Mail	199	271	875	485	0	0	15	470
Precinct 7206 - Election Day	80	51	378	135	1	0	3	131
Precinct 7206 - Vote By Mail	96	88	378	191	0	0	7	184
Precinct 7207 - Election Day	116	71	812	196	-2	0	11	187
Precinct 7207 - Vote By Mail	210	190	812	434	4	0	30	400
Precinct 7208 - Election Day	70	33	600	111	-1	0	9	103
Precinct 7208 - Vote By Mail	171	140	600	328	-4	0	21	311
Precinct 7209 - Election Day	58	46	626	107	-4	0	7	104
Precinct 7209 - Vote By Mail	153	252	626	423	-1	0	19	405
Precinct 7301 - Election Day	120	91	1,016	228	-1	0	18	211
Precinct 7301 - Vote By Mail	233	161	1,016	435	2	0	39	394
Precinct 7302 - Election Day	91	85	814	188	0	0	12	176
Precinct 7302 - Vote By Mail	226	195	814	458	0	1	36	421
Precinct 7303 - Election Day	150	113	1,042	281	0	0	18	263
Precinct 7303 - Vote By Mail	253	200	1,042	482	-1	0	30	453
Precinct 7304 - Election Day	144	118	1,002	278	0	0	16	262
Precinct 7304 - Vote By Mail	234	225	1,002	493	-2	0	36	459
Precinct 7305 - Election Day	120	105	871	240	0	0	15	225
Precinct 7305 - Vote By Mail	220	217	871	460	2	0	21	437
Precinct 7306 - Election Day	156	133	1,056	317	3	0	25	289
Precinct 7306 - Vote By Mail	243	210	1,056	498	-2	0	47	453
Precinct 7307 - Election Day	133	71	767	210	-1	0	7	204
Precinct 7307 - Vote By Mail	161	162	767	346	2	1	20	323
Precinct 7308 - Election Day	97	71	603	177	0	0	9	168
Precinct 7308 - Vote By Mail	158	135	603	313	2	0	18	293
Precinct 7309 - Election Day	119	121	884	263	2	0	21	240
Precinct 7309 - Vote By Mail	195	201	884	439	4	0	39	396
Precinct 7311 - Election Day	142	118	917	268	2	0	6	260
Precinct 7311 - Vote By Mail	200	219	917	448	-6	0	35	419
Precinct 7312 - Election Day	89	102	821	203	0	0	12	191
Precinct 7312 - Vote By Mail	164	266	821	470	1	0	39	430
Precinct 7313 - Election Day	123	86	968	225	3	0	13	209
Precinct 7313 - Vote By Mail	238	215	968	485	3	0	29	453
Precinct 7314 - Election Day	67	40	787	125	0	0	18	107
Precinct 7314 - Vote By Mail	144	76	787	271	-1	0	52	220
Precinct 7315 - Election Day	130	78	760	220	-5	0	17	208
Precinct 7315 - Vote By Mail	157	107	760	282	1	1	16	264
Precinct 7316 - Election Day	124	70	853	205	0	0	11	194
Precinct 7316 - Vote By Mail	186	144	853	367	1	0	36	330
Precinct 7317 - Election Day	113	65	904	189	0	0	11	178
Precinct 7317 - Vote By Mail	204	227	904	454	-2	0	25	431
Precinct 7318 - Election Day	92	70	727	179	1	1	15	162
Precinct 7318 - Vote By Mail	201	160	727	390	-3	0	32	361
Precinct 7319 - Election Day	161	122	1,079	301	0	1	17	283
Precinct 7319 - Vote By Mail	243	237	1,079	516	1	1	34	480
Precinct 7321 - Election Day	77	61	671	149	-2	0	13	138
Precinct 7321 - Vote By Mail	146	121	671	286	1	0	18	267
Precinct 7322 - Election Day	32	27	874	65	-1	0	7	59
Precinct 7322 - Vote By Mail	194	87	874	337	-3	0	59	281
Precinct 7323 - Election Day	122	94	950	234	0	0	18	216
Precinct 7323 - Vote By Mail	238	190	950	455	0	1	26	428
Precinct 7324 - Election Day	96	78	755	190	-1	0	17	174
Precinct 7324 - Vote By Mail	195	141	755	364	1	0	27	336
Precinct 7325 - Election Day	120	99	904	243	0	1	23	219
Precinct 7325 - Vote By Mail	207	191	904	436	1	1	36	398
Precinct 7326 - Election Day	122	63	876	200	0	0	15	185
Precinct 7326 - Vote By Mail	229	168	876	430	1	0	32	397
Precinct 7327 - Election Day	42	23	699	71	0	1	5	65
Precinct 7327 - Vote By Mail	155	80	699	276	-2	0	43	235
Precinct 7328 - Election Day	53	26	973	94	-2	0	17	79
Precinct 7328 - Vote By Mail	213	92	973	394	3	0	86	305
Precinct 7329 - Election Day	78	42	640	112	-17	0	9	120
Precinct 7329 - Vote By Mail	138	154	640	321	2	0	27	292
Precinct 7331 - Election Day	91	104	852	213	1	1	16	195
Precinct 7331 - Vote By Mail	206	222	852	461	-1	1	33	428
Precinct 7332 - Election Day	116	99	834	225	0	0	10	215
Precinct 7332 - Vote By Mail	204	139	834	364	-1	0	22	343
Precinct 7333 - Election Day	171	101	1,044	298	0	0	26	272
Precinct 7333 - Vote By Mail	314	203	1,044	543	5	0	21	517
Precinct 7334 - Election Day	124	61	881	199	1	1	12	185
Precinct 7334 - Vote By Mail	254	173	881	462	4	0	31	427
Precinct 7335 - Election Day	122	88	970	225	1	0	14	210
Precinct 7335 - Vote By Mail	240	264	970	523	-2	0	21	504
Precinct 7336 - Election Day	131	88	955	238	-1	0	20	219
Precinct 7336 - Vote By Mail	221	271	955	523	2	0	29	492
Precinct 7337 - Election Day	89	76	851	179	-1	0	15	165
Precinct 7337 - Vote By Mail	231	205	851	464	-3	0	31	436
Precinct 7338 - Election Day	84	58	915	153	0	0	11	142
Precinct 7338 - Vote By Mail	203	171	915	426	-3	1	54	374
Precinct 7339 - Election Day	95	69	669	174	1	0	9	164
Precinct 7339 - Vote By Mail	179	111	669	309	-1	0	20	290
Precinct 7341 - Election Day	155	89	908	260	0	0	16	244
Precinct 7341 - Vote By Mail	242	138	908	401	3	0	18	380
Precinct 7342 - Election Day	179	137	947	334	0	0	18	316
Precinct 7342 - Vote By Mail	240	153	947	414	1	0	20	393
Precinct 7343 - Election Day	138	85	731	234	0	0	11	223
Precinct 7343 - Vote By Mail	197	97	731	316	1	1	20	294
Precinct 7344 - Election Day	157	108	1,110	291	0	0	26	265
Precinct 7344 - Vote By Mail	325	192	1,110	538	-3	0	24	517
Precinct 7345 - Election Day	207	108	1,141	329	0	0	14	315
Precinct 7345 - Vote By Mail	312	184	1,141	521	2	0	23	496
Precinct 7346 - Election Day	163	74	920	250	-3	0	16	237
Precinct 7346 - Vote By Mail	239	133	920	384	0	0	12	372
Precinct 7347 - Election Day	159	67	1,040	241	-2	0	17	226
Precinct 7347 - Vote By Mail	301	156	1,040	480	4	0	19	457
Precinct 7348 - Election Day	123	76	861	210	0	0	11	199
Precinct 7348 - Vote By Mail	234	104	861	353	-1	0	16	338
Precinct 7349 - Election Day	134	106	957	248	-3	0	11	240
Precinct 7349 - Vote By Mail	233	161	957	427	3	0	30	394
Precinct 7501 - Election Day	98	66	565	172	-1	0	9	164
Precinct 7501 - Vote By Mail	132	153	565	308	2	0	21	285
Precinct 7502 - Election Day	110	61	784	180	1	0	8	171
Precinct 7502 - Vote By Mail	223	192	784	447	0	0	32	415
Precinct 7503 - Election Day	114	80	764	208	0	0	14	194
Precinct 7503 - Vote By Mail	195	176	764	388	3	0	14	371
Precinct 7504 - Election Day	54	51	503	112	1	0	6	105
Precinct 7504 - Vote By Mail	112	103	503	222	2	1	4	215
Precinct 7505 - Election Day	70	78	869	158	1	0	9	148
Precinct 7505 - Vote By Mail	231	269	869	532	4	3	25	500
Precinct 7506 - Election Day	132	87	999	226	-3	0	10	219
Precinct 7506 - Vote By Mail	274	171	999	473	1	0	27	445
Precinct 7507 - Election Day	122	82	955	211	1	0	6	204
Precinct 7507 - Vote By Mail	220	110	955	344	-2	0	16	330
Precinct 7508 - Election Day	85	62	727	154	-1	0	8	147
Precinct 7508 - Vote By Mail	224	177	727	427	4	0	22	401
Precinct 7509/7511 - Election Day	144	77	932	235	3	0	11	221
Precinct 7509/7511 - Vote By Mail	261	179	932	470	1	0	29	440
Precinct 7512 - Election Day	69	68	612	150	1	1	11	137
Precinct 7512 - Vote By Mail	150	117	612	283	0	1	15	267
Precinct 7513 - Election Day	142	69	818	225	0	0	14	211
Precinct 7513 - Vote By Mail	183	115	818	315	0	0	17	298
Precinct 7514 - Election Day	77	52	874	140	0	1	10	129
Precinct 7514 - Vote By Mail	154	124	874	305	3	1	23	278
Precinct 7515 - Election Day	128	75	869	212	2	0	7	203
Precinct 7515 - Vote By Mail	212	155	869	389	-1	1	22	367
Precinct 7516 - Election Day	94	68	922	172	2	0	8	162
Precinct 7516 - Vote By Mail	292	210	922	538	0	1	35	502
Precinct 7517 - Election Day	179	95	863	289	1	0	14	274
Precinct 7517 - Vote By Mail	254	131	863	410	0	1	24	385
Precinct 7518 - Election Day	186	110	950	309	2	0	11	296
Precinct 7518 - Vote By Mail	303	149	950	480	1	0	27	452
Precinct 7519 - Election Day	135	82	737	224	0	0	7	217
Precinct 7519 - Vote By Mail	216	115	737	355	-1	2	23	331
Precinct 7521 - Election Day	177	92	812	292	6	0	17	269
Precinct 7521 - Vote By Mail	196	140	812	354	-1	1	18	336
Precinct 7522 - Election Day	145	59	764	207	0	0	3	204
Precinct 7522 - Vote By Mail	230	142	764	397	1	0	24	372
Precinct 7523 - Election Day	171	86	747	275	0	0	18	257
Precinct 7523 - Vote By Mail	225	118	747	359	1	1	14	343
Precinct 7524 - Election Day	104	70	615	181	1	0	6	174
Precinct 7524 - Vote By Mail	144	105	615	262	1	1	11	249
Precinct 7525 - Election Day	123	73	800	205	2	0	7	196
Precinct 7525 - Vote By Mail	190	129	800	341	0	1	21	319
Precinct 7526 - Election Day	171	104	1,011	292	-1	0	18	275
Precinct 7526 - Vote By Mail	312	208	1,011	552	1	0	31	520
Precinct 7527/7528 - Election Day	125	74	725	211	0	0	12	199
Precinct 7527/7528 - Vote By Mail	203	124	725	339	0	1	11	327
Precinct 7529 - Election Day	178	99	948	295	2	0	16	277
Precinct 7529 - Vote By Mail	287	179	948	486	-1	0	21	466
Precinct 7531 - Election Day	150	68	865	228	0	0	10	218
Precinct 7531 - Vote By Mail	266	159	865	442	0	0	17	425
Precinct 7532 - Election Day	153	74	852	246	1	0	18	227
Precinct 7532 - Vote By Mail	209	174	852	398	1	0	14	383
Precinct 7533 - Election Day	225	121	1,015	357	1	0	10	346
Precinct 7533 - Vote By Mail	280	190	1,015	490	0	0	20	470
Precinct 7534 - Election Day	210	95	936	322	-1	1	17	305
Precinct 7534 - Vote By Mail	249	148	936	415	0	0	18	397
Precinct 7535 - Election Day	184	65	767	262	3	0	10	249
Precinct 7535 - Vote By Mail	243	124	767	387	0	1	19	367
Precinct 7536 - Election Day	185	87	863	291	1	0	18	272
Precinct 7536 - Vote By Mail	245	157	863	421	-1	0	20	402
Precinct 7537 - Election Day	144	77	752	240	-1	0	20	221
Precinct 7537 - Vote By Mail	216	132	752	363	1	0	14	348
Precinct 7538 - Election Day	153	81	771	246	2	1	9	234
Precinct 7538 - Vote By Mail	235	147	771	400	0	0	18	382
Precinct 7539 - Election Day	224	89	922	330	-1	0	18	313
Precinct 7539 - Vote By Mail	258	143	922	428	0	0	27	401
Precinct 7541 - Election Day	162	75	805	248	-2	0	13	237
Precinct 7541 - Vote By Mail	253	132	805	400	0	1	14	385
Precinct 7542 - Election Day	175	82	821	272	-1	0	16	257
Precinct 7542 - Vote By Mail	259	117	821	389	0	1	12	376
Precinct 7543 - Election Day	135	66	909	216	-2	0	17	201
Precinct 7543 - Vote By Mail	271	175	909	467	2	0	19	446
Precinct 7544 - Election Day	153	89	898	258	-2	0	18	242
Precinct 7544 - Vote By Mail	281	176	898	479	3	1	18	457
Precinct 7545 - Election Day	182	78	918	273	-2	0	15	260
Precinct 7545 - Vote By Mail	288	171	918	480	-2	0	23	459
Precinct 7546 - Election Day	195	90	982	304	0	0	19	285
Precinct 7546 - Vote By Mail	294	208	982	517	-1	1	15	502
Precinct 7547 - Election Day	208	93	1,029	315	1	0	13	301
Precinct 7547 - Vote By Mail	316	165	1,029	505	2	2	20	481
Precinct 7548 - Election Day	194	111	1,073	319	0	0	14	305
Precinct 7548 - Vote By Mail	288	202	1,073	512	1	0	21	490
Precinct 7549 - Election Day	130	70	811	215	1	0	14	200
Precinct 7549 - Vote By Mail	231	186	811	431	-4	0	18	417
Precinct 7551 - Election Day	148	82	741	239	0	0	9	230
Precinct 7551 - Vote By Mail	233	141	741	394	0	0	20	374
Precinct 7552 - Election Day	137	91	727	241	2	0	11	228
Precinct 7552 - Vote By Mail	194	155	727	361	-1	1	12	349
Precinct 7553 MB - Vote By Mail	54	64	180	126	2	0	6	118
Precinct 7554 - Election Day	129	103	808	247	1	0	14	232
Precinct 7554 - Vote By Mail	197	218	808	442	3	0	24	415
Precinct 7555 - Election Day	157	118	886	290	-1	0	16	275
Precinct 7555 - Vote By Mail	217	220	886	459	-1	0	23	437
Precinct 7556/7557 - Election Day	132	130	969	275	0	0	13	262
Precinct 7556/7557 - Vote By Mail	256	294	969	573	0	0	23	550
Precinct 7601 - Election Day	118	58	767	191	1	0	14	176
Precinct 7601 - Vote By Mail	196	79	767	290	1	0	14	275
Precinct 7602 - Election Day	139	58	901	213	0	0	16	197
Precinct 7602 - Vote By Mail	246	114	901	379	1	1	17	360
Precinct 7603 - Election Day	182	54	830	250	-1	0	15	236
Precinct 7603 - Vote By Mail	251	115	830	376	-2	0	12	366
Precinct 7604 - Election Day	177	76	954	266	1	0	12	253
Precinct 7604 - Vote By Mail	230	106	954	352	2	0	14	336
Precinct 7605 - Election Day	74	36	648	120	0	0	10	110
Precinct 7605 - Vote By Mail	134	57	648	203	-1	1	12	191
Precinct 7606 - Election Day	124	61	924	205	2	0	18	185
Precinct 7606 - Vote By Mail	215	100	924	330	0	1	14	315
Precinct 7607 - Election Day	133	67	960	215	1	0	14	200
Precinct 7607 - Vote By Mail	262	126	960	407	2	0	17	388
Precinct 7608 - Election Day	38	22	392	70	1	0	9	60
Precinct 7608 - Vote By Mail	83	42	392	136	0	0	11	125
Precinct 7609 - Election Day	75	36	926	120	-1	0	10	111
Precinct 7609 - Vote By Mail	222	84	926	352	4	0	42	306
Precinct 7611 - Election Day	80	34	755	126	1	1	10	114
Precinct 7611 - Vote By Mail	158	74	755	269	1	0	36	232
Precinct 7612 - Election Day	58	28	583	97	2	2	7	86
Precinct 7612 - Vote By Mail	152	94	583	265	0	0	19	246
Precinct 7613 - Election Day	131	58	908	204	3	0	12	189
Precinct 7613 - Vote By Mail	223	103	908	340	0	0	14	326
Precinct 7614 - Election Day	140	63	1,029	223	4	0	16	203
Precinct 7614 - Vote By Mail	233	125	1,029	375	1	0	16	358
Precinct 7615 - Election Day	87	56	762	162	2	0	17	143
Precinct 7615 - Vote By Mail	147	68	762	237	0	0	22	215
Precinct 7616 - Election Day	178	116	1,203	324	5	0	25	294
Precinct 7616 - Vote By Mail	385	268	1,203	686	0	1	32	653
Precinct 7617 - Election Day	57	31	768	102	1	0	13	88
Precinct 7617 - Vote By Mail	156	83	768	261	-1	0	23	239
Precinct 7618 - Election Day	112	46	862	168	-2	0	12	158
Precinct 7618 - Vote By Mail	245	138	862	407	3	0	21	383
Precinct 7619 - Election Day	141	73	1,063	219	-1	0	6	214
Precinct 7619 - Vote By Mail	338	200	1,063	563	-2	0	27	538
